timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
90,3.150000e-01,1.261918e-02,1.853158e+00,1.480674e-01,4.774684e+00
91,3.185000e-01,1.148424e-02,1.686084e+00,1.480793e-01,4.773921e+00
92,3.220000e-01,1.034654e-02,1.518602e+00,1.480940e-01,4.772989e+00
93,3.255000e-01,9.206357e-03,1.350753e+00,1.481128e-01,4.771827e+00
94,3.290000e-01,8.063982e-03,1.182577e+00,1.481375e-01,4.770335e+00
95,3.325000e-01,6.919705e-03,1.014116e+00,1.481713e-01,4.768348e+00
96,3.360000e-01,5.773832e-03,8.454084e-01,1.482206e-01,4.765570e+00
97,3.395000e-01,4.626694e-03,6.764968e-01,1.482986e-01,4.761413e+00
98,3.430000e-01,3.478701e-03,5.074216e-01,1.484395e-01,4.754503e+00
99,3.465000e-01,2.330519e-03,3.382239e-01,1.487616e-01,4.740743e+00
100,3.500000e-01,1.184320e-03,1.689451e-01,1.500408e-01,4.699913e+00
101,3.535000e-01,1.383838e-04,9.854227e-04,1.166771e+00,1.824429e+00
102,3.570000e-01,1.132370e-03,1.697013e-01,1.479035e-01,4.867200e+00
103,3.605000e-01,2.278317e-03,3.389798e-01,1.476643e-01,4.824352e+00
104,3.640000e-01,3.426481e-03,5.081771e-01,1.477046e-01,4.810217e+00
105,3.675000e-01,4.574501e-03,6.772517e-01,1.477468e-01,4.803175e+00
106,3.710000e-01,5.721688e-03,8.461625e-01,1.477792e-01,4.798956e+00
107,3.745000e-01,6.867627e-03,1.014869e+00,1.478037e-01,4.796144e+00
108,3.780000e-01,8.011984e-03,1.183329e+00,1.478226e-01,4.794135e+00
109,3.815000e-01,9.154452e-03,1.351504e+00,1.478376e-01,4.792627e+00
110,3.850000e-01,1.029474e-02,1.519351e+00,1.478497e-01,4.791453e+00
111,3.885000e-01,1.143256e-02,1.686832e+00,1.478597e-01,4.790513e+00
112,3.920000e-01,1.256764e-02,1.853904e+00,1.478681e-01,4.789742e+00
113,3.955000e-01,1.369968e-02,2.020527e+00,1.478753e-01,4.789098e+00
114,3.990000e-01,1.482843e-02,2.186662e+00,1.478815e-01,4.788552e+00
115,4.025000e-01,1.595360e-02,2.352268e+00,1.478869e-01,4.788083e+00
116,4.060000e-01,1.707492e-02,2.517305e+00,1.478916e-01,4.787675e+00
117,4.095000e-01,1.819211e-02,2.681733e+00,1.478958e-01,4.787316e+00
118,4.130000e-01,1.930491e-02,2.845512e+00,1.478995e-01,4.786999e+00
119,4.165000e-01,2.041305e-02,3.008603e+00,1.479029e-01,4.786716e+00
120,4.200000e-01,2.151625e-02,3.170967e+00,1.479059e-01,4.786461e+00
121,4.235000e-01,2.261426e-02,3.332563e+00,1.479087e-01,4.786231e+00
122,4.270000e-01,2.370680e-02,3.493353e+00,1.479113e-01,4.786022e+00
123,4.305000e-01,2.479361e-02,3.653298e+00,1.479136e-01,4.785831e+00
124,4.340000e-01,2.587443e-02,3.812360e+00,1.479157e-01,4.785655e+00
125,4.375000e-01,2.694900e-02,3.970499e+00,1.479177e-01,4.785493e+00
126,4.410000e-01,2.801705e-02,4.127678e+00,1.479196e-01,4.785343e+00
127,4.445000e-01,2.907833e-02,4.283859e+00,1.479213e-01,4.785204e+00
128,4.480000e-01,3.013258e-02,4.439003e+00,1.479229e-01,4.785074e+00
129,4.515000e-01,3.117954e-02,4.593074e+00,1.479245e-01,4.784952e+00
130,4.550000e-01,3.221897e-02,4.746033e+00,1.479259e-01,4.784838e+00
131,4.585000e-01,3.325061e-02,4.897845e+00,1.479272e-01,4.784730e+00
132,4.620000e-01,3.427421e-02,5.048472e+00,1.479285e-01,4.784629e+00
133,4.655000e-01,3.528953e-02,5.197878e+00,1.479297e-01,4.784533e+00
134,4.690000e-01,3.629632e-02,5.346026e+00,1.479309e-01,4.784442e+00
135,4.725000e-01,3.729433e-02,5.492882e+00,1.479320e-01,4.784356e+00
136,4.760000e-01,3.828332e-02,5.638408e+00,1.479330e-01,4.784274e+00
137,4.795000e-01,3.926306e-02,5.782571e+00,1.479340e-01,4.784195e+00
138,4.830000e-01,4.023331e-02,5.925335e+00,1.479350e-01,4.784120e+00
139,4.865000e-01,4.119383e-02,6.066666e+00,1.479359e-01,4.784048e+00
140,4.900000e-01,4.214440e-02,6.206530e+00,1.479368e-01,4.783979e+00
141,4.935000e-01,4.308477e-02,6.344892e+00,1.479377e-01,4.783912e+00
142,4.970000e-01,4.401473e-02,6.481720e+00,1.479385e-01,4.783848e+00
143,5.005000e-01,4.493405e-02,6.616980e+00,1.479393e-01,4.783786e+00
144,5.040000e-01,4.584250e-02,6.750639e+00,1.479401e-01,4.783727e+00
145,5.075000e-01,4.673987e-02,6.882665e+00,1.479408e-01,4.783669e+00
146,5.110000e-01,4.762595e-02,7.013027e+00,1.479416e-01,4.783613e+00
147,5.145000e-01,4.850051e-02,7.141692e+00,1.479423e-01,4.783558e+00
148,5.180000e-01,4.936334e-02,7.268630e+00,1.479430e-01,4.783505e+00
149,5.215000e-01,5.021424e-02,7.393810e+00,1.479436e-01,4.783454e+00
150,5.250000e-01,5.105300e-02,7.517201e+00,1.479443e-01,4.783404e+00
151,5.285000e-01,5.187941e-02,7.638774e+00,1.479449e-01,4.783355e+00
152,5.320000e-01,5.269329e-02,7.758499e+00,1.479456e-01,4.783307e+00
153,5.355000e-01,5.349442e-02,7.876348e+00,1.479462e-01,4.783260e+00
154,5.390000e-01,5.428262e-02,7.992291e+00,1.479468e-01,4.783215e+00
155,5.425000e-01,5.505770e-02,8.106301e+00,1.479474e-01,4.783170e+00
156,5.460000e-01,5.581947e-02,8.218351e+00,1.479479e-01,4.783126e+00
157,5.495000e-01,5.656774e-02,8.328413e+00,1.479485e-01,4.783083e+00
158,5.530000e-01,5.730234e-02,8.436460e+00,1.479491e-01,4.783040e+00
159,5.565000e-01,5.802308e-02,8.542466e+00,1.479496e-01,4.782999e+00
160,5.600000e-01,5.872980e-02,8.646407e+00,1.479502e-01,4.782957e+00
161,5.635000e-01,5.942232e-02,8.748255e+00,1.479507e-01,4.782917e+00
162,5.670000e-01,6.010047e-02,8.847988e+00,1.479512e-01,4.782877e+00
163,5.705000e-01,6.076409e-02,8.945581e+00,1.479518e-01,4.782837e+00
164,5.740000e-01,6.141302e-02,9.041009e+00,1.479523e-01,4.782798e+00
165,5.775000e-01,6.204710e-02,9.134251e+00,1.479528e-01,4.782759e+00
166,5.810000e-01,6.266618e-02,9.225284e+00,1.479533e-01,4.782721e+00
167,5.845000e-01,6.327012e-02,9.314085e+00,1.479538e-01,4.782683e+00
168,5.880000e-01,6.385875e-02,9.400633e+00,1.479543e-01,4.782646e+00
169,5.915000e-01,6.443195e-02,9.484907e+00,1.479548e-01,4.782608e+00
170,5.950000e-01,6.498957e-02,9.566887e+00,1.479553e-01,4.782571e+00
171,5.985000e-01,6.553148e-02,9.646552e+00,1.479558e-01,4.782534e+00
172,6.020000e-01,6.605754e-02,9.723885e+00,1.479563e-01,4.782497e+00
173,6.055000e-01,6.656763e-02,9.798865e+00,1.479568e-01,4.782461e+00
174,6.090000e-01,6.706164e-02,9.871475e+00,1.479573e-01,4.782424e+00
175,6.125000e-01,6.753942e-02,9.941698e+00,1.479577e-01,4.782388e+00
176,6.160000e-01,6.800088e-02,1.000952e+01,1.479582e-01,4.782352e+00
177,6.195000e-01,6.844590e-02,1.007491e+01,1.479587e-01,4.782315e+00
178,6.230000e-01,6.887437e-02,1.013787e+01,1.479592e-01,4.782279e+00
179,6.265000e-01,6.928619e-02,1.019838e+01,1.479597e-01,4.782243e+00
180,6.300000e-01,6.968126e-02,1.025642e+01,1.479601e-01,4.782207e+00
181,6.335000e-01,7.005948e-02,1.031198e+01,1.479606e-01,4.782171e+00
182,6.370000e-01,7.042076e-02,1.036504e+01,1.479611e-01,4.782135e+00
183,6.405000e-01,7.076502e-02,1.041560e+01,1.479616e-01,4.782099e+00
184,6.440000e-01,7.109217e-02,1.046364e+01,1.479620e-01,4.782063e+00
185,6.475000e-01,7.140213e-02,1.050915e+01,1.479625e-01,4.782027e+00
186,6.510000e-01,7.169483e-02,1.055211e+01,1.479630e-01,4.781990e+00
187,6.545000e-01,7.197020e-02,1.059253e+01,1.479635e-01,4.781954e+00
188,6.580000e-01,7.222816e-02,1.063038e+01,1.479640e-01,4.781917e+00
189,6.615000e-01,7.246867e-02,1.066566e+01,1.479645e-01,4.781881e+00
190,6.650000e-01,7.269165e-02,1.069836e+01,1.479649e-01,4.781844e+00
191,6.685000e-01,7.289706e-02,1.072847e+01,1.479654e-01,4.781807e+00
192,6.720000e-01,7.308485e-02,1.075599e+01,1.479659e-01,4.781769e+00
193,6.755000e-01,7.325496e-02,1.078090e+01,1.479664e-01,4.781732e+00
194,6.790000e-01,7.340737e-02,1.080321e+01,1.479669e-01,4.781694e+00
195,6.825000e-01,7.354202e-02,1.082291e+01,1.479674e-01,4.781656e+00
196,6.860000e-01,7.365890e-02,1.083998e+01,1.479679e-01,4.781618e+00
197,6.895000e-01,7.375797e-02,1.085444e+01,1.479684e-01,4.781579e+00
198,6.930000e-01,7.383921e-02,1.086627e+01,1.479689e-01,4.781540e+00
199,6.965000e-01,7.390259e-02,1.087547e+01,1.479695e-01,4.781501e+00
200,7.000000e-01,7.394811e-02,1.088204e+01,1.479700e-01,4.781461e+00
201,7.035000e-01,7.397575e-02,1.088597e+01,1.479705e-01,4.781421e+00
202,7.070000e-01,7.398551e-02,1.088728e+01,1.479710e-01,4.781381e+00
203,7.105000e-01,7.397738e-02,1.088595e+01,1.479716e-01,4.781340e+00
204,7.140000e-01,7.395136e-02,1.088199e+01,1.479721e-01,4.781298e+00
205,7.175000e-01,7.390747e-02,1.087539e+01,1.479727e-01,4.781257e+00
206,7.210000e-01,7.384571e-02,1.086617e+01,1.479732e-01,4.781214e+00
207,7.245000e-01,7.376609e-02,1.085432e+01,1.479738e-01,4.781172e+00
208,7.280000e-01,7.366864e-02,1.083984e+01,1.479743e-01,4.781129e+00
209,7.315000e-01,7.355338e-02,1.082274e+01,1.479749e-01,4.781085e+00
210,7.350000e-01,7.342034e-02,1.080302e+01,1.479755e-01,4.781040e+00
211,7.385000e-01,7.326954e-02,1.078069e+01,1.479761e-01,4.780996e+00
212,7.420000e-01,7.310104e-02,1.075575e+01,1.479767e-01,4.780950e+00
213,7.455000e-01,7.291486e-02,1.072820e+01,1.479773e-01,4.780904e+00
214,7.490000e-01,7.271105e-02,1.069807e+01,1.479779e-01,4.780857e+00
215,7.525000e-01,7.248966e-02,1.066534e+01,1.479785e-01,4.780810e+00
216,7.560000e-01,7.225075e-02,1.063004e+01,1.479792e-01,4.780761e+00
217,7.595000e-01,7.199437e-02,1.059217e+01,1.479798e-01,4.780713e+00
218,7.630000e-01,7.172059e-02,1.055173e+01,1.479805e-01,4.780663e+00
219,7.665000e-01,7.142946e-02,1.050874e+01,1.479811e-01,4.780612e+00
220,7.700000e-01,7.112107e-02,1.046321e+01,1.479818e-01,4.780561e+00
221,7.735000e-01,7.079548e-02,1.041515e+01,1.479825e-01,4.780509e+00
222,7.770000e-01,7.045278e-02,1.036456e+01,1.479832e-01,4.780456e+00
223,7.805000e-01,7.009305e-02,1.031148e+01,1.479839e-01,4.780402e+00
224,7.840000e-01,6.971637e-02,1.025589e+01,1.479847e-01,4.780347e+00
225,7.875000e-01,6.932283e-02,1.019783e+01,1.479854e-01,4.780291e+00
226,7.910000e-01,6.891254e-02,1.013730e+01,1.479862e-01,4.780233e+00
227,7.945000e-01,6.848558e-02,1.007432e+01,1.479870e-01,4.780175e+00
228,7.980000e-01,6.804207e-02,1.000890e+01,1.479877e-01,4.780116e+00
229,8.015000e-01,6.758211e-02,9.941058e+00,1.479886e-01,4.780055e+00
230,8.050000e-01,6.710581e-02,9.870814e+00,1.479894e-01,4.779993e+00
231,8.085000e-01,6.661329e-02,9.798181e+00,1.479902e-01,4.779930e+00
232,8.120000e-01,6.610466e-02,9.723179e+00,1.479911e-01,4.779866e+00
233,8.155000e-01,6.558006e-02,9.645825e+00,1.479920e-01,4.779800e+00
234,8.190000e-01,6.503960e-02,9.566137e+00,1.479929e-01,4.779732e+00
235,8.225000e-01,6.448341e-02,9.484136e+00,1.479938e-01,4.779663e+00
236,8.260000e-01,6.391164e-02,9.399840e+00,1.479948e-01,4.779592e+00
237,8.295000e-01,6.332441e-02,9.313271e+00,1.479958e-01,4.779520e+00
238,8.330000e-01,6.272188e-02,9.224449e+00,1.479968e-01,4.779446e+00
239,8.365000e-01,6.210418e-02,9.133396e+00,1.479978e-01,4.779370e+00
240,8.400000e-01,6.147147e-02,9.040134e+00,1.479989e-01,4.779292e+00
241,8.435000e-01,6.082390e-02,8.944685e+00,1.480000e-01,4.779212e+00
242,8.470000e-01,6.016163e-02,8.847072e+00,1.480011e-01,4.779130e+00
243,8.505000e-01,5.948481e-02,8.747320e+00,1.480022e-01,4.779045e+00
244,8.540000e-01,5.879361e-02,8.645451e+00,1.480034e-01,4.778958e+00
245,8.575000e-01,5.808819e-02,8.541492e+00,1.480047e-01,4.778869e+00
246,8.610000e-01,5.736874e-02,8.435466e+00,1.480059e-01,4.778777e+00
247,8.645000e-01,5.663542e-02,8.327400e+00,1.480072e-01,4.778683e+00
248,8.680000e-01,5.588840e-02,8.217320e+00,1.480086e-01,4.778585e+00
249,8.715000e-01,5.512787e-02,8.105252e+00,1.480100e-01,4.778484e+00
250,8.750000e-01,5.435402e-02,7.991223e+00,1.480114e-01,4.778380e+00
251,8.785000e-01,5.356703e-02,7.875262e+00,1.480129e-01,4.778273e+00
252,8.820000e-01,5.276709e-02,7.757396e+00,1.480145e-01,4.778162e+00
253,8.855000e-01,5.195439e-02,7.637653e+00,1.480161e-01,4.778047e+00
254,8.890000e-01,5.112914e-02,7.516063e+00,1.480177e-01,4.777928e+00
255,8.925000e-01,5.029152e-02,7.392655e+00,1.480195e-01,4.777805e+00
256,8.960000e-01,4.944175e-02,7.267459e+00,1.480213e-01,4.777677e+00
257,8.995000e-01,4.858002e-02,7.140505e+00,1.480232e-01,4.777545e+00
258,9.030000e-01,4.770656e-02,7.011823e+00,1.480251e-01,4.777407e+00
259,9.065000e-01,4.682156e-02,6.881446e+00,1.480272e-01,4.777263e+00
260,9.100000e-01,4.592524e-02,6.749404e+00,1.480293e-01,4.777114e+00
261,9.135000e-01,4.501782e-02,6.615730e+00,1.480315e-01,4.776958e+00
262,9.170000e-01,4.409952e-02,6.480455e+00,1.480339e-01,4.776795e+00
263,9.205000e-01,4.317057e-02,6.343613e+00,1.480363e-01,4.776625e+00
264,9.240000e-01,4.223117e-02,6.205236e+00,1.480389e-01,4.776447e+00
265,9.275000e-01,4.128157e-02,6.065359e+00,1.480416e-01,4.776260e+00
266,9.310000e-01,4.032200e-02,5.924014e+00,1.480445e-01,4.776064e+00
267,9.345000e-01,3.935267e-02,5.781237e+00,1.480475e-01,4.775858e+00
268,9.380000e-01,3.837384e-02,5.637061e+00,1.480507e-01,4.775641e+00
269,9.415000e-01,3.738573e-02,5.491521e+00,1.480540e-01,4.775413e+00
270,9.450000e-01,3.638859e-02,5.344654e+00,1.480576e-01,4.775171e+00
271,9.485000e-01,3.538266e-02,5.196493e+00,1.480614e-01,4.774916e+00
272,9.520000e-01,3.436818e-02,5.047076e+00,1.480655e-01,4.774645e+00
273,9.555000e-01,3.334539e-02,4.896437e+00,1.480698e-01,4.774356e+00
274,9.590000e-01,3.231455e-02,4.744615e+00,1.480745e-01,4.774050e+00
275,9.625000e-01,3.127590e-02,4.591645e+00,1.480794e-01,4.773722e+00
276,9.660000e-01,3.022970e-02,4.437564e+00,1.480848e-01,4.773372e+00
277,9.695000e-01,2.917619e-02,4.282409e+00,1.480906e-01,4.772995e+00
278,9.730000e-01,2.811564e-02,4.126219e+00,1.480969e-01,4.772591e+00
279,9.765000e-01,2.704830e-02,3.969031e+00,1.481037e-01,4.772153e+00
280,9.800000e-01,2.597444e-02,3.810883e+00,1.481112e-01,4.771680e+00
281,9.835000e-01,2.489431e-02,3.651813e+00,1.481194e-01,4.771164e+00
282,9.870000e-01,2.380817e-02,3.491859e+00,1.481285e-01,4.770602e+00
283,9.905000e-01,2.271629e-02,3.331061e+00,1.481385e-01,4.769985e+00
284,9.940000e-01,2.161894e-02,3.169458e+00,1.481496e-01,4.769305e+00
285,9.975000e-01,2.051638e-02,3.007087e+00,1.481621e-01,4.768551e+00
286,1.001000e+00,1.940889e-02,2.843989e+00,1.481763e-01,4.767711e+00
287,1.004500e+00,1.829673e-02,2.680204e+00,1.481924e-01,4.766769e+00
288,1.008000e+00,1.718018e-02,2.515770e+00,1.482109e-01,4.765704e+00
289,1.011500e+00,1.605953e-02,2.350727e+00,1.482323e-01,4.764489e+00
290,1.015000e+00,1.493504e-02,2.185116e+00,1.482575e-01,4.763092e+00
291,1.018500e+00,1.380700e-02,2.018977e+00,1.482876e-01,4.761465e+00
292,1.022000e+00,1.267571e-02,1.852349e+00,1.483239e-01,4.759547e+00
293,1.025500e+00,1.154146e-02,1.685273e+00,1.483688e-01,4.757251e+00
294,1.029000e+00,1.040455e-02,1.517789e+00,1.484254e-01,4.754451e+00
295,1.032500e+00,9.265318e-03,1.349939e+00,1.484991e-01,4.750960e+00
296,1.036000e+00,8.124115e-03,1.181762e+00,1.485985e-01,4.746484e+00
297,1.039500e+00,6.981348e-03,1.013299e+00,1.487391e-01,4.740534e+00
298,1.043000e+00,5.837528e-03,8.445909e-01,1.489515e-01,4.732234e+00
299,1.046500e+00,4.693397e-03,6.756789e-01,1.493036e-01,4.719841e+00
300,1.050000e+00,3.550294e-03,5.066039e-01,1.499780e-01,4.699327e+00
301,1.053500e+00,2.411575e-03,3.374072e-01,1.516406e-01,4.658791e+00
302,1.057000e+00,1.291450e-03,1.681327e-01,1.588402e-01,4.540867e+00
303,1.060500e+00,4.062660e-04,2.272304e-03,1.141799e+00,1.402327e+00
304,1.064000e+00,1.144016e-03,1.705306e-01,1.542017e-01,5.047346e+00
305,1.067500e+00,2.257853e-03,3.398043e-01,1.486218e-01,4.911562e+00
306,1.071000e+00,3.395404e-03,5.089995e-01,1.478754e-01,4.867723e+00
307,1.074500e+00,4.538188e-03,6.780725e-01,1.477035e-01,4.846053e+00
308,1.078000e+00,5.682279e-03,8.469818e-01,1.476633e-01,4.833125e+00
309,1.081500e+00,6.826191e-03,1.015686e+00,1.476625e-01,4.824532e+00
310,1.085000e+00,7.969133e-03,1.184145e+00,1.476745e-01,4.818405e+00
311,1.088500e+00,9.110572e-03,1.352318e+00,1.476904e-01,4.813813e+00
312,1.092000e+00,1.025009e-02,1.520164e+00,1.477068e-01,4.810242e+00
313,1.095500e+00,1.138733e-02,1.687641e+00,1.477225e-01,4.807384e+00
314,1.099000e+00,1.252196e-02,1.854711e+00,1.477371e-01,4.805044e+00
315,1.102500e+00,1.365367e-02,2.021332e+00,1.477504e-01,4.803091e+00
316,1.106000e+00,1.478216e-02,2.187464e+00,1.477625e-01,4.801437e+00
317,1.109500e+00,1.590715e-02,2.353067e+00,1.477736e-01,4.800016e+00
318,1.113000e+00,1.702834e-02,2.518101e+00,1.477836e-01,4.798782e+00
319,1.116500e+00,1.814546e-02,2.682526e+00,1.477928e-01,4.797699e+00
320,1.120000e+00,1.925822e-02,2.846301e+00,1.478011e-01,4.796742e+00
321,1.123500e+00,2.036636e-02,3.009389e+00,1.478088e-01,4.795888e+00
322,1.127000e+00,2.146960e-02,3.171748e+00,1.478159e-01,4.795122e+00
323,1.130500e+00,2.256767e-02,3.333340e+00,1.478224e-01,4.794430e+00
324,1.134000e+00,2.366030e-02,3.494126e+00,1.478284e-01,4.793802e+00
325,1.137500e+00,2.474723e-02,3.654067e+00,1.478340e-01,4.793229e+00
326,1.141000e+00,2.582819e-02,3.813124e+00,1.478392e-01,4.792703e+00
327,1.144500e+00,2.690292e-02,3.971258e+00,1.478441e-01,4.792219e+00
328,1.148000e+00,2.797115e-02,4.128432e+00,1.478487e-01,4.791772e+00
329,1.151500e+00,2.903263e-02,4.284607e+00,1.478529e-01,4.791357e+00
330,1.155000e+00,3.008710e-02,4.439746e+00,1.478570e-01,4.790970e+00
331,1.158500e+00,3.113430e-02,4.593811e+00,1.478608e-01,4.790610e+00
