timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
480,1.680000e+00,8.566764e-01,2.783421e+01,9.925186e-01,1.461794e+00
481,1.683500e+00,8.417133e-01,2.695144e+01,9.751828e-01,1.415433e+00
482,1.687000e+00,8.318790e-01,2.647279e+01,9.637891e-01,1.390295e+00
483,1.690500e+00,8.275973e-01,2.634106e+01,9.588285e-01,1.383377e+00
484,1.694000e+00,8.286051e-01,2.631028e+01,9.599961e-01,1.381760e+00
485,1.697500e+00,8.343379e-01,2.643726e+01,9.666379e-01,1.388429e+00
486,1.701000e+00,8.440876e-01,2.660725e+01,9.779336e-01,1.397357e+00
487,1.704500e+00,8.572687e-01,2.655761e+01,9.932049e-01,1.394749e+00
488,1.708000e+00,8.736927e-01,2.652877e+01,1.012233e+00,1.393235e+00
489,1.711500e+00,8.931887e-01,2.706023e+01,1.034821e+00,1.421146e+00
490,1.715000e+00,9.149579e-01,2.802308e+01,1.060042e+00,1.471713e+00
491,1.718500e+00,9.377449e-01,2.873211e+01,1.086442e+00,1.508950e+00
492,1.722000e+00,9.606377e-01,2.901600e+01,1.112965e+00,1.523859e+00
493,1.725500e+00,9.832934e-01,2.931560e+01,1.139213e+00,1.539593e+00
494,1.729000e+00,1.005469e+00,2.985319e+01,1.164905e+00,1.567826e+00
495,1.732500e+00,1.026751e+00,3.051654e+01,1.189561e+00,1.602664e+00
496,1.736000e+00,1.046618e+00,3.129064e+01,1.212579e+00,1.643318e+00
497,1.739500e+00,1.064460e+00,3.202761e+01,1.233250e+00,1.682022e+00
498,1.743000e+00,1.079735e+00,3.234168e+01,1.250947e+00,1.698517e+00
499,1.746500e+00,1.092350e+00,3.227314e+01,1.265563e+00,1.694917e+00
500,1.750000e+00,1.102576e+00,3.237320e+01,1.277410e+00,1.700172e+00
501,1.753500e+00,1.110477e+00,3.279985e+01,1.286565e+00,1.722579e+00
502,1.757000e+00,1.115771e+00,3.316256e+01,1.292698e+00,1.741628e+00
503,1.760500e+00,1.118225e+00,3.333282e+01,1.295541e+00,1.750569e+00
504,1.764000e+00,1.117813e+00,3.341412e+01,1.295063e+00,1.754839e+00
505,1.767500e+00,1.114630e+00,3.323867e+01,1.291375e+00,1.745625e+00
506,1.771000e+00,1.109049e+00,3.282709e+01,1.284910e+00,1.724009e+00
507,1.774500e+00,1.101674e+00,3.263696e+01,1.276365e+00,1.714024e+00
508,1.778000e+00,1.092872e+00,3.271446e+01,1.266167e+00,1.718094e+00
509,1.781500e+00,1.082714e+00,3.267756e+01,1.254399e+00,1.716156e+00
510,1.785000e+00,1.071343e+00,3.253509e+01,1.241224e+00,1.708674e+00
511,1.788500e+00,1.058987e+00,3.238082e+01,1.226910e+00,1.700572e+00
512,1.792000e+00,1.045877e+00,3.198662e+01,1.211721e+00,1.679869e+00
513,1.795500e+00,1.032443e+00,3.141016e+01,1.196157e+00,1.649595e+00
514,1.799000e+00,1.019240e+00,3.101284e+01,1.180859e+00,1.628729e+00
515,1.802500e+00,1.006562e+00,3.081633e+01,1.166172e+00,1.618409e+00
516,1.806000e+00,9.944105e-01,3.066596e+01,1.152093e+00,1.610511e+00
517,1.809500e+00,9.826953e-01,3.056412e+01,1.138520e+00,1.605163e+00
518,1.813000e+00,9.713292e-01,3.044656e+01,1.125352e+00,1.598989e+00
519,1.816500e+00,9.603427e-01,3.014214e+01,1.112623e+00,1.583002e+00
520,1.820000e+00,9.500695e-01,2.963344e+01,1.100721e+00,1.556286e+00
521,1.823500e+00,9.411128e-01,2.915056e+01,1.090344e+00,1.530926e+00
522,1.827000e+00,9.340181e-01,2.890421e+01,1.082124e+00,1.517988e+00
523,1.830500e+00,9.290183e-01,2.883859e+01,1.076332e+00,1.514542e+00
524,1.834000e+00,9.260965e-01,2.892682e+01,1.072947e+00,1.519175e+00
525,1.837500e+00,9.250360e-01,2.922729e+01,1.071718e+00,1.534956e+00
526,1.841000e+00,9.254021e-01,2.947216e+01,1.072142e+00,1.547816e+00
527,1.844500e+00,9.268343e-01,2.944845e+01,1.073801e+00,1.546570e+00
528,1.848000e+00,9.292659e-01,2.941463e+01,1.076619e+00,1.544794e+00
529,1.851500e+00,9.326905e-01,2.946853e+01,1.080586e+00,1.547625e+00
530,1.855000e+00,9.370881e-01,2.947755e+01,1.085681e+00,1.548098e+00
531,1.858500e+00,9.425420e-01,2.965766e+01,1.092000e+00,1.557558e+00
532,1.862000e+00,9.489988e-01,3.010736e+01,1.099480e+00,1.581175e+00
533,1.865500e+00,9.561373e-01,3.052205e+01,1.107751e+00,1.602954e+00
534,1.869000e+00,9.636502e-01,3.086881e+01,1.116455e+00,1.621164e+00
535,1.872500e+00,9.713113e-01,3.125993e+01,1.125331e+00,1.641706e+00
536,1.876000e+00,9.788962e-01,3.150664e+01,1.134119e+00,1.654662e+00
537,1.879500e+00,9.863563e-01,3.154037e+01,1.142762e+00,1.656434e+00
538,1.883000e+00,9.938443e-01,3.154352e+01,1.151437e+00,1.656599e+00
539,1.886500e+00,1.001481e+00,3.153922e+01,1.160285e+00,1.656373e+00
540,1.890000e+00,1.009297e+00,3.148312e+01,1.169340e+00,1.653427e+00
541,1.893500e+00,1.017279e+00,3.150005e+01,1.178588e+00,1.654316e+00
542,1.897000e+00,1.025266e+00,3.167699e+01,1.187842e+00,1.663609e+00
543,1.900500e+00,1.032899e+00,3.190237e+01,1.196685e+00,1.675445e+00
544,1.904000e+00,1.039752e+00,3.207045e+01,1.204624e+00,1.684272e+00
545,1.907500e+00,1.045446e+00,3.221081e+01,1.211222e+00,1.691644e+00
546,1.911000e+00,1.049633e+00,3.227367e+01,1.216072e+00,1.694945e+00
547,1.914500e+00,1.052079e+00,3.213626e+01,1.218906e+00,1.687729e+00
548,1.918000e+00,1.052821e+00,3.190835e+01,1.219766e+00,1.675759e+00
549,1.921500e+00,1.052056e+00,3.172965e+01,1.218879e+00,1.666374e+00
550,1.925000e+00,1.049983e+00,3.150855e+01,1.216478e+00,1.654762e+00
551,1.928500e+00,1.046875e+00,3.129897e+01,1.212876e+00,1.643756e+00
552,1.932000e+00,1.043021e+00,3.125822e+01,1.208412e+00,1.641616e+00
553,1.935500e+00,1.038605e+00,3.123942e+01,1.203295e+00,1.640629e+00
554,1.939000e+00,1.033826e+00,3.116929e+01,1.197759e+00,1.636945e+00
555,1.942500e+00,1.028939e+00,3.120693e+01,1.192096e+00,1.638922e+00
556,1.946000e+00,1.024054e+00,3.126934e+01,1.186437e+00,1.642200e+00
557,1.949500e+00,1.019176e+00,3.125693e+01,1.180785e+00,1.641548e+00
558,1.953000e+00,1.014294e+00,3.131724e+01,1.175129e+00,1.644715e+00
559,1.956500e+00,1.009276e+00,3.140466e+01,1.169315e+00,1.649306e+00
560,1.960000e+00,1.003936e+00,3.137330e+01,1.163130e+00,1.647659e+00
561,1.963500e+00,9.981965e-01,3.132732e+01,1.156479e+00,1.645245e+00
562,1.967000e+00,9.919959e-01,3.130310e+01,1.149296e+00,1.643973e+00
563,1.970500e+00,9.852588e-01,3.119134e+01,1.141490e+00,1.638103e+00
564,1.974000e+00,9.780205e-01,3.103187e+01,1.133104e+00,1.629728e+00
565,1.977500e+00,9.704297e-01,3.087877e+01,1.124310e+00,1.621688e+00
566,1.981000e+00,9.627071e-01,3.067313e+01,1.115362e+00,1.610888e+00
567,1.984500e+00,9.551859e-01,3.041118e+01,1.106649e+00,1.597131e+00
568,1.988000e+00,9.482809e-01,3.015831e+01,1.098649e+00,1.583851e+00
569,1.991500e+00,9.423809e-01,2.995877e+01,1.091813e+00,1.573371e+00
570,1.995000e+00,9.377946e-01,2.981775e+01,1.086500e+00,1.565965e+00
571,1.998500e+00,9.347576e-01,2.975756e+01,1.082981e+00,1.562804e+00
572,2.002000e+00,9.334110e-01,2.983860e+01,1.081421e+00,1.567060e+00
