timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
51,1.785000e-01,2.235637e-02,1.704277e+01,6.372312e-02,1.066694e+01
52,1.820000e-01,2.200067e-02,1.677162e+01,6.372311e-02,1.066695e+01
53,1.855000e-01,2.163965e-02,1.649643e+01,6.372310e-02,1.066695e+01
54,1.890000e-01,2.127340e-02,1.621724e+01,6.372308e-02,1.066696e+01
55,1.925000e-01,2.090200e-02,1.593413e+01,6.372307e-02,1.066697e+01
56,1.960000e-01,2.052555e-02,1.564718e+01,6.372306e-02,1.066699e+01
57,1.995000e-01,2.014413e-02,1.535643e+01,6.372304e-02,1.066700e+01
58,2.030000e-01,1.975785e-02,1.506198e+01,6.372302e-02,1.066701e+01
59,2.065000e-01,1.936678e-02,1.476388e+01,6.372301e-02,1.066702e+01
60,2.100000e-01,1.897104e-02,1.446221e+01,6.372299e-02,1.066703e+01
61,2.135000e-01,1.857070e-02,1.415705e+01,6.372297e-02,1.066705e+01
62,2.170000e-01,1.816588e-02,1.384846e+01,6.372295e-02,1.066706e+01
63,2.205000e-01,1.775666e-02,1.353652e+01,6.372293e-02,1.066708e+01
64,2.240000e-01,1.734315e-02,1.322132e+01,6.372291e-02,1.066709e+01
65,2.275000e-01,1.692545e-02,1.290291e+01,6.372289e-02,1.066711e+01
66,2.310000e-01,1.650365e-02,1.258138e+01,6.372286e-02,1.066713e+01
67,2.345000e-01,1.607787e-02,1.225682e+01,6.372284e-02,1.066715e+01
68,2.380000e-01,1.564819e-02,1.192929e+01,6.372281e-02,1.066717e+01
69,2.415000e-01,1.521474e-02,1.159887e+01,6.372278e-02,1.066719e+01
70,2.450000e-01,1.477760e-02,1.126565e+01,6.372275e-02,1.066721e+01
71,2.485000e-01,1.433689e-02,1.092971e+01,6.372272e-02,1.066723e+01
72,2.520000e-01,1.389271e-02,1.059112e+01,6.372268e-02,1.066726e+01
73,2.555000e-01,1.344518e-02,1.024997e+01,6.372265e-02,1.066729e+01
74,2.590000e-01,1.299439e-02,9.906348e+00,6.372261e-02,1.066732e+01
75,2.625000e-01,1.254046e-02,9.560327e+00,6.372257e-02,1.066735e+01
76,2.660000e-01,1.208350e-02,9.211995e+00,6.372252e-02,1.066738e+01
77,2.695000e-01,1.162361e-02,8.861435e+00,6.372247e-02,1.066742e+01
78,2.730000e-01,1.116092e-02,8.508732e+00,6.372242e-02,1.066746e+01
79,2.765000e-01,1.069553e-02,8.153972e+00,6.372236e-02,1.066750e+01
80,2.800000e-01,1.022755e-02,7.797241e+00,6.372230e-02,1.066755e+01
81,2.835000e-01,9.757096e-03,7.438624e+00,6.372223e-02,1.066761e+01
82,2.870000e-01,9.284285e-03,7.078209e+00,6.372216e-02,1.066766e+01
83,2.905000e-01,8.809229e-03,6.716082e+00,6.372208e-02,1.066773e+01
84,2.940000e-01,8.332043e-03,6.352332e+00,6.372199e-02,1.066780e+01
85,2.975000e-01,7.852842e-03,5.987045e+00,6.372189e-02,1.066788e+01
86,3.010000e-01,7.371743e-03,5.620311e+00,6.372177e-02,1.066797e+01
87,3.045000e-01,6.888862e-03,5.252218e+00,6.372164e-02,1.066808e+01
88,3.080000e-01,6.404314e-03,4.882855e+00,6.372150e-02,1.066820e+01
89,3.115000e-01,5.918219e-03,4.512311e+00,6.372133e-02,1.066834e+01
90,3.150000e-01,5.430692e-03,4.140676e+00,6.372114e-02,1.066850e+01
91,3.185000e-01,4.941853e-03,3.768040e+00,6.372091e-02,1.066870e+01
92,3.220000e-01,4.451820e-03,3.394493e+00,6.372064e-02,1.066894e+01
93,3.255000e-01,3.960711e-03,3.020126e+00,6.372031e-02,1.066925e+01
94,3.290000e-01,3.468645e-03,2.645028e+00,6.371991e-02,1.066963e+01
95,3.325000e-01,2.975741e-03,2.269290e+00,6.371941e-02,1.067015e+01
96,3.360000e-01,2.482121e-03,1.893004e+00,6.371877e-02,1.067087e+01
97,3.395000e-01,1.987905e-03,1.516260e+00,6.371795e-02,1.067195e+01
98,3.430000e-01,1.493216e-03,1.139150e+00,6.371693e-02,1.067375e+01
99,3.465000e-01,9.981867e-04,7.617637e-01,6.371623e-02,1.067732e+01
100,3.500000e-01,5.029976e-04,3.841936e-01,6.372445e-02,1.068795e+01
101,3.535000e-01,1.739000e-05,6.530912e-03,1.466223e-01,1.209144e+01
102,3.570000e-01,4.883735e-04,3.711341e-01,6.378846e-02,1.064449e+01
103,3.605000e-01,9.835623e-04,7.487090e-01,6.374749e-02,1.065561e+01
104,3.640000e-01,1.478599e-03,1.126103e+00,6.373767e-02,1.065927e+01
105,3.675000e-01,1.973300e-03,1.503224e+00,6.373347e-02,1.066110e+01
106,3.710000e-01,2.467532e-03,1.879983e+00,6.373117e-02,1.066220e+01
107,3.745000e-01,2.961172e-03,2.256286e+00,6.372973e-02,1.066293e+01
108,3.780000e-01,3.454098e-03,2.632044e+00,6.372875e-02,1.066345e+01
109,3.815000e-01,3.946190e-03,3.007166e+00,6.372803e-02,1.066384e+01
110,3.850000e-01,4.437330e-03,3.381560e+00,6.372749e-02,1.066415e+01
111,3.885000e-01,4.927397e-03,3.755137e+00,6.372707e-02,1.066439e+01
112,3.920000e-01,5.416273e-03,4.127806e+00,6.372672e-02,1.066459e+01
113,3.955000e-01,5.903839e-03,4.499477e+00,6.372644e-02,1.066476e+01
114,3.990000e-01,6.389979e-03,4.870060e+00,6.372621e-02,1.066490e+01
115,4.025000e-01,6.874574e-03,5.239465e+00,6.372601e-02,1.066502e+01
116,4.060000e-01,7.357506e-03,5.607603e+00,6.372583e-02,1.066513e+01
117,4.095000e-01,7.838660e-03,5.974386e+00,6.372568e-02,1.066522e+01
118,4.130000e-01,8.317918e-03,6.339724e+00,6.372555e-02,1.066530e+01
119,4.165000e-01,8.795165e-03,6.703529e+00,6.372543e-02,1.066538e+01
120,4.200000e-01,9.270286e-03,7.065714e+00,6.372533e-02,1.066544e+01
121,4.235000e-01,9.743165e-03,7.426190e+00,6.372523e-02,1.066550e+01
122,4.270000e-01,1.021369e-02,7.784870e+00,6.372515e-02,1.066556e+01
123,4.305000e-01,1.068174e-02,8.141668e+00,6.372507e-02,1.066561e+01
124,4.340000e-01,1.114721e-02,8.496498e+00,6.372500e-02,1.066565e+01
125,4.375000e-01,1.160999e-02,8.849273e+00,6.372494e-02,1.066569e+01
126,4.410000e-01,1.206996e-02,9.199908e+00,6.372488e-02,1.066573e+01
127,4.445000e-01,1.252700e-02,9.548319e+00,6.372482e-02,1.066577e+01
128,4.480000e-01,1.298103e-02,9.894421e+00,6.372477e-02,1.066580e+01
129,4.515000e-01,1.343191e-02,1.023813e+01,6.372472e-02,1.066584e+01
130,4.550000e-01,1.387954e-02,1.057937e+01,6.372468e-02,1.066586e+01
131,4.585000e-01,1.432382e-02,1.091804e+01,6.372463e-02,1.066589e+01
132,4.620000e-01,1.476463e-02,1.125408e+01,6.372459e-02,1.066592e+01
133,4.655000e-01,1.520188e-02,1.158739e+01,6.372456e-02,1.066594e+01
134,4.690000e-01,1.563544e-02,1.191791e+01,6.372452e-02,1.066597e+01
135,4.725000e-01,1.606523e-02,1.224554e+01,6.372449e-02,1.066599e+01
136,4.760000e-01,1.649114e-02,1.257021e+01,6.372445e-02,1.066601e+01
137,4.795000e-01,1.691305e-02,1.289184e+01,6.372442e-02,1.066603e+01
138,4.830000e-01,1.733088e-02,1.321036e+01,6.372439e-02,1.066605e+01
139,4.865000e-01,1.774451e-02,1.352568e+01,6.372437e-02,1.066607e+01
140,4.900000e-01,1.815386e-02,1.383773e+01,6.372434e-02,1.066609e+01
141,4.935000e-01,1.855881e-02,1.414643e+01,6.372431e-02,1.066611e+01
142,4.970000e-01,1.895928e-02,1.445172e+01,6.372429e-02,1.066612e+01
143,5.005000e-01,1.935516e-02,1.475351e+01,6.372426e-02,1.066614e+01
144,5.040000e-01,1.974636e-02,1.505173e+01,6.372424e-02,1.066615e+01
145,5.075000e-01,2.013279e-02,1.534631e+01,6.372422e-02,1.066617e+01
146,5.110000e-01,2.051435e-02,1.563718e+01,6.372420e-02,1.066618e+01
147,5.145000e-01,2.089095e-02,1.592427e+01,6.372418e-02,1.066620e+01
148,5.180000e-01,2.126250e-02,1.620752e+01,6.372416e-02,1.066621e+01
149,5.215000e-01,2.162891e-02,1.648684e+01,6.372414e-02,1.066622e+01
150,5.250000e-01,2.199008e-02,1.676217e+01,6.372412e-02,1.066624e+01
151,5.285000e-01,2.234594e-02,1.703346e+01,6.372410e-02,1.066625e+01
152,5.320000e-01,2.269640e-02,1.730062e+01,6.372408e-02,1.066626e+01
153,5.355000e-01,2.304137e-02,1.756360e+01,6.372406e-02,1.066627e+01
154,5.390000e-01,2.338076e-02,1.782234e+01,6.372405e-02,1.066629e+01
155,5.425000e-01,2.371451e-02,1.807676e+01,6.372403e-02,1.066630e+01
156,5.460000e-01,2.404251e-02,1.832682e+01,6.372401e-02,1.066631e+01
157,5.495000e-01,2.436471e-02,1.857244e+01,6.372400e-02,1.066632e+01
158,5.530000e-01,2.468101e-02,1.881357e+01,6.372398e-02,1.066633e+01
159,5.565000e-01,2.499135e-02,1.905016e+01,6.372396e-02,1.066634e+01
160,5.600000e-01,2.529564e-02,1.928213e+01,6.372395e-02,1.066635e+01
161,5.635000e-01,2.559382e-02,1.950945e+01,6.372393e-02,1.066636e+01
162,5.670000e-01,2.588581e-02,1.973205e+01,6.372392e-02,1.066637e+01
163,5.705000e-01,2.617154e-02,1.994987e+01,6.372390e-02,1.066638e+01
164,5.740000e-01,2.645094e-02,2.016288e+01,6.372389e-02,1.066639e+01
165,5.775000e-01,2.672394e-02,2.037101e+01,6.372387e-02,1.066640e+01
166,5.810000e-01,2.699048e-02,2.057421e+01,6.372386e-02,1.066641e+01
167,5.845000e-01,2.725050e-02,2.077244e+01,6.372384e-02,1.066642e+01
168,5.880000e-01,2.750392e-02,2.096564e+01,6.372383e-02,1.066643e+01
169,5.915000e-01,2.775070e-02,2.115378e+01,6.372382e-02,1.066644e+01
170,5.950000e-01,2.799077e-02,2.133680e+01,6.372380e-02,1.066645e+01
171,5.985000e-01,2.822406e-02,2.151466e+01,6.372379e-02,1.066646e+01
172,6.020000e-01,2.845054e-02,2.168732e+01,6.372377e-02,1.066647e+01
173,6.055000e-01,2.867013e-02,2.185474e+01,6.372376e-02,1.066648e+01
174,6.090000e-01,2.888279e-02,2.201687e+01,6.372375e-02,1.066649e+01
175,6.125000e-01,2.908847e-02,2.217368e+01,6.372373e-02,1.066650e+01
176,6.160000e-01,2.928711e-02,2.232513e+01,6.372372e-02,1.066651e+01
177,6.195000e-01,2.947868e-02,2.247118e+01,6.372371e-02,1.066652e+01
178,6.230000e-01,2.966311e-02,2.261179e+01,6.372369e-02,1.066653e+01
179,6.265000e-01,2.984037e-02,2.274694e+01,6.372368e-02,1.066654e+01
180,6.300000e-01,3.001042e-02,2.287659e+01,6.372367e-02,1.066655e+01
181,6.335000e-01,3.017321e-02,2.300071e+01,6.372365e-02,1.066656e+01
182,6.370000e-01,3.032870e-02,2.311926e+01,6.372364e-02,1.066657e+01
183,6.405000e-01,3.047686e-02,2.323223e+01,6.372363e-02,1.066658e+01
184,6.440000e-01,3.061765e-02,2.333958e+01,6.372361e-02,1.066659e+01
185,6.475000e-01,3.075104e-02,2.344128e+01,6.372360e-02,1.066660e+01
186,6.510000e-01,3.087699e-02,2.353732e+01,6.372359e-02,1.066660e+01
187,6.545000e-01,3.099547e-02,2.362767e+01,6.372357e-02,1.066661e+01
188,6.580000e-01,3.110646e-02,2.371230e+01,6.372356e-02,1.066662e+01
189,6.615000e-01,3.120993e-02,2.379120e+01,6.372355e-02,1.066663e+01
190,6.650000e-01,3.130585e-02,2.386435e+01,6.372353e-02,1.066664e+01
191,6.685000e-01,3.139421e-02,2.393172e+01,6.372352e-02,1.066665e+01
192,6.720000e-01,3.147497e-02,2.399332e+01,6.372351e-02,1.066666e+01
193,6.755000e-01,3.154812e-02,2.404910e+01,6.372349e-02,1.066667e+01
194,6.790000e-01,3.161364e-02,2.409908e+01,6.372348e-02,1.066668e+01
195,6.825000e-01,3.167152e-02,2.414323e+01,6.372346e-02,1.066669e+01
196,6.860000e-01,3.172174e-02,2.418154e+01,6.372345e-02,1.066670e+01
197,6.895000e-01,3.176428e-02,2.421400e+01,6.372344e-02,1.066671e+01
198,6.930000e-01,3.179915e-02,2.424061e+01,6.372342e-02,1.066672e+01
199,6.965000e-01,3.182633e-02,2.426136e+01,6.372341e-02,1.066673e+01
200,7.000000e-01,3.184582e-02,2.427624e+01,6.372339e-02,1.066674e+01
201,7.035000e-01,3.185760e-02,2.428525e+01,6.372338e-02,1.066675e+01
202,7.070000e-01,3.186168e-02,2.428839e+01,6.372336e-02,1.066676e+01
203,7.105000e-01,3.185805e-02,2.428565e+01,6.372335e-02,1.066677e+01
204,7.140000e-01,3.184673e-02,2.427705e+01,6.372333e-02,1.066678e+01
205,7.175000e-01,3.182770e-02,2.426257e+01,6.372332e-02,1.066679e+01
206,7.210000e-01,3.180097e-02,2.424223e+01,6.372330e-02,1.066681e+01
207,7.245000e-01,3.176656e-02,2.421603e+01,6.372329e-02,1.066682e+01
208,7.280000e-01,3.172446e-02,2.418397e+01,6.372327e-02,1.066683e+01
209,7.315000e-01,3.167470e-02,2.414606e+01,6.372326e-02,1.066684e+01
210,7.350000e-01,3.161727e-02,2.410232e+01,6.372324e-02,1.066685e+01
211,7.385000e-01,3.155220e-02,2.405275e+01,6.372323e-02,1.066686e+01
212,7.420000e-01,3.147950e-02,2.399736e+01,6.372321e-02,1.066687e+01
213,7.455000e-01,3.139919e-02,2.393617e+01,6.372319e-02,1.066689e+01
214,7.490000e-01,3.131129e-02,2.386919e+01,6.372318e-02,1.066690e+01
215,7.525000e-01,3.121581e-02,2.379644e+01,6.372316e-02,1.066691e+01
216,7.560000e-01,3.111279e-02,2.371794e+01,6.372314e-02,1.066692e+01
217,7.595000e-01,3.100224e-02,2.363370e+01,6.372312e-02,1.066694e+01
218,7.630000e-01,3.088420e-02,2.354375e+01,6.372311e-02,1.066695e+01
219,7.665000e-01,3.075869e-02,2.344811e+01,6.372309e-02,1.066696e+01
220,7.700000e-01,3.062574e-02,2.334679e+01,6.372307e-02,1.066697e+01
221,7.735000e-01,3.048539e-02,2.323983e+01,6.372305e-02,1.066699e+01
222,7.770000e-01,3.033766e-02,2.312726e+01,6.372303e-02,1.066700e+01
223,7.805000e-01,3.018260e-02,2.300909e+01,6.372301e-02,1.066702e+01
224,7.840000e-01,3.002024e-02,2.288535e+01,6.372300e-02,1.066703e+01
225,7.875000e-01,2.985062e-02,2.275609e+01,6.372298e-02,1.066704e+01
226,7.910000e-01,2.967379e-02,2.262132e+01,6.372296e-02,1.066706e+01
227,7.945000e-01,2.948978e-02,2.248108e+01,6.372294e-02,1.066707e+01
228,7.980000e-01,2.929864e-02,2.233540e+01,6.372291e-02,1.066709e+01
229,8.015000e-01,2.910041e-02,2.218433e+01,6.372289e-02,1.066710e+01
230,8.050000e-01,2.889515e-02,2.202789e+01,6.372287e-02,1.066712e+01
231,8.085000e-01,2.868290e-02,2.186612e+01,6.372285e-02,1.066714e+01
232,8.120000e-01,2.846371e-02,2.169907e+01,6.372283e-02,1.066715e+01
233,8.155000e-01,2.823764e-02,2.152677e+01,6.372280e-02,1.066717e+01
234,8.190000e-01,2.800475e-02,2.134927e+01,6.372278e-02,1.066719e+01
235,8.225000e-01,2.776508e-02,2.116660e+01,6.372276e-02,1.066721e+01
236,8.260000e-01,2.751870e-02,2.097882e+01,6.372273e-02,1.066722e+01
237,8.295000e-01,2.726567e-02,2.078596e+01,6.372271e-02,1.066724e+01
238,8.330000e-01,2.700604e-02,2.058808e+01,6.372268e-02,1.066726e+01
239,8.365000e-01,2.673988e-02,2.038522e+01,6.372266e-02,1.066728e+01
240,8.400000e-01,2.646726e-02,2.017743e+01,6.372263e-02,1.066730e+01
241,8.435000e-01,2.618823e-02,1.996476e+01,6.372260e-02,1.066732e+01
242,8.470000e-01,2.590288e-02,1.974727e+01,6.372258e-02,1.066734e+01
243,8.505000e-01,2.561126e-02,1.952500e+01,6.372255e-02,1.066736e+01
244,8.540000e-01,2.531344e-02,1.929801e+01,6.372252e-02,1.066739e+01
245,8.575000e-01,2.500951e-02,1.906635e+01,6.372249e-02,1.066741e+01
246,8.610000e-01,2.469953e-02,1.883008e+01,6.372246e-02,1.066743e+01
247,8.645000e-01,2.438358e-02,1.858926e+01,6.372242e-02,1.066746e+01
248,8.680000e-01,2.406173e-02,1.834395e+01,6.372239e-02,1.066748e+01
249,8.715000e-01,2.373406e-02,1.809420e+01,6.372236e-02,1.066751e+01
250,8.750000e-01,2.340066e-02,1.784007e+01,6.372232e-02,1.066754e+01
251,8.785000e-01,2.306159e-02,1.758164e+01,6.372229e-02,1.066756e+01
252,8.820000e-01,2.271695e-02,1.731895e+01,6.372225e-02,1.066759e+01
253,8.855000e-01,2.236682e-02,1.705207e+01,6.372221e-02,1.066762e+01
254,8.890000e-01,2.201128e-02,1.678107e+01,6.372217e-02,1.066765e+01
255,8.925000e-01,2.165041e-02,1.650601e+01,6.372213e-02,1.066768e+01
256,8.960000e-01,2.128431e-02,1.622696e+01,6.372209e-02,1.066772e+01
257,8.995000e-01,2.091307e-02,1.594399e+01,6.372205e-02,1.066775e+01
258,9.030000e-01,2.053677e-02,1.565716e+01,6.372200e-02,1.066779e+01
259,9.065000e-01,2.015550e-02,1.536655e+01,6.372196e-02,1.066782e+01
260,9.100000e-01,1.976936e-02,1.507222e+01,6.372191e-02,1.066786e+01
261,9.135000e-01,1.937843e-02,1.477425e+01,6.372186e-02,1.066790e+01
262,9.170000e-01,1.898283e-02,1.447270e+01,6.372181e-02,1.066794e+01
263,9.205000e-01,1.858263e-02,1.416766e+01,6.372175e-02,1.066799e+01
264,9.240000e-01,1.817794e-02,1.385919e+01,6.372170e-02,1.066803e+01
265,9.275000e-01,1.776885e-02,1.354737e+01,6.372164e-02,1.066808e+01
266,9.310000e-01,1.735547e-02,1.323227e+01,6.372158e-02,1.066813e+01
267,9.345000e-01,1.693789e-02,1.291397e+01,6.372151e-02,1.066819e+01
268,9.380000e-01,1.651622e-02,1.259256e+01,6.372144e-02,1.066824e+01
269,9.415000e-01,1.609055e-02,1.226809e+01,6.372137e-02,1.066830e+01
270,9.450000e-01,1.566099e-02,1.194066e+01,6.372130e-02,1.066836e+01
271,9.485000e-01,1.522764e-02,1.161035e+01,6.372122e-02,1.066843e+01
272,9.520000e-01,1.479061e-02,1.127722e+01,6.372114e-02,1.066850e+01
273,9.555000e-01,1.435001e-02,1.094137e+01,6.372106e-02,1.066857e+01
274,9.590000e-01,1.390594e-02,1.060287e+01,6.372096e-02,1.066865e+01
275,9.625000e-01,1.345850e-02,1.026181e+01,6.372087e-02,1.066874e+01
276,9.660000e-01,1.300781e-02,9.918272e+00,6.372077e-02,1.066883e+01
277,9.695000e-01,1.255398e-02,9.572333e+00,6.372066e-02,1.066892e+01
278,9.730000e-01,1.209711e-02,9.224079e+00,6.372055e-02,1.066903e+01
279,9.765000e-01,1.163731e-02,8.873594e+00,6.372042e-02,1.066914e+01
280,9.800000e-01,1.117470e-02,8.520965e+00,6.372029e-02,1.066926e+01
281,9.835000e-01,1.070939e-02,8.166274e+00,6.372015e-02,1.066940e+01
282,9.870000e-01,1.024149e-02,7.809610e+00,6.372001e-02,1.066954e+01
283,9.905000e-01,9.771118e-03,7.451057e+00,6.371984e-02,1.066970e+01
284,9.940000e-01,9.298380e-03,7.090702e+00,6.371967e-02,1.066988e+01
285,9.975000e-01,8.823395e-03,6.728633e+00,6.371949e-02,1.067007e+01
286,1.001000e+00,8.346277e-03,6.364937e+00,6.371928e-02,1.067029e+01
287,1.004500e+00,7.867142e-03,5.999702e+00,6.371907e-02,1.067053e+01
288,1.008000e+00,7.386106e-03,5.633017e+00,6.371883e-02,1.067081e+01
289,1.011500e+00,6.903285e-03,5.264969e+00,6.371857e-02,1.067112e+01
290,1.015000e+00,6.418797e-03,4.895649e+00,6.371829e-02,1.067148e+01
291,1.018500e+00,5.932759e-03,4.525144e+00,6.371798e-02,1.067190e+01
292,1.022000e+00,5.445289e-03,4.153546e+00,6.371766e-02,1.067239e+01
293,1.025500e+00,4.956505e-03,3.780943e+00,6.371731e-02,1.067299e+01
294,1.029000e+00,4.466528e-03,3.407426e+00,6.371695e-02,1.067371e+01
295,1.032500e+00,3.975476e-03,3.033085e+00,6.371660e-02,1.067461e+01
296,1.036000e+00,3.483473e-03,2.658011e+00,6.371632e-02,1.067576e+01
297,1.039500e+00,2.990640e-03,2.282294e+00,6.371622e-02,1.067730e+01
298,1.043000e+00,2.497106e-03,1.906025e+00,6.371663e-02,1.067944e+01
299,1.046500e+00,2.003004e-03,1.529296e+00,6.371841e-02,1.068264e+01
300,1.050000e+00,1.508491e-03,1.152196e+00,6.372443e-02,1.068793e+01
301,1.053500e+00,1.013792e-03,7.748185e-01,6.374761e-02,1.069840e+01
302,1.057000e+00,5.195411e-04,3.972533e-01,6.390027e-02,1.072888e+01
303,1.060500e+00,5.216990e-05,1.959304e-02,1.466220e-01,1.209163e+01
304,1.064000e+00,4.758460e-04,3.580743e-01,6.413918e-02,1.059825e+01
305,1.067500e+00,9.699638e-04,7.356538e-01,6.384727e-02,1.063320e+01
306,1.071000e+00,1.464661e-03,1.113055e+00,6.378840e-02,1.064450e+01
307,1.074500e+00,1.959202e-03,1.490188e+00,6.376572e-02,1.065008e+01
308,1.078000e+00,2.453346e-03,1.866960e+00,6.375421e-02,1.065342e+01
309,1.081500e+00,2.946937e-03,2.243281e+00,6.374741e-02,1.065563e+01
310,1.085000e+00,3.439837e-03,2.619059e+00,6.374296e-02,1.065721e+01
311,1.088500e+00,3.931919e-03,2.994204e+00,6.373986e-02,1.065840e+01
312,1.092000e+00,4.423059e-03,3.368626e+00,6.373757e-02,1.065932e+01
313,1.095500e+00,4.913137e-03,3.742232e+00,6.373583e-02,1.066005e+01
314,1.099000e+00,5.402031e-03,4.114934e+00,6.373445e-02,1.066066e+01
315,1.102500e+00,5.889622e-03,4.486641e+00,6.373335e-02,1.066116e+01
316,1.106000e+00,6.375792e-03,4.857263e+00,6.373244e-02,1.066159e+01
317,1.109500e+00,6.860423e-03,5.226710e+00,6.373167e-02,1.066195e+01
318,1.113000e+00,7.343396e-03,5.594894e+00,6.373103e-02,1.066227e+01
319,1.116500e+00,7.824595e-03,5.961725e+00,6.373047e-02,1.066255e+01
320,1.120000e+00,8.303903e-03,6.327115e+00,6.372999e-02,1.066280e+01
321,1.123500e+00,8.781204e-03,6.690975e+00,6.372956e-02,1.066302e+01
322,1.127000e+00,9.256383e-03,7.053216e+00,6.372919e-02,1.066322e+01
323,1.130500e+00,9.729324e-03,7.413753e+00,6.372885e-02,1.066339e+01
324,1.134000e+00,1.019991e-02,7.772497e+00,6.372855e-02,1.066356e+01
325,1.137500e+00,1.066804e-02,8.129361e+00,6.372828e-02,1.066370e+01
326,1.141000e+00,1.113358e-02,8.484260e+00,6.372804e-02,1.066384e+01
327,1.144500e+00,1.159643e-02,8.837108e+00,6.372781e-02,1.066396e+01
328,1.148000e+00,1.205648e-02,9.187819e+00,6.372761e-02,1.066408e+01
329,1.151500e+00,1.251362e-02,9.536308e+00,6.372742e-02,1.066419e+01
330,1.155000e+00,1.296772e-02,9.882492e+00,6.372725e-02,1.066429e+01
331,1.158500e+00,1.341870e-02,1.022629e+01,6.372709e-02,1.066438e+01
