"N","Time","avg(X)","avg(Y)","avg(Z)","avg(partitioning)","avg(u)","avg(v)","avg(vtkOriginalPointIds)","max(X)","max(Y)","max(Z)","max(partitioning)","max(u)","max(v)","max(vtkOriginalPointIds)","med(X)","med(Y)","med(Z)","med(partitioning)","med(u)","med(v)","med(vtkOriginalPointIds)","min(X)","min(Y)","min(Z)","min(partitioning)","min(u)","min(v)","min(vtkOriginalPointIds)","q1(X)","q1(Y)","q1(Z)","q1(partitioning)","q1(u)","q1(v)","q1(vtkOriginalPointIds)","q3(X)","q3(Y)","q3(Z)","q3(partitioning)","q3(u)","q3(v)","q3(vtkOriginalPointIds)","std(X)","std(Y)","std(Z)","std(partitioning)","std(u)","std(v)","std(vtkOriginalPointIds)","sum(X)","sum(Y)","sum(Z)","sum(partitioning)","sum(u)","sum(v)","sum(vtkOriginalPointIds)","vtkValidPointMask"
1,199,0.5,0.5,0,0,-0.13149,-0.030522,76317,0.5,0.5,0,0,-0.13149,-0.030522,76317,0.5,0.5,0,0,-0.13149,-0.030522,76317,0.5,0.5,0,0,-0.13149,-0.030522,76317,0.5,0.5,0,0,-0.13149,-0.030522,76317,0.5,0.5,0,0,-0.13149,-0.030522,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13149,-0.030522,76317,1
1,200,0.5,0.5,0,0,-0.13159,-0.024707,76317,0.5,0.5,0,0,-0.13159,-0.024707,76317,0.5,0.5,0,0,-0.13159,-0.024707,76317,0.5,0.5,0,0,-0.13159,-0.024707,76317,0.5,0.5,0,0,-0.13159,-0.024707,76317,0.5,0.5,0,0,-0.13159,-0.024707,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13159,-0.024707,76317,1
1,201,0.5,0.5,0,0,-0.1317,-0.036908,76317,0.5,0.5,0,0,-0.1317,-0.036908,76317,0.5,0.5,0,0,-0.1317,-0.036908,76317,0.5,0.5,0,0,-0.1317,-0.036908,76317,0.5,0.5,0,0,-0.1317,-0.036908,76317,0.5,0.5,0,0,-0.1317,-0.036908,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.1317,-0.036908,76317,1
1,202,0.5,0.5,0,0,-0.13182,-0.031458,76317,0.5,0.5,0,0,-0.13182,-0.031458,76317,0.5,0.5,0,0,-0.13182,-0.031458,76317,0.5,0.5,0,0,-0.13182,-0.031458,76317,0.5,0.5,0,0,-0.13182,-0.031458,76317,0.5,0.5,0,0,-0.13182,-0.031458,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13182,-0.031458,76317,1
1,203,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0.5,0.5,0,0,-0.13188,-0.0026208,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13188,-0.0026208,76317,1
1,204,0.5,0.5,0,0,-0.13185,0.016292,76317,0.5,0.5,0,0,-0.13185,0.016292,76317,0.5,0.5,0,0,-0.13185,0.016292,76317,0.5,0.5,0,0,-0.13185,0.016292,76317,0.5,0.5,0,0,-0.13185,0.016292,76317,0.5,0.5,0,0,-0.13185,0.016292,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13185,0.016292,76317,1
1,205,0.5,0.5,0,0,-0.13181,0.0089887,76317,0.5,0.5,0,0,-0.13181,0.0089887,76317,0.5,0.5,0,0,-0.13181,0.0089887,76317,0.5,0.5,0,0,-0.13181,0.0089887,76317,0.5,0.5,0,0,-0.13181,0.0089887,76317,0.5,0.5,0,0,-0.13181,0.0089887,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13181,0.0089887,76317,1
1,206,0.5,0.5,0,0,-0.13179,0.003135,76317,0.5,0.5,0,0,-0.13179,0.003135,76317,0.5,0.5,0,0,-0.13179,0.003135,76317,0.5,0.5,0,0,-0.13179,0.003135,76317,0.5,0.5,0,0,-0.13179,0.003135,76317,0.5,0.5,0,0,-0.13179,0.003135,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13179,0.003135,76317,1
1,207,0.5,0.5,0,0,-0.13174,0.023406,76317,0.5,0.5,0,0,-0.13174,0.023406,76317,0.5,0.5,0,0,-0.13174,0.023406,76317,0.5,0.5,0,0,-0.13174,0.023406,76317,0.5,0.5,0,0,-0.13174,0.023406,76317,0.5,0.5,0,0,-0.13174,0.023406,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13174,0.023406,76317,1
1,208,0.5,0.5,0,0,-0.13161,0.050115,76317,0.5,0.5,0,0,-0.13161,0.050115,76317,0.5,0.5,0,0,-0.13161,0.050115,76317,0.5,0.5,0,0,-0.13161,0.050115,76317,0.5,0.5,0,0,-0.13161,0.050115,76317,0.5,0.5,0,0,-0.13161,0.050115,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13161,0.050115,76317,1
1,209,0.5,0.5,0,0,-0.13143,0.052875,76317,0.5,0.5,0,0,-0.13143,0.052875,76317,0.5,0.5,0,0,-0.13143,0.052875,76317,0.5,0.5,0,0,-0.13143,0.052875,76317,0.5,0.5,0,0,-0.13143,0.052875,76317,0.5,0.5,0,0,-0.13143,0.052875,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13143,0.052875,76317,1
1,210,0.5,0.5,0,0,-0.13126,0.041934,76317,0.5,0.5,0,0,-0.13126,0.041934,76317,0.5,0.5,0,0,-0.13126,0.041934,76317,0.5,0.5,0,0,-0.13126,0.041934,76317,0.5,0.5,0,0,-0.13126,0.041934,76317,0.5,0.5,0,0,-0.13126,0.041934,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13126,0.041934,76317,1
1,211,0.5,0.5,0,0,-0.1311,0.050434,76317,0.5,0.5,0,0,-0.1311,0.050434,76317,0.5,0.5,0,0,-0.1311,0.050434,76317,0.5,0.5,0,0,-0.1311,0.050434,76317,0.5,0.5,0,0,-0.1311,0.050434,76317,0.5,0.5,0,0,-0.1311,0.050434,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.1311,0.050434,76317,1
1,212,0.5,0.5,0,0,-0.13088,0.078171,76317,0.5,0.5,0,0,-0.13088,0.078171,76317,0.5,0.5,0,0,-0.13088,0.078171,76317,0.5,0.5,0,0,-0.13088,0.078171,76317,0.5,0.5,0,0,-0.13088,0.078171,76317,0.5,0.5,0,0,-0.13088,0.078171,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13088,0.078171,76317,1
1,213,0.5,0.5,0,0,-0.13058,0.092382,76317,0.5,0.5,0,0,-0.13058,0.092382,76317,0.5,0.5,0,0,-0.13058,0.092382,76317,0.5,0.5,0,0,-0.13058,0.092382,76317,0.5,0.5,0,0,-0.13058,0.092382,76317,0.5,0.5,0,0,-0.13058,0.092382,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13058,0.092382,76317,1
1,214,0.5,0.5,0,0,-0.13027,0.083682,76317,0.5,0.5,0,0,-0.13027,0.083682,76317,0.5,0.5,0,0,-0.13027,0.083682,76317,0.5,0.5,0,0,-0.13027,0.083682,76317,0.5,0.5,0,0,-0.13027,0.083682,76317,0.5,0.5,0,0,-0.13027,0.083682,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.13027,0.083682,76317,1
1,215,0.5,0.5,0,0,-0.12998,0.081616,76317,0.5,0.5,0,0,-0.12998,0.081616,76317,0.5,0.5,0,0,-0.12998,0.081616,76317,0.5,0.5,0,0,-0.12998,0.081616,76317,0.5,0.5,0,0,-0.12998,0.081616,76317,0.5,0.5,0,0,-0.12998,0.081616,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12998,0.081616,76317,1
1,216,0.5,0.5,0,0,-0.12966,0.10382,76317,0.5,0.5,0,0,-0.12966,0.10382,76317,0.5,0.5,0,0,-0.12966,0.10382,76317,0.5,0.5,0,0,-0.12966,0.10382,76317,0.5,0.5,0,0,-0.12966,0.10382,76317,0.5,0.5,0,0,-0.12966,0.10382,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12966,0.10382,76317,1
1,217,0.5,0.5,0,0,-0.12926,0.12611,76317,0.5,0.5,0,0,-0.12926,0.12611,76317,0.5,0.5,0,0,-0.12926,0.12611,76317,0.5,0.5,0,0,-0.12926,0.12611,76317,0.5,0.5,0,0,-0.12926,0.12611,76317,0.5,0.5,0,0,-0.12926,0.12611,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12926,0.12611,76317,1
1,218,0.5,0.5,0,0,-0.12882,0.12439,76317,0.5,0.5,0,0,-0.12882,0.12439,76317,0.5,0.5,0,0,-0.12882,0.12439,76317,0.5,0.5,0,0,-0.12882,0.12439,76317,0.5,0.5,0,0,-0.12882,0.12439,76317,0.5,0.5,0,0,-0.12882,0.12439,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12882,0.12439,76317,1
1,219,0.5,0.5,0,0,-0.1284,0.11586,76317,0.5,0.5,0,0,-0.1284,0.11586,76317,0.5,0.5,0,0,-0.1284,0.11586,76317,0.5,0.5,0,0,-0.1284,0.11586,76317,0.5,0.5,0,0,-0.1284,0.11586,76317,0.5,0.5,0,0,-0.1284,0.11586,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.1284,0.11586,76317,1
1,220,0.5,0.5,0,0,-0.12797,0.12908,76317,0.5,0.5,0,0,-0.12797,0.12908,76317,0.5,0.5,0,0,-0.12797,0.12908,76317,0.5,0.5,0,0,-0.12797,0.12908,76317,0.5,0.5,0,0,-0.12797,0.12908,76317,0.5,0.5,0,0,-0.12797,0.12908,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12797,0.12908,76317,1
1,221,0.5,0.5,0,0,-0.12747,0.15484,76317,0.5,0.5,0,0,-0.12747,0.15484,76317,0.5,0.5,0,0,-0.12747,0.15484,76317,0.5,0.5,0,0,-0.12747,0.15484,76317,0.5,0.5,0,0,-0.12747,0.15484,76317,0.5,0.5,0,0,-0.12747,0.15484,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12747,0.15484,76317,1
1,222,0.5,0.5,0,0,-0.12692,0.1624,76317,0.5,0.5,0,0,-0.12692,0.1624,76317,0.5,0.5,0,0,-0.12692,0.1624,76317,0.5,0.5,0,0,-0.12692,0.1624,76317,0.5,0.5,0,0,-0.12692,0.1624,76317,0.5,0.5,0,0,-0.12692,0.1624,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12692,0.1624,76317,1
1,223,0.5,0.5,0,0,-0.12636,0.15251,76317,0.5,0.5,0,0,-0.12636,0.15251,76317,0.5,0.5,0,0,-0.12636,0.15251,76317,0.5,0.5,0,0,-0.12636,0.15251,76317,0.5,0.5,0,0,-0.12636,0.15251,76317,0.5,0.5,0,0,-0.12636,0.15251,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12636,0.15251,76317,1
1,224,0.5,0.5,0,0,-0.12583,0.15573,76317,0.5,0.5,0,0,-0.12583,0.15573,76317,0.5,0.5,0,0,-0.12583,0.15573,76317,0.5,0.5,0,0,-0.12583,0.15573,76317,0.5,0.5,0,0,-0.12583,0.15573,76317,0.5,0.5,0,0,-0.12583,0.15573,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12583,0.15573,76317,1
1,225,0.5,0.5,0,0,-0.12524,0.17954,76317,0.5,0.5,0,0,-0.12524,0.17954,76317,0.5,0.5,0,0,-0.12524,0.17954,76317,0.5,0.5,0,0,-0.12524,0.17954,76317,0.5,0.5,0,0,-0.12524,0.17954,76317,0.5,0.5,0,0,-0.12524,0.17954,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12524,0.17954,76317,1
1,226,0.5,0.5,0,0,-0.12458,0.19573,76317,0.5,0.5,0,0,-0.12458,0.19573,76317,0.5,0.5,0,0,-0.12458,0.19573,76317,0.5,0.5,0,0,-0.12458,0.19573,76317,0.5,0.5,0,0,-0.12458,0.19573,76317,0.5,0.5,0,0,-0.12458,0.19573,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12458,0.19573,76317,1
1,227,0.5,0.5,0,0,-0.12391,0.18952,76317,0.5,0.5,0,0,-0.12391,0.18952,76317,0.5,0.5,0,0,-0.12391,0.18952,76317,0.5,0.5,0,0,-0.12391,0.18952,76317,0.5,0.5,0,0,-0.12391,0.18952,76317,0.5,0.5,0,0,-0.12391,0.18952,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12391,0.18952,76317,1
1,228,0.5,0.5,0,0,-0.12325,0.18483,76317,0.5,0.5,0,0,-0.12325,0.18483,76317,0.5,0.5,0,0,-0.12325,0.18483,76317,0.5,0.5,0,0,-0.12325,0.18483,76317,0.5,0.5,0,0,-0.12325,0.18483,76317,0.5,0.5,0,0,-0.12325,0.18483,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12325,0.18483,76317,1
1,229,0.5,0.5,0,0,-0.12257,0.20244,76317,0.5,0.5,0,0,-0.12257,0.20244,76317,0.5,0.5,0,0,-0.12257,0.20244,76317,0.5,0.5,0,0,-0.12257,0.20244,76317,0.5,0.5,0,0,-0.12257,0.20244,76317,0.5,0.5,0,0,-0.12257,0.20244,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12257,0.20244,76317,1
1,230,0.5,0.5,0,0,-0.12183,0.22408,76317,0.5,0.5,0,0,-0.12183,0.22408,76317,0.5,0.5,0,0,-0.12183,0.22408,76317,0.5,0.5,0,0,-0.12183,0.22408,76317,0.5,0.5,0,0,-0.12183,0.22408,76317,0.5,0.5,0,0,-0.12183,0.22408,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12183,0.22408,76317,1
1,231,0.5,0.5,0,0,-0.12104,0.2246,76317,0.5,0.5,0,0,-0.12104,0.2246,76317,0.5,0.5,0,0,-0.12104,0.2246,76317,0.5,0.5,0,0,-0.12104,0.2246,76317,0.5,0.5,0,0,-0.12104,0.2246,76317,0.5,0.5,0,0,-0.12104,0.2246,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12104,0.2246,76317,1
1,232,0.5,0.5,0,0,-0.12027,0.21574,76317,0.5,0.5,0,0,-0.12027,0.21574,76317,0.5,0.5,0,0,-0.12027,0.21574,76317,0.5,0.5,0,0,-0.12027,0.21574,76317,0.5,0.5,0,0,-0.12027,0.21574,76317,0.5,0.5,0,0,-0.12027,0.21574,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.12027,0.21574,76317,1
1,233,0.5,0.5,0,0,-0.1195,0.22522,76317,0.5,0.5,0,0,-0.1195,0.22522,76317,0.5,0.5,0,0,-0.1195,0.22522,76317,0.5,0.5,0,0,-0.1195,0.22522,76317,0.5,0.5,0,0,-0.1195,0.22522,76317,0.5,0.5,0,0,-0.1195,0.22522,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.1195,0.22522,76317,1
1,234,0.5,0.5,0,0,-0.11867,0.24828,76317,0.5,0.5,0,0,-0.11867,0.24828,76317,0.5,0.5,0,0,-0.11867,0.24828,76317,0.5,0.5,0,0,-0.11867,0.24828,76317,0.5,0.5,0,0,-0.11867,0.24828,76317,0.5,0.5,0,0,-0.11867,0.24828,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11867,0.24828,76317,1
1,235,0.5,0.5,0,0,-0.11779,0.25636,76317,0.5,0.5,0,0,-0.11779,0.25636,76317,0.5,0.5,0,0,-0.11779,0.25636,76317,0.5,0.5,0,0,-0.11779,0.25636,76317,0.5,0.5,0,0,-0.11779,0.25636,76317,0.5,0.5,0,0,-0.11779,0.25636,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11779,0.25636,76317,1
1,236,0.5,0.5,0,0,-0.11691,0.24726,76317,0.5,0.5,0,0,-0.11691,0.24726,76317,0.5,0.5,0,0,-0.11691,0.24726,76317,0.5,0.5,0,0,-0.11691,0.24726,76317,0.5,0.5,0,0,-0.11691,0.24726,76317,0.5,0.5,0,0,-0.11691,0.24726,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11691,0.24726,76317,1
1,237,0.5,0.5,0,0,-0.11604,0.24871,76317,0.5,0.5,0,0,-0.11604,0.24871,76317,0.5,0.5,0,0,-0.11604,0.24871,76317,0.5,0.5,0,0,-0.11604,0.24871,76317,0.5,0.5,0,0,-0.11604,0.24871,76317,0.5,0.5,0,0,-0.11604,0.24871,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11604,0.24871,76317,1
1,238,0.5,0.5,0,0,-0.11513,0.26944,76317,0.5,0.5,0,0,-0.11513,0.26944,76317,0.5,0.5,0,0,-0.11513,0.26944,76317,0.5,0.5,0,0,-0.11513,0.26944,76317,0.5,0.5,0,0,-0.11513,0.26944,76317,0.5,0.5,0,0,-0.11513,0.26944,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11513,0.26944,76317,1
1,239,0.5,0.5,0,0,-0.11416,0.28409,76317,0.5,0.5,0,0,-0.11416,0.28409,76317,0.5,0.5,0,0,-0.11416,0.28409,76317,0.5,0.5,0,0,-0.11416,0.28409,76317,0.5,0.5,0,0,-0.11416,0.28409,76317,0.5,0.5,0,0,-0.11416,0.28409,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11416,0.28409,76317,1
1,240,0.5,0.5,0,0,-0.11318,0.27811,76317,0.5,0.5,0,0,-0.11318,0.27811,76317,0.5,0.5,0,0,-0.11318,0.27811,76317,0.5,0.5,0,0,-0.11318,0.27811,76317,0.5,0.5,0,0,-0.11318,0.27811,76317,0.5,0.5,0,0,-0.11318,0.27811,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11318,0.27811,76317,1
1,241,0.5,0.5,0,0,-0.11222,0.27317,76317,0.5,0.5,0,0,-0.11222,0.27317,76317,0.5,0.5,0,0,-0.11222,0.27317,76317,0.5,0.5,0,0,-0.11222,0.27317,76317,0.5,0.5,0,0,-0.11222,0.27317,76317,0.5,0.5,0,0,-0.11222,0.27317,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11222,0.27317,76317,1
1,242,0.5,0.5,0,0,-0.11123,0.28869,76317,0.5,0.5,0,0,-0.11123,0.28869,76317,0.5,0.5,0,0,-0.11123,0.28869,76317,0.5,0.5,0,0,-0.11123,0.28869,76317,0.5,0.5,0,0,-0.11123,0.28869,76317,0.5,0.5,0,0,-0.11123,0.28869,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11123,0.28869,76317,1
1,243,0.5,0.5,0,0,-0.11019,0.30766,76317,0.5,0.5,0,0,-0.11019,0.30766,76317,0.5,0.5,0,0,-0.11019,0.30766,76317,0.5,0.5,0,0,-0.11019,0.30766,76317,0.5,0.5,0,0,-0.11019,0.30766,76317,0.5,0.5,0,0,-0.11019,0.30766,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.11019,0.30766,76317,1
1,244,0.5,0.5,0,0,-0.10911,0.30703,76317,0.5,0.5,0,0,-0.10911,0.30703,76317,0.5,0.5,0,0,-0.10911,0.30703,76317,0.5,0.5,0,0,-0.10911,0.30703,76317,0.5,0.5,0,0,-0.10911,0.30703,76317,0.5,0.5,0,0,-0.10911,0.30703,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10911,0.30703,76317,1
1,245,0.5,0.5,0,0,-0.10805,0.29836,76317,0.5,0.5,0,0,-0.10805,0.29836,76317,0.5,0.5,0,0,-0.10805,0.29836,76317,0.5,0.5,0,0,-0.10805,0.29836,76317,0.5,0.5,0,0,-0.10805,0.29836,76317,0.5,0.5,0,0,-0.10805,0.29836,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10805,0.29836,76317,1
1,246,0.5,0.5,0,0,-0.10699,0.30706,76317,0.5,0.5,0,0,-0.10699,0.30706,76317,0.5,0.5,0,0,-0.10699,0.30706,76317,0.5,0.5,0,0,-0.10699,0.30706,76317,0.5,0.5,0,0,-0.10699,0.30706,76317,0.5,0.5,0,0,-0.10699,0.30706,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10699,0.30706,76317,1
1,247,0.5,0.5,0,0,-0.10588,0.32742,76317,0.5,0.5,0,0,-0.10588,0.32742,76317,0.5,0.5,0,0,-0.10588,0.32742,76317,0.5,0.5,0,0,-0.10588,0.32742,76317,0.5,0.5,0,0,-0.10588,0.32742,76317,0.5,0.5,0,0,-0.10588,0.32742,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10588,0.32742,76317,1
1,248,0.5,0.5,0,0,-0.10473,0.33298,76317,0.5,0.5,0,0,-0.10473,0.33298,76317,0.5,0.5,0,0,-0.10473,0.33298,76317,0.5,0.5,0,0,-0.10473,0.33298,76317,0.5,0.5,0,0,-0.10473,0.33298,76317,0.5,0.5,0,0,-0.10473,0.33298,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10473,0.33298,76317,1
1,249,0.5,0.5,0,0,-0.10358,0.32357,76317,0.5,0.5,0,0,-0.10358,0.32357,76317,0.5,0.5,0,0,-0.10358,0.32357,76317,0.5,0.5,0,0,-0.10358,0.32357,76317,0.5,0.5,0,0,-0.10358,0.32357,76317,0.5,0.5,0,0,-0.10358,0.32357,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10358,0.32357,76317,1
1,250,0.5,0.5,0,0,-0.10244,0.3253,76317,0.5,0.5,0,0,-0.10244,0.3253,76317,0.5,0.5,0,0,-0.10244,0.3253,76317,0.5,0.5,0,0,-0.10244,0.3253,76317,0.5,0.5,0,0,-0.10244,0.3253,76317,0.5,0.5,0,0,-0.10244,0.3253,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10244,0.3253,76317,1
1,251,0.5,0.5,0,0,-0.10127,0.34409,76317,0.5,0.5,0,0,-0.10127,0.34409,76317,0.5,0.5,0,0,-0.10127,0.34409,76317,0.5,0.5,0,0,-0.10127,0.34409,76317,0.5,0.5,0,0,-0.10127,0.34409,76317,0.5,0.5,0,0,-0.10127,0.34409,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10127,0.34409,76317,1
1,252,0.5,0.5,0,0,-0.10005,0.35533,76317,0.5,0.5,0,0,-0.10005,0.35533,76317,0.5,0.5,0,0,-0.10005,0.35533,76317,0.5,0.5,0,0,-0.10005,0.35533,76317,0.5,0.5,0,0,-0.10005,0.35533,76317,0.5,0.5,0,0,-0.10005,0.35533,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.10005,0.35533,76317,1
1,253,0.5,0.5,0,0,-0.098818,0.34788,76317,0.5,0.5,0,0,-0.098818,0.34788,76317,0.5,0.5,0,0,-0.098818,0.34788,76317,0.5,0.5,0,0,-0.098818,0.34788,76317,0.5,0.5,0,0,-0.098818,0.34788,76317,0.5,0.5,0,0,-0.098818,0.34788,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.098818,0.34788,76317,1
1,254,0.5,0.5,0,0,-0.097608,0.34371,76317,0.5,0.5,0,0,-0.097608,0.34371,76317,0.5,0.5,0,0,-0.097608,0.34371,76317,0.5,0.5,0,0,-0.097608,0.34371,76317,0.5,0.5,0,0,-0.097608,0.34371,76317,0.5,0.5,0,0,-0.097608,0.34371,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.097608,0.34371,76317,1
1,255,0.5,0.5,0,0,-0.096379,0.35853,76317,0.5,0.5,0,0,-0.096379,0.35853,76317,0.5,0.5,0,0,-0.096379,0.35853,76317,0.5,0.5,0,0,-0.096379,0.35853,76317,0.5,0.5,0,0,-0.096379,0.35853,76317,0.5,0.5,0,0,-0.096379,0.35853,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.096379,0.35853,76317,1
1,256,0.5,0.5,0,0,-0.095097,0.37388,76317,0.5,0.5,0,0,-0.095097,0.37388,76317,0.5,0.5,0,0,-0.095097,0.37388,76317,0.5,0.5,0,0,-0.095097,0.37388,76317,0.5,0.5,0,0,-0.095097,0.37388,76317,0.5,0.5,0,0,-0.095097,0.37388,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.095097,0.37388,76317,1
1,257,0.5,0.5,0,0,-0.093795,0.37037,76317,0.5,0.5,0,0,-0.093795,0.37037,76317,0.5,0.5,0,0,-0.093795,0.37037,76317,0.5,0.5,0,0,-0.093795,0.37037,76317,0.5,0.5,0,0,-0.093795,0.37037,76317,0.5,0.5,0,0,-0.093795,0.37037,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.093795,0.37037,76317,1
1,258,0.5,0.5,0,0,-0.092513,0.3622,76317,0.5,0.5,0,0,-0.092513,0.3622,76317,0.5,0.5,0,0,-0.092513,0.3622,76317,0.5,0.5,0,0,-0.092513,0.3622,76317,0.5,0.5,0,0,-0.092513,0.3622,76317,0.5,0.5,0,0,-0.092513,0.3622,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.092513,0.3622,76317,1
1,259,0.5,0.5,0,0,-0.091229,0.37153,76317,0.5,0.5,0,0,-0.091229,0.37153,76317,0.5,0.5,0,0,-0.091229,0.37153,76317,0.5,0.5,0,0,-0.091229,0.37153,76317,0.5,0.5,0,0,-0.091229,0.37153,76317,0.5,0.5,0,0,-0.091229,0.37153,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.091229,0.37153,76317,1
1,260,0.5,0.5,0,0,-0.089898,0.38883,76317,0.5,0.5,0,0,-0.089898,0.38883,76317,0.5,0.5,0,0,-0.089898,0.38883,76317,0.5,0.5,0,0,-0.089898,0.38883,76317,0.5,0.5,0,0,-0.089898,0.38883,76317,0.5,0.5,0,0,-0.089898,0.38883,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.089898,0.38883,76317,1
1,261,0.5,0.5,0,0,-0.088535,0.39024,76317,0.5,0.5,0,0,-0.088535,0.39024,76317,0.5,0.5,0,0,-0.088535,0.39024,76317,0.5,0.5,0,0,-0.088535,0.39024,76317,0.5,0.5,0,0,-0.088535,0.39024,76317,0.5,0.5,0,0,-0.088535,0.39024,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.088535,0.39024,76317,1
1,262,0.5,0.5,0,0,-0.087186,0.38036,76317,0.5,0.5,0,0,-0.087186,0.38036,76317,0.5,0.5,0,0,-0.087186,0.38036,76317,0.5,0.5,0,0,-0.087186,0.38036,76317,0.5,0.5,0,0,-0.087186,0.38036,76317,0.5,0.5,0,0,-0.087186,0.38036,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.087186,0.38036,76317,1
1,263,0.5,0.5,0,0,-0.085849,0.3837,76317,0.5,0.5,0,0,-0.085849,0.3837,76317,0.5,0.5,0,0,-0.085849,0.3837,76317,0.5,0.5,0,0,-0.085849,0.3837,76317,0.5,0.5,0,0,-0.085849,0.3837,76317,0.5,0.5,0,0,-0.085849,0.3837,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.085849,0.3837,76317,1
1,264,0.5,0.5,0,0,-0.084476,0.40062,76317,0.5,0.5,0,0,-0.084476,0.40062,76317,0.5,0.5,0,0,-0.084476,0.40062,76317,0.5,0.5,0,0,-0.084476,0.40062,76317,0.5,0.5,0,0,-0.084476,0.40062,76317,0.5,0.5,0,0,-0.084476,0.40062,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,-0.084476,0.40062,76317,1
