timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
880,8.800000e-01,1.682664e-03,3.959001e-02,4.679258e-03,2.417514e-02
890,8.900000e-01,1.762198e-03,3.762026e-02,5.125406e-03,2.402699e-02
900,9.000000e-01,1.840368e-03,3.670906e-02,5.621964e-03,2.462411e-02
910,9.100000e-01,1.916796e-03,3.696322e-02,6.178343e-03,2.616194e-02
920,9.200000e-01,1.990907e-03,3.411534e-02,6.805986e-03,2.560906e-02
930,9.300000e-01,2.062755e-03,3.339528e-02,7.522144e-03,2.674133e-02
940,9.400000e-01,2.132056e-03,3.392404e-02,8.348415e-03,2.916869e-02
950,9.500000e-01,2.198182e-03,3.148567e-02,9.312725e-03,2.929072e-02
960,9.600000e-01,2.261249e-03,3.165749e-02,1.045757e-02,3.214864e-02
970,9.700000e-01,2.321125e-03,3.319003e-02,1.184281e-02,3.718500e-02
980,9.800000e-01,2.376893e-03,2.995655e-02,1.355350e-02,3.750918e-02
990,9.900000e-01,2.429217e-03,2.830151e-02,1.573309e-02,4.024956e-02
1000,1.000000e+00,2.477447e-03,2.876872e-02,1.860956e-02,4.745218e-02
1010,1.010000e+00,2.518292e-03,2.879565e-02,2.256719e-02,5.666336e-02
1020,1.020000e+00,2.553365e-03,2.625252e-02,2.842323e-02,6.417051e-02
1030,1.030000e+00,2.584597e-03,2.691653e-02,3.806513e-02,8.704772e-02
1040,1.040000e+00,2.611152e-03,2.762368e-02,5.697357e-02,1.323508e-01
1050,1.050000e+00,2.633012e-03,2.718894e-02,1.112285e-01,2.522083e-01
1060,1.060000e+00,2.649941e-03,2.737131e-02,1.806945e+00,4.098343e+00
1070,1.070000e+00,2.661952e-03,2.750513e-02,1.283368e-01,2.911847e-01
1080,1.080000e+00,2.668825e-03,2.640067e-02,6.219668e-02,1.351033e-01
1090,1.090000e+00,2.670602e-03,2.814158e-02,4.109106e-02,9.508032e-02
1100,1.100000e+00,2.667105e-03,2.754195e-02,3.067512e-02,6.955762e-02
1110,1.110000e+00,2.658335e-03,2.780724e-02,2.444900e-02,5.615820e-02
1120,1.120000e+00,2.644262e-03,3.005171e-02,2.029392e-02,5.064477e-02
1130,1.130000e+00,2.624749e-03,2.992664e-02,1.731257e-02,4.334466e-02
1140,1.140000e+00,2.599873e-03,3.017674e-02,1.506112e-02,3.838676e-02
1150,1.150000e+00,2.569609e-03,3.021655e-02,1.329387e-02,3.432679e-02
1160,1.160000e+00,2.533990e-03,3.092857e-02,1.186421e-02,3.179786e-02
1170,1.170000e+00,2.492992e-03,3.158515e-02,1.067887e-02,2.970922e-02
1180,1.180000e+00,2.446698e-03,3.273796e-02,9.676155e-03,2.843007e-02
1190,1.190000e+00,2.395155e-03,3.381150e-02,8.813264e-03,2.731942e-02
1200,1.200000e+00,2.338446e-03,3.448056e-02,8.059737e-03,2.609587e-02
1210,1.210000e+00,2.276603e-03,3.496241e-02,7.393036e-03,2.493107e-02
1220,1.220000e+00,2.209814e-03,3.638042e-02,6.796698e-03,2.457049e-02
1230,1.230000e+00,2.138135e-03,3.665218e-02,6.257699e-03,2.355500e-02
1240,1.240000e+00,2.061784e-03,3.738478e-02,5.766317e-03,2.295906e-02
1250,1.250000e+00,1.980868e-03,3.809238e-02,5.314533e-03,2.244148e-02
1260,1.260000e+00,1.895627e-03,3.933248e-02,4.896221e-03,2.230815e-02
1270,1.270000e+00,1.806305e-03,4.026702e-02,4.506394e-03,2.205928e-02
1280,1.280000e+00,1.713073e-03,4.078910e-02,4.140749e-03,2.164966e-02
1290,1.290000e+00,1.616310e-03,4.191158e-02,3.796171e-03,2.161519e-02
1300,1.300000e+00,1.516247e-03,4.185687e-02,3.469701e-03,2.103260e-02
1310,1.310000e+00,1.413550e-03,4.241228e-02,3.159786e-03,2.081814e-02
1320,1.320000e+00,1.308652e-03,4.367687e-02,2.864615e-03,2.099411e-02
1330,1.330000e+00,1.202108e-03,4.338703e-02,2.582907e-03,2.047052e-02
1340,1.340000e+00,1.094943e-03,4.444720e-02,2.314567e-03,2.063129e-02
1350,1.350000e+00,9.882216e-04,4.442364e-02,2.059698e-03,2.033140e-02
1360,1.360000e+00,8.838666e-04,4.187773e-02,1.820281e-03,1.893820e-02
1370,1.370000e+00,7.851205e-04,5.125570e-02,1.601031e-03,2.295142e-02
1380,1.380000e+00,6.932343e-04,4.207320e-02,1.402642e-03,1.869288e-02
1390,1.390000e+00,6.159878e-04,4.281436e-02,1.239139e-03,1.891217e-02
1400,1.400000e+00,5.609117e-04,4.529010e-02,1.124064e-03,1.992983e-02
1410,1.410000e+00,5.360893e-04,5.006085e-02,1.072367e-03,2.198914e-02
1420,1.420000e+00,5.446185e-04,4.413060e-02,1.089597e-03,1.938730e-02
1430,1.430000e+00,5.880780e-04,4.372742e-02,1.179055e-03,1.925116e-02
1440,1.440000e+00,6.597504e-04,4.212893e-02,1.328208e-03,1.862390e-02
1450,1.450000e+00,7.523097e-04,4.648581e-02,1.523840e-03,2.067602e-02
1460,1.460000e+00,8.587516e-04,4.727210e-02,1.753663e-03,2.119763e-02
1470,1.470000e+00,9.738249e-04,4.768087e-02,2.009043e-03,2.160014e-02
1480,1.480000e+00,1.094573e-03,4.253592e-02,2.286102e-03,1.950790e-02
1490,1.490000e+00,1.219523e-03,4.070340e-02,2.584155e-03,1.893926e-02
1500,1.500000e+00,1.348441e-03,4.085212e-02,2.905366e-03,1.932803e-02
1510,1.510000e+00,1.484409e-03,4.133259e-02,3.259556e-03,1.992973e-02
1520,1.520000e+00,1.621164e-03,4.289204e-02,3.636652e-03,2.112785e-02
1530,1.530000e+00,1.752901e-03,3.965269e-02,4.026994e-03,2.000323e-02
1540,1.540000e+00,1.881052e-03,4.189742e-02,4.437160e-03,2.170179e-02
1550,1.550000e+00,2.005612e-03,4.180817e-02,4.871079e-03,2.229685e-02
1560,1.560000e+00,2.126762e-03,4.217741e-02,5.333798e-03,2.322745e-02
1570,1.570000e+00,2.244445e-03,4.140175e-02,5.830625e-03,2.361722e-02
1580,1.580000e+00,2.358811e-03,3.922213e-02,6.368476e-03,2.325292e-02
1590,1.590000e+00,2.469841e-03,3.997172e-02,6.955233e-03,2.471721e-02
1600,1.600000e+00,2.577335e-03,3.925484e-02,7.600036e-03,2.541803e-02
1610,1.610000e+00,2.681034e-03,3.795625e-02,8.314103e-03,2.584641e-02
1620,1.620000e+00,2.780850e-03,3.732431e-02,9.112208e-03,2.685603e-02
1630,1.630000e+00,2.876596e-03,3.527622e-02,1.001299e-02,2.696315e-02
1640,1.640000e+00,2.968142e-03,3.531664e-02,1.104106e-02,2.884758e-02
1650,1.650000e+00,3.055176e-03,3.481651e-02,1.222863e-02,3.060065e-02
1660,1.660000e+00,3.137480e-03,3.309204e-02,1.362017e-02,3.154489e-02
1670,1.670000e+00,3.214866e-03,3.184182e-02,1.527846e-02,3.322910e-02
1680,1.680000e+00,3.287188e-03,3.076858e-02,1.729501e-02,3.554739e-02
1690,1.690000e+00,3.354200e-03,3.044656e-02,1.980772e-02,3.948094e-02
1700,1.700000e+00,3.415709e-03,3.013360e-02,2.303612e-02,4.462554e-02
1710,1.710000e+00,3.471468e-03,2.816488e-02,2.735125e-02,4.872770e-02
1720,1.720000e+00,3.521377e-03,2.888820e-02,3.343605e-02,6.023194e-02
1730,1.730000e+00,3.565221e-03,2.838139e-02,4.269525e-02,7.463294e-02
1740,1.740000e+00,3.602846e-03,2.846492e-02,5.855780e-02,1.015905e-01
1750,1.750000e+00,3.634096e-03,2.794122e-02,9.217214e-02,1.556154e-01
1760,1.760000e+00,3.658811e-03,2.797345e-02,2.121000e-01,3.560824e-01
1770,1.770000e+00,3.676912e-03,2.766916e-02,7.412380e-01,1.224826e+00
1780,1.780000e+00,3.688248e-03,2.822313e-02,1.357889e-01,2.281673e-01
1790,1.790000e+00,3.692736e-03,2.808841e-02,7.488948e-02,1.250846e-01
1800,1.800000e+00,3.690277e-03,2.840453e-02,5.171401e-02,8.740588e-02
1810,1.810000e+00,3.680827e-03,2.892833e-02,3.946477e-02,6.810695e-02
1820,1.820000e+00,3.664310e-03,2.887853e-02,3.186523e-02,5.514471e-02
1830,1.830000e+00,3.640685e-03,2.964410e-02,2.667319e-02,4.769074e-02
1840,1.840000e+00,3.609975e-03,3.095494e-02,2.288832e-02,4.309666e-02
1850,1.850000e+00,3.572117e-03,3.116651e-02,1.999629e-02,3.831034e-02
1860,1.860000e+00,3.527173e-03,3.224897e-02,1.770633e-02,3.554852e-02
1870,1.870000e+00,3.475114e-03,3.198198e-02,1.584090e-02,3.201253e-02
1880,1.880000e+00,3.416063e-03,3.321250e-02,1.428627e-02,3.049991e-02
1890,1.890000e+00,3.349986e-03,3.317207e-02,1.296524e-02,2.819123e-02
1900,1.900000e+00,3.277069e-03,3.347452e-02,1.182463e-02,2.652285e-02
1910,1.910000e+00,3.197549e-03,3.631664e-02,1.082632e-02,2.700060e-02
1920,1.920000e+00,3.111096e-03,3.493585e-02,9.940343e-03,2.451112e-02
1930,1.930000e+00,3.018217e-03,3.463889e-02,9.146491e-03,2.305005e-02
1940,1.940000e+00,2.919350e-03,3.822455e-02,8.429032e-03,2.423470e-02
1950,1.950000e+00,2.814027e-03,3.937276e-02,7.773137e-03,2.388184e-02
1960,1.960000e+00,2.702859e-03,3.888047e-02,7.169770e-03,2.264735e-02
1970,1.970000e+00,2.586029e-03,3.926273e-02,6.610568e-03,2.203890e-02
1980,1.980000e+00,2.463823e-03,4.073051e-02,6.088921e-03,2.210317e-02
1990,1.990000e+00,2.335903e-03,4.169289e-02,5.597845e-03,2.193977e-02
2000,2.000000e+00,2.200041e-03,4.491271e-02,5.127009e-03,2.298299e-02
