"N","Time","avg(X)","avg(Y)","avg(Z)","avg(partitioning)","avg(u)","avg(v)","avg(vtkOriginalPointIds)","max(X)","max(Y)","max(Z)","max(partitioning)","max(u)","max(v)","max(vtkOriginalPointIds)","med(X)","med(Y)","med(Z)","med(partitioning)","med(u)","med(v)","med(vtkOriginalPointIds)","min(X)","min(Y)","min(Z)","min(partitioning)","min(u)","min(v)","min(vtkOriginalPointIds)","q1(X)","q1(Y)","q1(Z)","q1(partitioning)","q1(u)","q1(v)","q1(vtkOriginalPointIds)","q3(X)","q3(Y)","q3(Z)","q3(partitioning)","q3(u)","q3(v)","q3(vtkOriginalPointIds)","std(X)","std(Y)","std(Z)","std(partitioning)","std(u)","std(v)","std(vtkOriginalPointIds)","sum(X)","sum(Y)","sum(Z)","sum(partitioning)","sum(u)","sum(v)","sum(vtkOriginalPointIds)","vtkValidPointMask"
1,0,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,76317,1
1,1,0.5,0.5,0,0,1,-0.0098682,76317,0.5,0.5,0,0,1,-0.0098682,76317,0.5,0.5,0,0,1,-0.0098682,76317,0.5,0.5,0,0,1,-0.0098682,76317,0.5,0.5,0,0,1,-0.0098682,76317,0.5,0.5,0,0,1,-0.0098682,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,1,-0.0098682,76317,1
1,2,0.5,0.5,0,0,0.99998,-0.029606,76317,0.5,0.5,0,0,0.99998,-0.029606,76317,0.5,0.5,0,0,0.99998,-0.029606,76317,0.5,0.5,0,0,0.99998,-0.029606,76317,0.5,0.5,0,0,0.99998,-0.029606,76317,0.5,0.5,0,0,0.99998,-0.029606,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99998,-0.029606,76317,1
1,3,0.5,0.5,0,0,0.99994,-0.049346,76317,0.5,0.5,0,0,0.99994,-0.049346,76317,0.5,0.5,0,0,0.99994,-0.049346,76317,0.5,0.5,0,0,0.99994,-0.049346,76317,0.5,0.5,0,0,0.99994,-0.049346,76317,0.5,0.5,0,0,0.99994,-0.049346,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99994,-0.049346,76317,1
1,4,0.5,0.5,0,0,0.99988,-0.069086,76317,0.5,0.5,0,0,0.99988,-0.069086,76317,0.5,0.5,0,0,0.99988,-0.069086,76317,0.5,0.5,0,0,0.99988,-0.069086,76317,0.5,0.5,0,0,0.99988,-0.069086,76317,0.5,0.5,0,0,0.99988,-0.069086,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99988,-0.069086,76317,1
1,5,0.5,0.5,0,0,0.9998,-0.088822,76317,0.5,0.5,0,0,0.9998,-0.088822,76317,0.5,0.5,0,0,0.9998,-0.088822,76317,0.5,0.5,0,0,0.9998,-0.088822,76317,0.5,0.5,0,0,0.9998,-0.088822,76317,0.5,0.5,0,0,0.9998,-0.088822,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9998,-0.088822,76317,1
1,6,0.5,0.5,0,0,0.9997,-0.10855,76317,0.5,0.5,0,0,0.9997,-0.10855,76317,0.5,0.5,0,0,0.9997,-0.10855,76317,0.5,0.5,0,0,0.9997,-0.10855,76317,0.5,0.5,0,0,0.9997,-0.10855,76317,0.5,0.5,0,0,0.9997,-0.10855,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9997,-0.10855,76317,1
1,7,0.5,0.5,0,0,0.99958,-0.12829,76317,0.5,0.5,0,0,0.99958,-0.12829,76317,0.5,0.5,0,0,0.99958,-0.12829,76317,0.5,0.5,0,0,0.99958,-0.12829,76317,0.5,0.5,0,0,0.99958,-0.12829,76317,0.5,0.5,0,0,0.99958,-0.12829,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99958,-0.12829,76317,1
1,8,0.5,0.5,0,0,0.99944,-0.14802,76317,0.5,0.5,0,0,0.99944,-0.14802,76317,0.5,0.5,0,0,0.99944,-0.14802,76317,0.5,0.5,0,0,0.99944,-0.14802,76317,0.5,0.5,0,0,0.99944,-0.14802,76317,0.5,0.5,0,0,0.99944,-0.14802,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99944,-0.14802,76317,1
1,9,0.5,0.5,0,0,0.99928,-0.16774,76317,0.5,0.5,0,0,0.99928,-0.16774,76317,0.5,0.5,0,0,0.99928,-0.16774,76317,0.5,0.5,0,0,0.99928,-0.16774,76317,0.5,0.5,0,0,0.99928,-0.16774,76317,0.5,0.5,0,0,0.99928,-0.16774,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99928,-0.16774,76317,1
1,10,0.5,0.5,0,0,0.99911,-0.18747,76317,0.5,0.5,0,0,0.99911,-0.18747,76317,0.5,0.5,0,0,0.99911,-0.18747,76317,0.5,0.5,0,0,0.99911,-0.18747,76317,0.5,0.5,0,0,0.99911,-0.18747,76317,0.5,0.5,0,0,0.99911,-0.18747,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99911,-0.18747,76317,1
1,11,0.5,0.5,0,0,0.99891,-0.20719,76317,0.5,0.5,0,0,0.99891,-0.20719,76317,0.5,0.5,0,0,0.99891,-0.20719,76317,0.5,0.5,0,0,0.99891,-0.20719,76317,0.5,0.5,0,0,0.99891,-0.20719,76317,0.5,0.5,0,0,0.99891,-0.20719,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99891,-0.20719,76317,1
1,12,0.5,0.5,0,0,0.99869,-0.2269,76317,0.5,0.5,0,0,0.99869,-0.2269,76317,0.5,0.5,0,0,0.99869,-0.2269,76317,0.5,0.5,0,0,0.99869,-0.2269,76317,0.5,0.5,0,0,0.99869,-0.2269,76317,0.5,0.5,0,0,0.99869,-0.2269,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99869,-0.2269,76317,1
1,13,0.5,0.5,0,0,0.99846,-0.24661,76317,0.5,0.5,0,0,0.99846,-0.24661,76317,0.5,0.5,0,0,0.99846,-0.24661,76317,0.5,0.5,0,0,0.99846,-0.24661,76317,0.5,0.5,0,0,0.99846,-0.24661,76317,0.5,0.5,0,0,0.99846,-0.24661,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99846,-0.24661,76317,1
1,14,0.5,0.5,0,0,0.9982,-0.26632,76317,0.5,0.5,0,0,0.9982,-0.26632,76317,0.5,0.5,0,0,0.9982,-0.26632,76317,0.5,0.5,0,0,0.9982,-0.26632,76317,0.5,0.5,0,0,0.9982,-0.26632,76317,0.5,0.5,0,0,0.9982,-0.26632,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9982,-0.26632,76317,1
1,15,0.5,0.5,0,0,0.99792,-0.28602,76317,0.5,0.5,0,0,0.99792,-0.28602,76317,0.5,0.5,0,0,0.99792,-0.28602,76317,0.5,0.5,0,0,0.99792,-0.28602,76317,0.5,0.5,0,0,0.99792,-0.28602,76317,0.5,0.5,0,0,0.99792,-0.28602,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99792,-0.28602,76317,1
1,16,0.5,0.5,0,0,0.99763,-0.30572,76317,0.5,0.5,0,0,0.99763,-0.30572,76317,0.5,0.5,0,0,0.99763,-0.30572,76317,0.5,0.5,0,0,0.99763,-0.30572,76317,0.5,0.5,0,0,0.99763,-0.30572,76317,0.5,0.5,0,0,0.99763,-0.30572,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99763,-0.30572,76317,1
1,17,0.5,0.5,0,0,0.99731,-0.32541,76317,0.5,0.5,0,0,0.99731,-0.32541,76317,0.5,0.5,0,0,0.99731,-0.32541,76317,0.5,0.5,0,0,0.99731,-0.32541,76317,0.5,0.5,0,0,0.99731,-0.32541,76317,0.5,0.5,0,0,0.99731,-0.32541,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99731,-0.32541,76317,1
1,18,0.5,0.5,0,0,0.99698,-0.34509,76317,0.5,0.5,0,0,0.99698,-0.34509,76317,0.5,0.5,0,0,0.99698,-0.34509,76317,0.5,0.5,0,0,0.99698,-0.34509,76317,0.5,0.5,0,0,0.99698,-0.34509,76317,0.5,0.5,0,0,0.99698,-0.34509,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99698,-0.34509,76317,1
1,19,0.5,0.5,0,0,0.99662,-0.36476,76317,0.5,0.5,0,0,0.99662,-0.36476,76317,0.5,0.5,0,0,0.99662,-0.36476,76317,0.5,0.5,0,0,0.99662,-0.36476,76317,0.5,0.5,0,0,0.99662,-0.36476,76317,0.5,0.5,0,0,0.99662,-0.36476,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99662,-0.36476,76317,1
1,20,0.5,0.5,0,0,0.99625,-0.38443,76317,0.5,0.5,0,0,0.99625,-0.38443,76317,0.5,0.5,0,0,0.99625,-0.38443,76317,0.5,0.5,0,0,0.99625,-0.38443,76317,0.5,0.5,0,0,0.99625,-0.38443,76317,0.5,0.5,0,0,0.99625,-0.38443,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99625,-0.38443,76317,1
1,21,0.5,0.5,0,0,0.99585,-0.40409,76317,0.5,0.5,0,0,0.99585,-0.40409,76317,0.5,0.5,0,0,0.99585,-0.40409,76317,0.5,0.5,0,0,0.99585,-0.40409,76317,0.5,0.5,0,0,0.99585,-0.40409,76317,0.5,0.5,0,0,0.99585,-0.40409,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99585,-0.40409,76317,1
1,22,0.5,0.5,0,0,0.99544,-0.42375,76317,0.5,0.5,0,0,0.99544,-0.42375,76317,0.5,0.5,0,0,0.99544,-0.42375,76317,0.5,0.5,0,0,0.99544,-0.42375,76317,0.5,0.5,0,0,0.99544,-0.42375,76317,0.5,0.5,0,0,0.99544,-0.42375,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99544,-0.42375,76317,1
1,23,0.5,0.5,0,0,0.99501,-0.44339,76317,0.5,0.5,0,0,0.99501,-0.44339,76317,0.5,0.5,0,0,0.99501,-0.44339,76317,0.5,0.5,0,0,0.99501,-0.44339,76317,0.5,0.5,0,0,0.99501,-0.44339,76317,0.5,0.5,0,0,0.99501,-0.44339,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99501,-0.44339,76317,1
1,24,0.5,0.5,0,0,0.99455,-0.46303,76317,0.5,0.5,0,0,0.99455,-0.46303,76317,0.5,0.5,0,0,0.99455,-0.46303,76317,0.5,0.5,0,0,0.99455,-0.46303,76317,0.5,0.5,0,0,0.99455,-0.46303,76317,0.5,0.5,0,0,0.99455,-0.46303,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99455,-0.46303,76317,1
1,25,0.5,0.5,0,0,0.99408,-0.48265,76317,0.5,0.5,0,0,0.99408,-0.48265,76317,0.5,0.5,0,0,0.99408,-0.48265,76317,0.5,0.5,0,0,0.99408,-0.48265,76317,0.5,0.5,0,0,0.99408,-0.48265,76317,0.5,0.5,0,0,0.99408,-0.48265,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99408,-0.48265,76317,1
1,26,0.5,0.5,0,0,0.99359,-0.50227,76317,0.5,0.5,0,0,0.99359,-0.50227,76317,0.5,0.5,0,0,0.99359,-0.50227,76317,0.5,0.5,0,0,0.99359,-0.50227,76317,0.5,0.5,0,0,0.99359,-0.50227,76317,0.5,0.5,0,0,0.99359,-0.50227,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99359,-0.50227,76317,1
1,27,0.5,0.5,0,0,0.99307,-0.52188,76317,0.5,0.5,0,0,0.99307,-0.52188,76317,0.5,0.5,0,0,0.99307,-0.52188,76317,0.5,0.5,0,0,0.99307,-0.52188,76317,0.5,0.5,0,0,0.99307,-0.52188,76317,0.5,0.5,0,0,0.99307,-0.52188,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99307,-0.52188,76317,1
1,28,0.5,0.5,0,0,0.99254,-0.54148,76317,0.5,0.5,0,0,0.99254,-0.54148,76317,0.5,0.5,0,0,0.99254,-0.54148,76317,0.5,0.5,0,0,0.99254,-0.54148,76317,0.5,0.5,0,0,0.99254,-0.54148,76317,0.5,0.5,0,0,0.99254,-0.54148,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99254,-0.54148,76317,1
1,29,0.5,0.5,0,0,0.99199,-0.56106,76317,0.5,0.5,0,0,0.99199,-0.56106,76317,0.5,0.5,0,0,0.99199,-0.56106,76317,0.5,0.5,0,0,0.99199,-0.56106,76317,0.5,0.5,0,0,0.99199,-0.56106,76317,0.5,0.5,0,0,0.99199,-0.56106,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99199,-0.56106,76317,1
1,30,0.5,0.5,0,0,0.99142,-0.58064,76317,0.5,0.5,0,0,0.99142,-0.58064,76317,0.5,0.5,0,0,0.99142,-0.58064,76317,0.5,0.5,0,0,0.99142,-0.58064,76317,0.5,0.5,0,0,0.99142,-0.58064,76317,0.5,0.5,0,0,0.99142,-0.58064,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99142,-0.58064,76317,1
1,31,0.5,0.5,0,0,0.99083,-0.6002,76317,0.5,0.5,0,0,0.99083,-0.6002,76317,0.5,0.5,0,0,0.99083,-0.6002,76317,0.5,0.5,0,0,0.99083,-0.6002,76317,0.5,0.5,0,0,0.99083,-0.6002,76317,0.5,0.5,0,0,0.99083,-0.6002,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99083,-0.6002,76317,1
1,32,0.5,0.5,0,0,0.99022,-0.61975,76317,0.5,0.5,0,0,0.99022,-0.61975,76317,0.5,0.5,0,0,0.99022,-0.61975,76317,0.5,0.5,0,0,0.99022,-0.61975,76317,0.5,0.5,0,0,0.99022,-0.61975,76317,0.5,0.5,0,0,0.99022,-0.61975,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99022,-0.61975,76317,1
1,33,0.5,0.5,0,0,0.98959,-0.6393,76317,0.5,0.5,0,0,0.98959,-0.6393,76317,0.5,0.5,0,0,0.98959,-0.6393,76317,0.5,0.5,0,0,0.98959,-0.6393,76317,0.5,0.5,0,0,0.98959,-0.6393,76317,0.5,0.5,0,0,0.98959,-0.6393,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98959,-0.6393,76317,1
1,34,0.5,0.5,0,0,0.98894,-0.65882,76317,0.5,0.5,0,0,0.98894,-0.65882,76317,0.5,0.5,0,0,0.98894,-0.65882,76317,0.5,0.5,0,0,0.98894,-0.65882,76317,0.5,0.5,0,0,0.98894,-0.65882,76317,0.5,0.5,0,0,0.98894,-0.65882,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98894,-0.65882,76317,1
1,35,0.5,0.5,0,0,0.98827,-0.67834,76317,0.5,0.5,0,0,0.98827,-0.67834,76317,0.5,0.5,0,0,0.98827,-0.67834,76317,0.5,0.5,0,0,0.98827,-0.67834,76317,0.5,0.5,0,0,0.98827,-0.67834,76317,0.5,0.5,0,0,0.98827,-0.67834,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98827,-0.67834,76317,1
1,36,0.5,0.5,0,0,0.98759,-0.69784,76317,0.5,0.5,0,0,0.98759,-0.69784,76317,0.5,0.5,0,0,0.98759,-0.69784,76317,0.5,0.5,0,0,0.98759,-0.69784,76317,0.5,0.5,0,0,0.98759,-0.69784,76317,0.5,0.5,0,0,0.98759,-0.69784,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98759,-0.69784,76317,1
1,37,0.5,0.5,0,0,0.98688,-0.71732,76317,0.5,0.5,0,0,0.98688,-0.71732,76317,0.5,0.5,0,0,0.98688,-0.71732,76317,0.5,0.5,0,0,0.98688,-0.71732,76317,0.5,0.5,0,0,0.98688,-0.71732,76317,0.5,0.5,0,0,0.98688,-0.71732,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98688,-0.71732,76317,1
1,38,0.5,0.5,0,0,0.98615,-0.7368,76317,0.5,0.5,0,0,0.98615,-0.7368,76317,0.5,0.5,0,0,0.98615,-0.7368,76317,0.5,0.5,0,0,0.98615,-0.7368,76317,0.5,0.5,0,0,0.98615,-0.7368,76317,0.5,0.5,0,0,0.98615,-0.7368,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98615,-0.7368,76317,1
1,39,0.5,0.5,0,0,0.9854,-0.75626,76317,0.5,0.5,0,0,0.9854,-0.75626,76317,0.5,0.5,0,0,0.9854,-0.75626,76317,0.5,0.5,0,0,0.9854,-0.75626,76317,0.5,0.5,0,0,0.9854,-0.75626,76317,0.5,0.5,0,0,0.9854,-0.75626,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9854,-0.75626,76317,1
1,40,0.5,0.5,0,0,0.98464,-0.7757,76317,0.5,0.5,0,0,0.98464,-0.7757,76317,0.5,0.5,0,0,0.98464,-0.7757,76317,0.5,0.5,0,0,0.98464,-0.7757,76317,0.5,0.5,0,0,0.98464,-0.7757,76317,0.5,0.5,0,0,0.98464,-0.7757,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98464,-0.7757,76317,1
1,41,0.5,0.5,0,0,0.98385,-0.79513,76317,0.5,0.5,0,0,0.98385,-0.79513,76317,0.5,0.5,0,0,0.98385,-0.79513,76317,0.5,0.5,0,0,0.98385,-0.79513,76317,0.5,0.5,0,0,0.98385,-0.79513,76317,0.5,0.5,0,0,0.98385,-0.79513,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98385,-0.79513,76317,1
1,42,0.5,0.5,0,0,0.98305,-0.81454,76317,0.5,0.5,0,0,0.98305,-0.81454,76317,0.5,0.5,0,0,0.98305,-0.81454,76317,0.5,0.5,0,0,0.98305,-0.81454,76317,0.5,0.5,0,0,0.98305,-0.81454,76317,0.5,0.5,0,0,0.98305,-0.81454,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98305,-0.81454,76317,1
1,43,0.5,0.5,0,0,0.98222,-0.83394,76317,0.5,0.5,0,0,0.98222,-0.83394,76317,0.5,0.5,0,0,0.98222,-0.83394,76317,0.5,0.5,0,0,0.98222,-0.83394,76317,0.5,0.5,0,0,0.98222,-0.83394,76317,0.5,0.5,0,0,0.98222,-0.83394,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98222,-0.83394,76317,1
1,44,0.5,0.5,0,0,0.98138,-0.85332,76317,0.5,0.5,0,0,0.98138,-0.85332,76317,0.5,0.5,0,0,0.98138,-0.85332,76317,0.5,0.5,0,0,0.98138,-0.85332,76317,0.5,0.5,0,0,0.98138,-0.85332,76317,0.5,0.5,0,0,0.98138,-0.85332,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98138,-0.85332,76317,1
1,45,0.5,0.5,0,0,0.98052,-0.87268,76317,0.5,0.5,0,0,0.98052,-0.87268,76317,0.5,0.5,0,0,0.98052,-0.87268,76317,0.5,0.5,0,0,0.98052,-0.87268,76317,0.5,0.5,0,0,0.98052,-0.87268,76317,0.5,0.5,0,0,0.98052,-0.87268,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98052,-0.87268,76317,1
1,46,0.5,0.5,0,0,0.97963,-0.89203,76317,0.5,0.5,0,0,0.97963,-0.89203,76317,0.5,0.5,0,0,0.97963,-0.89203,76317,0.5,0.5,0,0,0.97963,-0.89203,76317,0.5,0.5,0,0,0.97963,-0.89203,76317,0.5,0.5,0,0,0.97963,-0.89203,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97963,-0.89203,76317,1
1,47,0.5,0.5,0,0,0.97873,-0.91135,76317,0.5,0.5,0,0,0.97873,-0.91135,76317,0.5,0.5,0,0,0.97873,-0.91135,76317,0.5,0.5,0,0,0.97873,-0.91135,76317,0.5,0.5,0,0,0.97873,-0.91135,76317,0.5,0.5,0,0,0.97873,-0.91135,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97873,-0.91135,76317,1
1,48,0.5,0.5,0,0,0.97781,-0.93066,76317,0.5,0.5,0,0,0.97781,-0.93066,76317,0.5,0.5,0,0,0.97781,-0.93066,76317,0.5,0.5,0,0,0.97781,-0.93066,76317,0.5,0.5,0,0,0.97781,-0.93066,76317,0.5,0.5,0,0,0.97781,-0.93066,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97781,-0.93066,76317,1
1,49,0.5,0.5,0,0,0.97687,-0.94996,76317,0.5,0.5,0,0,0.97687,-0.94996,76317,0.5,0.5,0,0,0.97687,-0.94996,76317,0.5,0.5,0,0,0.97687,-0.94996,76317,0.5,0.5,0,0,0.97687,-0.94996,76317,0.5,0.5,0,0,0.97687,-0.94996,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97687,-0.94996,76317,1
1,50,0.5,0.5,0,0,0.97591,-0.96923,76317,0.5,0.5,0,0,0.97591,-0.96923,76317,0.5,0.5,0,0,0.97591,-0.96923,76317,0.5,0.5,0,0,0.97591,-0.96923,76317,0.5,0.5,0,0,0.97591,-0.96923,76317,0.5,0.5,0,0,0.97591,-0.96923,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97591,-0.96923,76317,1
1,51,0.5,0.5,0,0,0.97493,-0.98848,76317,0.5,0.5,0,0,0.97493,-0.98848,76317,0.5,0.5,0,0,0.97493,-0.98848,76317,0.5,0.5,0,0,0.97493,-0.98848,76317,0.5,0.5,0,0,0.97493,-0.98848,76317,0.5,0.5,0,0,0.97493,-0.98848,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97493,-0.98848,76317,1
1,52,0.5,0.5,0,0,0.97394,-1.0077,76317,0.5,0.5,0,0,0.97394,-1.0077,76317,0.5,0.5,0,0,0.97394,-1.0077,76317,0.5,0.5,0,0,0.97394,-1.0077,76317,0.5,0.5,0,0,0.97394,-1.0077,76317,0.5,0.5,0,0,0.97394,-1.0077,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97394,-1.0077,76317,1
1,53,0.5,0.5,0,0,0.97292,-1.0269,76317,0.5,0.5,0,0,0.97292,-1.0269,76317,0.5,0.5,0,0,0.97292,-1.0269,76317,0.5,0.5,0,0,0.97292,-1.0269,76317,0.5,0.5,0,0,0.97292,-1.0269,76317,0.5,0.5,0,0,0.97292,-1.0269,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97292,-1.0269,76317,1
1,54,0.5,0.5,0,0,0.97188,-1.0461,76317,0.5,0.5,0,0,0.97188,-1.0461,76317,0.5,0.5,0,0,0.97188,-1.0461,76317,0.5,0.5,0,0,0.97188,-1.0461,76317,0.5,0.5,0,0,0.97188,-1.0461,76317,0.5,0.5,0,0,0.97188,-1.0461,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97188,-1.0461,76317,1
1,55,0.5,0.5,0,0,0.97083,-1.0653,76317,0.5,0.5,0,0,0.97083,-1.0653,76317,0.5,0.5,0,0,0.97083,-1.0653,76317,0.5,0.5,0,0,0.97083,-1.0653,76317,0.5,0.5,0,0,0.97083,-1.0653,76317,0.5,0.5,0,0,0.97083,-1.0653,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97083,-1.0653,76317,1
1,56,0.5,0.5,0,0,0.96975,-1.0845,76317,0.5,0.5,0,0,0.96975,-1.0845,76317,0.5,0.5,0,0,0.96975,-1.0845,76317,0.5,0.5,0,0,0.96975,-1.0845,76317,0.5,0.5,0,0,0.96975,-1.0845,76317,0.5,0.5,0,0,0.96975,-1.0845,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96975,-1.0845,76317,1
1,57,0.5,0.5,0,0,0.96866,-1.1036,76317,0.5,0.5,0,0,0.96866,-1.1036,76317,0.5,0.5,0,0,0.96866,-1.1036,76317,0.5,0.5,0,0,0.96866,-1.1036,76317,0.5,0.5,0,0,0.96866,-1.1036,76317,0.5,0.5,0,0,0.96866,-1.1036,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96866,-1.1036,76317,1
1,58,0.5,0.5,0,0,0.96754,-1.1227,76317,0.5,0.5,0,0,0.96754,-1.1227,76317,0.5,0.5,0,0,0.96754,-1.1227,76317,0.5,0.5,0,0,0.96754,-1.1227,76317,0.5,0.5,0,0,0.96754,-1.1227,76317,0.5,0.5,0,0,0.96754,-1.1227,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96754,-1.1227,76317,1
1,59,0.5,0.5,0,0,0.96641,-1.1418,76317,0.5,0.5,0,0,0.96641,-1.1418,76317,0.5,0.5,0,0,0.96641,-1.1418,76317,0.5,0.5,0,0,0.96641,-1.1418,76317,0.5,0.5,0,0,0.96641,-1.1418,76317,0.5,0.5,0,0,0.96641,-1.1418,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96641,-1.1418,76317,1
1,60,0.5,0.5,0,0,0.96526,-1.1608,76317,0.5,0.5,0,0,0.96526,-1.1608,76317,0.5,0.5,0,0,0.96526,-1.1608,76317,0.5,0.5,0,0,0.96526,-1.1608,76317,0.5,0.5,0,0,0.96526,-1.1608,76317,0.5,0.5,0,0,0.96526,-1.1608,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96526,-1.1608,76317,1
1,61,0.5,0.5,0,0,0.96409,-1.1799,76317,0.5,0.5,0,0,0.96409,-1.1799,76317,0.5,0.5,0,0,0.96409,-1.1799,76317,0.5,0.5,0,0,0.96409,-1.1799,76317,0.5,0.5,0,0,0.96409,-1.1799,76317,0.5,0.5,0,0,0.96409,-1.1799,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96409,-1.1799,76317,1
1,62,0.5,0.5,0,0,0.9629,-1.1989,76317,0.5,0.5,0,0,0.9629,-1.1989,76317,0.5,0.5,0,0,0.9629,-1.1989,76317,0.5,0.5,0,0,0.9629,-1.1989,76317,0.5,0.5,0,0,0.9629,-1.1989,76317,0.5,0.5,0,0,0.9629,-1.1989,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9629,-1.1989,76317,1
1,63,0.5,0.5,0,0,0.96169,-1.2179,76317,0.5,0.5,0,0,0.96169,-1.2179,76317,0.5,0.5,0,0,0.96169,-1.2179,76317,0.5,0.5,0,0,0.96169,-1.2179,76317,0.5,0.5,0,0,0.96169,-1.2179,76317,0.5,0.5,0,0,0.96169,-1.2179,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96169,-1.2179,76317,1
1,64,0.5,0.5,0,0,0.96046,-1.2369,76317,0.5,0.5,0,0,0.96046,-1.2369,76317,0.5,0.5,0,0,0.96046,-1.2369,76317,0.5,0.5,0,0,0.96046,-1.2369,76317,0.5,0.5,0,0,0.96046,-1.2369,76317,0.5,0.5,0,0,0.96046,-1.2369,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96046,-1.2369,76317,1
1,65,0.5,0.5,0,0,0.95922,-1.2558,76317,0.5,0.5,0,0,0.95922,-1.2558,76317,0.5,0.5,0,0,0.95922,-1.2558,76317,0.5,0.5,0,0,0.95922,-1.2558,76317,0.5,0.5,0,0,0.95922,-1.2558,76317,0.5,0.5,0,0,0.95922,-1.2558,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.95922,-1.2558,76317,1
1,66,0.5,0.5,0,0,0.95795,-1.2747,76317,0.5,0.5,0,0,0.95795,-1.2747,76317,0.5,0.5,0,0,0.95795,-1.2747,76317,0.5,0.5,0,0,0.95795,-1.2747,76317,0.5,0.5,0,0,0.95795,-1.2747,76317,0.5,0.5,0,0,0.95795,-1.2747,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.95795,-1.2747,76317,1
