timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
343,1.200500e+00,3.923013e-02,7.714627e+00,1.174129e-01,3.254017e+00
344,1.204000e+00,4.069405e-02,8.001336e+00,1.174172e-01,3.253660e+00
345,1.207500e+00,4.213340e-02,8.283206e+00,1.174213e-01,3.253326e+00
346,1.211000e+00,4.354731e-02,8.560067e+00,1.174252e-01,3.253014e+00
347,1.214500e+00,4.493492e-02,8.831752e+00,1.174289e-01,3.252721e+00
348,1.218000e+00,4.629540e-02,9.098096e+00,1.174325e-01,3.252444e+00
349,1.221500e+00,4.762792e-02,9.358938e+00,1.174360e-01,3.252181e+00
350,1.225000e+00,4.893168e-02,9.614120e+00,1.174393e-01,3.251933e+00
351,1.228500e+00,5.020587e-02,9.863489e+00,1.174425e-01,3.251696e+00
352,1.232000e+00,5.144974e-02,1.010689e+01,1.174455e-01,3.251470e+00
353,1.235500e+00,5.266253e-02,1.034419e+01,1.174485e-01,3.251254e+00
354,1.239000e+00,5.384350e-02,1.057522e+01,1.174514e-01,3.251047e+00
355,1.242500e+00,5.499195e-02,1.079987e+01,1.174542e-01,3.250848e+00
356,1.246000e+00,5.610717e-02,1.101798e+01,1.174570e-01,3.250656e+00
357,1.249500e+00,5.718849e-02,1.122943e+01,1.174596e-01,3.250471e+00
358,1.253000e+00,5.823525e-02,1.143409e+01,1.174622e-01,3.250293e+00
359,1.256500e+00,5.924684e-02,1.163183e+01,1.174647e-01,3.250119e+00
360,1.260000e+00,6.022262e-02,1.182254e+01,1.174672e-01,3.249951e+00
361,1.263500e+00,6.116201e-02,1.200611e+01,1.174697e-01,3.249788e+00
362,1.267000e+00,6.206445e-02,1.218241e+01,1.174721e-01,3.249628e+00
363,1.270500e+00,6.292938e-02,1.235135e+01,1.174744e-01,3.249473e+00
364,1.274000e+00,6.375629e-02,1.251282e+01,1.174767e-01,3.249321e+00
365,1.277500e+00,6.454467e-02,1.266672e+01,1.174790e-01,3.249173e+00
366,1.281000e+00,6.529405e-02,1.281296e+01,1.174812e-01,3.249027e+00
367,1.284500e+00,6.600397e-02,1.295146e+01,1.174835e-01,3.248884e+00
368,1.288000e+00,6.667401e-02,1.308213e+01,1.174857e-01,3.248744e+00
369,1.291500e+00,6.730375e-02,1.320488e+01,1.174878e-01,3.248605e+00
370,1.295000e+00,6.789283e-02,1.331965e+01,1.174900e-01,3.248469e+00
371,1.298500e+00,6.844088e-02,1.342637e+01,1.174922e-01,3.248334e+00
372,1.302000e+00,6.894757e-02,1.352497e+01,1.174943e-01,3.248201e+00
373,1.305500e+00,6.941259e-02,1.361539e+01,1.174964e-01,3.248069e+00
374,1.309000e+00,6.983567e-02,1.369758e+01,1.174985e-01,3.247938e+00
375,1.312500e+00,7.021655e-02,1.377149e+01,1.175007e-01,3.247809e+00
376,1.316000e+00,7.055499e-02,1.383707e+01,1.175028e-01,3.247680e+00
377,1.319500e+00,7.085080e-02,1.389428e+01,1.175049e-01,3.247552e+00
378,1.323000e+00,7.110379e-02,1.394309e+01,1.175070e-01,3.247424e+00
379,1.326500e+00,7.131382e-02,1.398348e+01,1.175092e-01,3.247296e+00
380,1.330000e+00,7.148075e-02,1.401540e+01,1.175113e-01,3.247169e+00
381,1.333500e+00,7.160448e-02,1.403886e+01,1.175135e-01,3.247042e+00
382,1.337000e+00,7.168494e-02,1.405382e+01,1.175156e-01,3.246915e+00
383,1.340500e+00,7.172208e-02,1.406029e+01,1.175178e-01,3.246787e+00
384,1.344000e+00,7.171588e-02,1.405825e+01,1.175200e-01,3.246659e+00
385,1.347500e+00,7.166634e-02,1.404772e+01,1.175222e-01,3.246530e+00
386,1.351000e+00,7.157350e-02,1.402869e+01,1.175245e-01,3.246400e+00
387,1.354500e+00,7.143740e-02,1.400118e+01,1.175268e-01,3.246270e+00
388,1.358000e+00,7.125814e-02,1.396520e+01,1.175291e-01,3.246138e+00
389,1.361500e+00,7.103581e-02,1.392078e+01,1.175315e-01,3.246006e+00
390,1.365000e+00,7.077056e-02,1.386795e+01,1.175339e-01,3.245872e+00
391,1.368500e+00,7.046254e-02,1.380672e+01,1.175363e-01,3.245736e+00
392,1.372000e+00,7.011195e-02,1.373715e+01,1.175388e-01,3.245598e+00
393,1.375500e+00,6.971898e-02,1.365928e+01,1.175413e-01,3.245459e+00
394,1.379000e+00,6.928389e-02,1.357314e+01,1.175439e-01,3.245317e+00
395,1.382500e+00,6.880693e-02,1.347880e+01,1.175466e-01,3.245173e+00
396,1.386000e+00,6.828839e-02,1.337631e+01,1.175493e-01,3.245026e+00
397,1.389500e+00,6.772859e-02,1.326573e+01,1.175521e-01,3.244877e+00
398,1.393000e+00,6.712787e-02,1.314713e+01,1.175549e-01,3.244724e+00
399,1.396500e+00,6.648658e-02,1.302058e+01,1.175579e-01,3.244569e+00
400,1.400000e+00,6.580512e-02,1.288616e+01,1.175609e-01,3.244409e+00
401,1.403500e+00,6.508389e-02,1.274395e+01,1.175640e-01,3.244246e+00
402,1.407000e+00,6.432334e-02,1.259403e+01,1.175673e-01,3.244078e+00
403,1.410500e+00,6.352393e-02,1.243650e+01,1.175706e-01,3.243906e+00
404,1.414000e+00,6.268614e-02,1.227145e+01,1.175741e-01,3.243729e+00
405,1.417500e+00,6.181047e-02,1.209897e+01,1.175777e-01,3.243547e+00
406,1.421000e+00,6.089746e-02,1.191919e+01,1.175814e-01,3.243358e+00
407,1.424500e+00,5.994766e-02,1.173219e+01,1.175853e-01,3.243163e+00
408,1.428000e+00,5.896164e-02,1.153811e+01,1.175894e-01,3.242962e+00
409,1.431500e+00,5.794000e-02,1.133704e+01,1.175936e-01,3.242753e+00
410,1.435000e+00,5.688336e-02,1.112913e+01,1.175981e-01,3.242536e+00
411,1.438500e+00,5.579236e-02,1.091448e+01,1.176027e-01,3.242310e+00
412,1.442000e+00,5.466766e-02,1.069323e+01,1.176077e-01,3.242074e+00
413,1.445500e+00,5.350994e-02,1.046552e+01,1.176129e-01,3.241828e+00
414,1.449000e+00,5.231990e-02,1.023148e+01,1.176183e-01,3.241570e+00
415,1.452500e+00,5.109827e-02,9.991257e+00,1.176242e-01,3.241300e+00
416,1.456000e+00,4.984577e-02,9.744991e+00,1.176303e-01,3.241016e+00
417,1.459500e+00,4.856318e-02,9.492833e+00,1.176369e-01,3.240717e+00
418,1.463000e+00,4.725127e-02,9.234936e+00,1.176439e-01,3.240400e+00
419,1.466500e+00,4.591084e-02,8.971455e+00,1.176515e-01,3.240065e+00
420,1.470000e+00,4.454270e-02,8.702550e+00,1.176596e-01,3.239709e+00
421,1.473500e+00,4.314767e-02,8.428382e+00,1.176683e-01,3.239330e+00
422,1.477000e+00,4.172662e-02,8.149119e+00,1.176778e-01,3.238924e+00
423,1.480500e+00,4.028039e-02,7.864929e+00,1.176881e-01,3.238489e+00
424,1.484000e+00,3.880988e-02,7.575983e+00,1.176994e-01,3.238021e+00
425,1.487500e+00,3.731598e-02,7.282457e+00,1.177118e-01,3.237515e+00
426,1.491000e+00,3.579959e-02,6.984527e+00,1.177255e-01,3.236966e+00
427,1.494500e+00,3.426165e-02,6.682375e+00,1.177407e-01,3.236367e+00
428,1.498000e+00,3.270310e-02,6.376182e+00,1.177577e-01,3.235711e+00
429,1.501500e+00,3.112488e-02,6.066133e+00,1.177768e-01,3.234988e+00
430,1.505000e+00,2.952798e-02,5.752417e+00,1.177985e-01,3.234187e+00
431,1.508500e+00,2.791338e-02,5.435223e+00,1.178233e-01,3.233292e+00
432,1.512000e+00,2.628209e-02,5.114743e+00,1.178520e-01,3.232286e+00
433,1.515500e+00,2.463511e-02,4.791170e+00,1.178856e-01,3.231145e+00
434,1.519000e+00,2.297351e-02,4.464700e+00,1.179253e-01,3.229839e+00
435,1.522500e+00,2.129833e-02,4.135531e+00,1.179731e-01,3.228326e+00
436,1.526000e+00,1.961067e-02,3.803861e+00,1.180314e-01,3.226551e+00
437,1.529500e+00,1.791166e-02,3.469891e+00,1.181042e-01,3.224438e+00
438,1.533000e+00,1.620249e-02,3.133823e+00,1.181973e-01,3.221877e+00
439,1.536500e+00,1.448443e-02,2.795861e+00,1.183199e-01,3.218703e+00
440,1.540000e+00,1.275887e-02,2.456208e+00,1.184878e-01,3.214663e+00
441,1.543500e+00,1.102745e-02,2.115071e+00,1.187290e-01,3.209338e+00
442,1.547000e+00,9.292250e-03,1.772656e+00,1.190988e-01,3.201989e+00
443,1.550500e+00,7.556309e-03,1.429170e+00,1.197203e-01,3.191177e+00
444,1.554000e+00,5.825033e-03,1.084823e+00,1.209186e-01,3.173673e+00
445,1.557500e+00,4.111141e-03,7.398265e-01,1.238262e-01,3.140428e+00
446,1.561000e+00,2.459753e-03,3.944095e-01,1.350877e-01,3.052675e+00
447,1.564500e+00,1.184875e-03,4.934493e-02,3.696718e-01,2.169677e+00
448,1.568000e+00,1.724336e-03,2.972245e-01,1.461292e-01,3.549837e+00
449,1.571500e+00,3.279450e-03,6.427085e-01,1.223756e-01,3.380000e+00
450,1.575000e+00,4.972874e-03,9.878491e-01,1.190247e-01,3.332184e+00
451,1.578500e+00,6.698029e-03,1.332403e+00,1.180542e-01,3.309625e+00
452,1.582000e+00,8.432583e-03,1.676155e+00,1.176760e-01,3.296480e+00
453,1.585500e+00,1.016861e-02,2.018896e+00,1.175040e-01,3.287864e+00
454,1.589000e+00,1.190218e-02,2.360417e+00,1.174189e-01,3.281775e+00
455,1.592500e+00,1.363085e-02,2.700513e+00,1.173751e-01,3.277239e+00
456,1.596000e+00,1.535279e-02,3.038976e+00,1.173528e-01,3.273724e+00
457,1.599500e+00,1.706651e-02,3.375602e+00,1.173422e-01,3.270918e+00
458,1.603000e+00,1.877067e-02,3.710188e+00,1.173383e-01,3.268623e+00
459,1.606500e+00,2.046407e-02,4.042531e+00,1.173384e-01,3.266709e+00
460,1.610000e+00,2.214554e-02,4.372431e+00,1.173408e-01,3.265087e+00
461,1.613500e+00,2.381397e-02,4.699687e+00,1.173447e-01,3.263692e+00
462,1.617000e+00,2.546829e-02,5.024102e+00,1.173493e-01,3.262480e+00
463,1.620500e+00,2.710744e-02,5.345480e+00,1.173543e-01,3.261414e+00
464,1.624000e+00,2.873039e-02,5.663626e+00,1.173595e-01,3.260470e+00
465,1.627500e+00,3.033614e-02,5.978349e+00,1.173648e-01,3.259625e+00
466,1.631000e+00,3.192369e-02,6.289457e+00,1.173701e-01,3.258865e+00
467,1.634500e+00,3.349206e-02,6.596763e+00,1.173753e-01,3.258176e+00
468,1.638000e+00,3.504028e-02,6.900080e+00,1.173804e-01,3.257548e+00
469,1.641500e+00,3.656742e-02,7.199226e+00,1.173853e-01,3.256972e+00
470,1.645000e+00,3.807252e-02,7.494020e+00,1.173901e-01,3.256442e+00
471,1.648500e+00,3.955469e-02,7.784283e+00,1.173947e-01,3.255952e+00
472,1.652000e+00,4.101300e-02,8.069839e+00,1.173992e-01,3.255496e+00
473,1.655500e+00,4.244658e-02,8.350516e+00,1.174035e-01,3.255071e+00
474,1.659000e+00,4.385456e-02,8.626145e+00,1.174077e-01,3.254674e+00
475,1.662500e+00,4.523607e-02,8.896559e+00,1.174118e-01,3.254300e+00
476,1.666000e+00,4.659028e-02,9.161593e+00,1.174157e-01,3.253948e+00
477,1.669500e+00,4.791637e-02,9.421089e+00,1.174195e-01,3.253615e+00
478,1.673000e+00,4.921353e-02,9.674889e+00,1.174232e-01,3.253300e+00
479,1.676500e+00,5.048097e-02,9.922839e+00,1.174268e-01,3.253000e+00
480,1.680000e+00,5.171794e-02,1.016479e+01,1.174302e-01,3.252714e+00
481,1.683500e+00,5.292367e-02,1.040060e+01,1.174336e-01,3.252442e+00
482,1.687000e+00,5.409744e-02,1.063011e+01,1.174369e-01,3.252180e+00
483,1.690500e+00,5.523853e-02,1.085320e+01,1.174402e-01,3.251930e+00
484,1.694000e+00,5.634627e-02,1.106973e+01,1.174433e-01,3.251689e+00
485,1.697500e+00,5.741996e-02,1.127957e+01,1.174464e-01,3.251457e+00
486,1.701000e+00,5.845897e-02,1.148258e+01,1.174494e-01,3.251232e+00
487,1.704500e+00,5.946267e-02,1.167866e+01,1.174524e-01,3.251015e+00
488,1.708000e+00,6.043044e-02,1.186767e+01,1.174553e-01,3.250805e+00
489,1.711500e+00,6.136170e-02,1.204951e+01,1.174581e-01,3.250601e+00
490,1.715000e+00,6.225590e-02,1.222406e+01,1.174609e-01,3.250402e+00
491,1.718500e+00,6.311248e-02,1.239122e+01,1.174637e-01,3.250209e+00
492,1.722000e+00,6.393094e-02,1.255089e+01,1.174665e-01,3.250020e+00
493,1.725500e+00,6.471076e-02,1.270297e+01,1.174692e-01,3.249835e+00
494,1.729000e+00,6.545150e-02,1.284737e+01,1.174718e-01,3.249654e+00
495,1.732500e+00,6.615268e-02,1.298400e+01,1.174745e-01,3.249476e+00
496,1.736000e+00,6.681390e-02,1.311278e+01,1.174771e-01,3.249302e+00
497,1.739500e+00,6.743475e-02,1.323363e+01,1.174798e-01,3.249130e+00
498,1.743000e+00,6.801485e-02,1.334648e+01,1.174824e-01,3.248961e+00
499,1.746500e+00,6.855386e-02,1.345126e+01,1.174850e-01,3.248795e+00
500,1.750000e+00,6.905145e-02,1.354791e+01,1.174876e-01,3.248630e+00
501,1.753500e+00,6.950732e-02,1.363637e+01,1.174901e-01,3.248467e+00
502,1.757000e+00,6.992119e-02,1.371658e+01,1.174927e-01,3.248305e+00
503,1.760500e+00,7.029281e-02,1.378850e+01,1.174953e-01,3.248145e+00
504,1.764000e+00,7.062196e-02,1.385208e+01,1.174979e-01,3.247985e+00
505,1.767500e+00,7.090844e-02,1.390728e+01,1.175005e-01,3.247827e+00
506,1.771000e+00,7.115208e-02,1.395408e+01,1.175031e-01,3.247669e+00
507,1.774500e+00,7.135272e-02,1.399244e+01,1.175058e-01,3.247512e+00
508,1.778000e+00,7.151026e-02,1.402233e+01,1.175084e-01,3.247354e+00
509,1.781500e+00,7.162458e-02,1.404375e+01,1.175111e-01,3.247197e+00
510,1.785000e+00,7.169563e-02,1.405668e+01,1.175138e-01,3.247040e+00
511,1.788500e+00,7.172336e-02,1.406111e+01,1.175165e-01,3.246882e+00
512,1.792000e+00,7.170776e-02,1.405703e+01,1.175193e-01,3.246724e+00
513,1.795500e+00,7.164882e-02,1.404446e+01,1.175220e-01,3.246564e+00
514,1.799000e+00,7.154660e-02,1.402339e+01,1.175249e-01,3.246404e+00
515,1.802500e+00,7.140115e-02,1.399384e+01,1.175278e-01,3.246243e+00
516,1.806000e+00,7.121256e-02,1.395583e+01,1.175307e-01,3.246080e+00
517,1.809500e+00,7.098095e-02,1.390938e+01,1.175337e-01,3.245915e+00
518,1.813000e+00,7.070645e-02,1.385453e+01,1.175367e-01,3.245749e+00
519,1.816500e+00,7.038923e-02,1.379129e+01,1.175398e-01,3.245580e+00
520,1.820000e+00,7.002949e-02,1.371971e+01,1.175430e-01,3.245410e+00
521,1.823500e+00,6.962743e-02,1.363984e+01,1.175462e-01,3.245236e+00
522,1.827000e+00,6.918331e-02,1.355172e+01,1.175495e-01,3.245060e+00
523,1.830500e+00,6.869740e-02,1.345541e+01,1.175529e-01,3.244881e+00
524,1.834000e+00,6.816998e-02,1.335095e+01,1.175564e-01,3.244698e+00
525,1.837500e+00,6.760138e-02,1.323843e+01,1.175600e-01,3.244512e+00
526,1.841000e+00,6.699194e-02,1.311790e+01,1.175637e-01,3.244322e+00
527,1.844500e+00,6.634204e-02,1.298944e+01,1.175676e-01,3.244127e+00
528,1.848000e+00,6.565205e-02,1.285312e+01,1.175715e-01,3.243928e+00
529,1.851500e+00,6.492241e-02,1.270903e+01,1.175756e-01,3.243723e+00
530,1.855000e+00,6.415356e-02,1.255726e+01,1.175798e-01,3.243513e+00
531,1.858500e+00,6.334595e-02,1.239789e+01,1.175842e-01,3.243297e+00
532,1.862000e+00,6.250008e-02,1.223102e+01,1.175888e-01,3.243075e+00
533,1.865500e+00,6.161646e-02,1.205676e+01,1.175936e-01,3.242845e+00
534,1.869000e+00,6.069563e-02,1.187521e+01,1.175985e-01,3.242608e+00
535,1.872500e+00,5.973815e-02,1.168647e+01,1.176037e-01,3.242363e+00
536,1.876000e+00,5.874459e-02,1.149067e+01,1.176092e-01,3.242108e+00
537,1.879500e+00,5.771555e-02,1.128792e+01,1.176148e-01,3.241844e+00
538,1.883000e+00,5.665167e-02,1.107835e+01,1.176208e-01,3.241569e+00
539,1.886500e+00,5.555358e-02,1.086207e+01,1.176271e-01,3.241283e+00
540,1.890000e+00,5.442195e-02,1.063923e+01,1.176338e-01,3.240984e+00
541,1.893500e+00,5.325747e-02,1.040995e+01,1.176409e-01,3.240671e+00
542,1.897000e+00,5.206085e-02,1.017437e+01,1.176483e-01,3.240343e+00
543,1.900500e+00,5.083280e-02,9.932646e+00,1.176563e-01,3.239998e+00
544,1.904000e+00,4.957409e-02,9.684912e+00,1.176648e-01,3.239635e+00
545,1.907500e+00,4.828546e-02,9.431322e+00,1.176738e-01,3.239253e+00
546,1.911000e+00,4.696771e-02,9.172027e+00,1.176835e-01,3.238848e+00
547,1.914500e+00,4.562163e-02,8.907186e+00,1.176940e-01,3.238418e+00
548,1.918000e+00,4.424804e-02,8.636958e+00,1.177053e-01,3.237961e+00
549,1.921500e+00,4.284779e-02,8.361507e+00,1.177176e-01,3.237473e+00
550,1.925000e+00,4.142172e-02,8.080998e+00,1.177309e-01,3.236951e+00
551,1.928500e+00,3.997071e-02,7.795603e+00,1.177455e-01,3.236390e+00
552,1.932000e+00,3.849564e-02,7.505493e+00,1.177615e-01,3.235785e+00
553,1.935500e+00,3.699741e-02,7.210843e+00,1.177791e-01,3.235130e+00
554,1.939000e+00,3.547695e-02,6.911833e+00,1.177987e-01,3.234419e+00
555,1.942500e+00,3.393519e-02,6.608642e+00,1.178206e-01,3.233642e+00
556,1.946000e+00,3.237308e-02,6.301454e+00,1.178452e-01,3.232789e+00
557,1.949500e+00,3.079160e-02,5.990456e+00,1.178730e-01,3.231847e+00
558,1.953000e+00,2.919172e-02,5.675834e+00,1.179048e-01,3.230801e+00
559,1.956500e+00,2.757445e-02,5.357779e+00,1.179414e-01,3.229631e+00
560,1.960000e+00,2.594081e-02,5.036484e+00,1.179840e-01,3.228313e+00
561,1.963500e+00,2.429186e-02,4.712142e+00,1.180341e-01,3.226814e+00
562,1.967000e+00,2.262867e-02,4.384951e+00,1.180940e-01,3.225093e+00
563,1.970500e+00,2.095234e-02,4.055107e+00,1.181665e-01,3.223094e+00
564,1.974000e+00,1.926404e-02,3.722810e+00,1.182561e-01,3.220741e+00
565,1.977500e+00,1.756497e-02,3.388262e+00,1.183690e-01,3.217929e+00
566,1.981000e+00,1.585646e-02,3.051665e+00,1.185153e-01,3.214504e+00
567,1.984500e+00,1.413995e-02,2.713222e+00,1.187109e-01,3.210235e+00
568,1.988000e+00,1.241713e-02,2.373138e+00,1.189831e-01,3.204762e+00
569,1.991500e+00,1.069014e-02,2.031620e+00,1.193824e-01,3.197481e+00
570,1.995000e+00,8.961937e-03,1.688874e+00,1.200107e-01,3.187307e+00
571,1.998500e+00,7.237324e-03,1.345108e+00,1.211028e-01,3.172067e+00
572,2.002000e+00,5.525781e-03,1.000535e+00,1.233122e-01,3.146687e+00
