timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
390,1.365000e+00,4.500483e-02,1.680149e+01,9.220495e-02,7.558694e+00
391,1.368500e+00,4.515487e-02,1.685754e+01,9.220491e-02,7.558708e+00
392,1.372000e+00,4.529399e-02,1.690952e+01,9.220488e-02,7.558723e+00
393,1.375500e+00,4.542215e-02,1.695740e+01,9.220484e-02,7.558738e+00
394,1.379000e+00,4.553934e-02,1.700119e+01,9.220480e-02,7.558752e+00
395,1.382500e+00,4.564551e-02,1.704087e+01,9.220476e-02,7.558767e+00
396,1.386000e+00,4.574064e-02,1.707643e+01,9.220472e-02,7.558781e+00
397,1.389500e+00,4.582472e-02,1.710785e+01,9.220468e-02,7.558796e+00
398,1.393000e+00,4.589771e-02,1.713514e+01,9.220465e-02,7.558810e+00
399,1.396500e+00,4.595961e-02,1.715829e+01,9.220461e-02,7.558825e+00
400,1.400000e+00,4.601039e-02,1.717729e+01,9.220457e-02,7.558840e+00
401,1.403500e+00,4.605005e-02,1.719214e+01,9.220453e-02,7.558854e+00
402,1.407000e+00,4.607857e-02,1.720283e+01,9.220449e-02,7.558869e+00
403,1.410500e+00,4.609595e-02,1.720936e+01,9.220445e-02,7.558884e+00
404,1.414000e+00,4.610219e-02,1.721173e+01,9.220441e-02,7.558899e+00
405,1.417500e+00,4.609727e-02,1.720993e+01,9.220437e-02,7.558914e+00
406,1.421000e+00,4.608121e-02,1.720398e+01,9.220434e-02,7.558929e+00
407,1.424500e+00,4.605401e-02,1.719387e+01,9.220430e-02,7.558944e+00
408,1.428000e+00,4.601567e-02,1.717959e+01,9.220426e-02,7.558959e+00
409,1.431500e+00,4.596621e-02,1.716117e+01,9.220422e-02,7.558974e+00
410,1.435000e+00,4.590563e-02,1.713859e+01,9.220418e-02,7.558990e+00
411,1.438500e+00,4.583395e-02,1.711188e+01,9.220414e-02,7.559006e+00
412,1.442000e+00,4.575119e-02,1.708102e+01,9.220409e-02,7.559021e+00
413,1.445500e+00,4.565736e-02,1.704603e+01,9.220405e-02,7.559037e+00
414,1.449000e+00,4.555250e-02,1.700693e+01,9.220401e-02,7.559053e+00
415,1.452500e+00,4.543662e-02,1.696371e+01,9.220397e-02,7.559069e+00
416,1.456000e+00,4.530975e-02,1.691639e+01,9.220393e-02,7.559085e+00
417,1.459500e+00,4.517193e-02,1.686497e+01,9.220389e-02,7.559102e+00
418,1.463000e+00,4.502318e-02,1.680949e+01,9.220384e-02,7.559118e+00
419,1.466500e+00,4.486355e-02,1.674993e+01,9.220380e-02,7.559135e+00
420,1.470000e+00,4.469307e-02,1.668633e+01,9.220376e-02,7.559152e+00
421,1.473500e+00,4.451179e-02,1.661869e+01,9.220371e-02,7.559169e+00
422,1.477000e+00,4.431974e-02,1.654703e+01,9.220367e-02,7.559187e+00
423,1.480500e+00,4.411697e-02,1.647138e+01,9.220362e-02,7.559205e+00
424,1.484000e+00,4.390354e-02,1.639174e+01,9.220358e-02,7.559222e+00
425,1.487500e+00,4.367949e-02,1.630813e+01,9.220353e-02,7.559241e+00
426,1.491000e+00,4.344487e-02,1.622059e+01,9.220348e-02,7.559259e+00
427,1.494500e+00,4.319976e-02,1.612912e+01,9.220344e-02,7.559278e+00
428,1.498000e+00,4.294420e-02,1.603375e+01,9.220339e-02,7.559297e+00
429,1.501500e+00,4.267825e-02,1.593450e+01,9.220334e-02,7.559316e+00
430,1.505000e+00,4.240198e-02,1.583141e+01,9.220329e-02,7.559336e+00
431,1.508500e+00,4.211546e-02,1.572448e+01,9.220324e-02,7.559356e+00
432,1.512000e+00,4.181876e-02,1.561375e+01,9.220319e-02,7.559376e+00
433,1.515500e+00,4.151195e-02,1.549925e+01,9.220314e-02,7.559397e+00
434,1.519000e+00,4.119510e-02,1.538100e+01,9.220308e-02,7.559418e+00
435,1.522500e+00,4.086828e-02,1.525903e+01,9.220303e-02,7.559439e+00
436,1.526000e+00,4.053159e-02,1.513337e+01,9.220297e-02,7.559461e+00
437,1.529500e+00,4.018509e-02,1.500405e+01,9.220292e-02,7.559483e+00
438,1.533000e+00,3.982888e-02,1.487110e+01,9.220286e-02,7.559506e+00
439,1.536500e+00,3.946304e-02,1.473456e+01,9.220280e-02,7.559530e+00
440,1.540000e+00,3.908765e-02,1.459446e+01,9.220274e-02,7.559553e+00
441,1.543500e+00,3.870281e-02,1.445082e+01,9.220268e-02,7.559578e+00
442,1.547000e+00,3.830862e-02,1.430370e+01,9.220262e-02,7.559603e+00
443,1.550500e+00,3.790516e-02,1.415311e+01,9.220256e-02,7.559628e+00
444,1.554000e+00,3.749254e-02,1.399910e+01,9.220249e-02,7.559654e+00
445,1.557500e+00,3.707085e-02,1.384171e+01,9.220243e-02,7.559681e+00
446,1.561000e+00,3.664019e-02,1.368097e+01,9.220236e-02,7.559709e+00
447,1.564500e+00,3.620068e-02,1.351692e+01,9.220229e-02,7.559737e+00
448,1.568000e+00,3.575241e-02,1.334961e+01,9.220222e-02,7.559766e+00
449,1.571500e+00,3.529550e-02,1.317906e+01,9.220214e-02,7.559796e+00
450,1.575000e+00,3.483006e-02,1.300533e+01,9.220207e-02,7.559827e+00
451,1.578500e+00,3.435619e-02,1.282846e+01,9.220199e-02,7.559858e+00
452,1.582000e+00,3.387401e-02,1.264848e+01,9.220191e-02,7.559891e+00
453,1.585500e+00,3.338365e-02,1.246545e+01,9.220183e-02,7.559925e+00
454,1.589000e+00,3.288521e-02,1.227940e+01,9.220175e-02,7.559959e+00
455,1.592500e+00,3.237882e-02,1.209038e+01,9.220166e-02,7.559995e+00
456,1.596000e+00,3.186460e-02,1.189844e+01,9.220157e-02,7.560032e+00
457,1.599500e+00,3.134268e-02,1.170362e+01,9.220148e-02,7.560071e+00
458,1.603000e+00,3.081318e-02,1.150597e+01,9.220138e-02,7.560111e+00
459,1.606500e+00,3.027622e-02,1.130554e+01,9.220129e-02,7.560152e+00
460,1.610000e+00,2.973195e-02,1.110238e+01,9.220118e-02,7.560195e+00
461,1.613500e+00,2.918049e-02,1.089653e+01,9.220108e-02,7.560239e+00
462,1.617000e+00,2.862197e-02,1.068805e+01,9.220097e-02,7.560286e+00
463,1.620500e+00,2.805653e-02,1.047698e+01,9.220086e-02,7.560334e+00
464,1.624000e+00,2.748431e-02,1.026338e+01,9.220074e-02,7.560384e+00
465,1.627500e+00,2.690544e-02,1.004730e+01,9.220061e-02,7.560437e+00
466,1.631000e+00,2.632006e-02,9.828786e+00,9.220049e-02,7.560492e+00
467,1.634500e+00,2.572833e-02,9.607898e+00,9.220035e-02,7.560549e+00
468,1.638000e+00,2.513037e-02,9.384687e+00,9.220021e-02,7.560610e+00
469,1.641500e+00,2.452633e-02,9.159207e+00,9.220007e-02,7.560673e+00
470,1.645000e+00,2.391636e-02,8.931513e+00,9.219992e-02,7.560740e+00
471,1.648500e+00,2.330062e-02,8.701658e+00,9.219976e-02,7.560810e+00
472,1.652000e+00,2.267923e-02,8.469700e+00,9.219959e-02,7.560884e+00
473,1.655500e+00,2.205237e-02,8.235694e+00,9.219942e-02,7.560963e+00
474,1.659000e+00,2.142017e-02,7.999697e+00,9.219923e-02,7.561046e+00
475,1.662500e+00,2.078279e-02,7.761765e+00,9.219904e-02,7.561134e+00
476,1.666000e+00,2.014039e-02,7.521957e+00,9.219883e-02,7.561228e+00
477,1.669500e+00,1.949311e-02,7.280330e+00,9.219862e-02,7.561329e+00
478,1.673000e+00,1.884113e-02,7.036942e+00,9.219838e-02,7.561436e+00
479,1.676500e+00,1.818459e-02,6.791853e+00,9.219814e-02,7.561551e+00
480,1.680000e+00,1.752365e-02,6.545122e+00,9.219788e-02,7.561675e+00
481,1.683500e+00,1.685848e-02,6.296809e+00,9.219760e-02,7.561808e+00
482,1.687000e+00,1.618923e-02,6.046973e+00,9.219730e-02,7.561953e+00
483,1.690500e+00,1.551606e-02,5.795674e+00,9.219698e-02,7.562110e+00
484,1.694000e+00,1.483915e-02,5.542975e+00,9.219664e-02,7.562282e+00
485,1.697500e+00,1.415865e-02,5.288935e+00,9.219627e-02,7.562470e+00
486,1.701000e+00,1.347472e-02,5.033616e+00,9.219587e-02,7.562678e+00
487,1.704500e+00,1.278754e-02,4.777081e+00,9.219543e-02,7.562907e+00
488,1.708000e+00,1.209727e-02,4.519390e+00,9.219496e-02,7.563163e+00
489,1.711500e+00,1.140408e-02,4.260606e+00,9.219445e-02,7.563450e+00
490,1.715000e+00,1.070813e-02,4.000793e+00,9.219389e-02,7.563775e+00
491,1.718500e+00,1.000959e-02,3.740012e+00,9.219327e-02,7.564144e+00
492,1.722000e+00,9.308636e-03,3.478326e+00,9.219259e-02,7.564569e+00
493,1.725500e+00,8.605435e-03,3.215800e+00,9.219184e-02,7.565064e+00
494,1.729000e+00,7.900158e-03,2.952496e+00,9.219102e-02,7.565647e+00
495,1.732500e+00,7.192977e-03,2.688478e+00,9.219012e-02,7.566344e+00
496,1.736000e+00,6.484066e-03,2.423810e+00,9.218914e-02,7.567194e+00
497,1.739500e+00,5.773599e-03,2.158556e+00,9.218812e-02,7.568253e+00
498,1.743000e+00,5.061752e-03,1.892781e+00,9.218710e-02,7.569610e+00
499,1.746500e+00,4.348706e-03,1.626547e+00,9.218629e-02,7.571411e+00
500,1.750000e+00,3.634649e-03,1.359920e+00,9.218617e-02,7.573919e+00
501,1.753500e+00,2.919781e-03,1.092965e+00,9.218815e-02,7.577655e+00
502,1.757000e+00,2.204343e-03,8.257450e-01,9.219708e-02,7.583816e+00
503,1.760500e+00,1.488703e-03,5.583255e-01,9.223514e-02,7.595907e+00
504,1.764000e+00,7.739545e-04,2.907710e-01,9.249337e-02,7.630452e+00
505,1.767500e+00,9.483949e-05,2.314880e-02,1.599262e-01,8.571618e+00
506,1.771000e+00,6.684137e-04,2.444846e-01,9.307078e-02,7.475211e+00
507,1.774500e+00,1.382725e-03,5.120558e-01,9.246003e-02,7.518643e+00
508,1.778000e+00,2.098340e-03,7.795033e-01,9.233911e-02,7.532370e+00
509,1.781500e+00,2.813837e-03,1.046762e+00,9.229256e-02,7.539103e+00
510,1.785000e+00,3.528806e-03,1.313768e+00,9.226887e-02,7.543104e+00
511,1.788500e+00,4.242996e-03,1.580456e+00,9.225481e-02,7.545756e+00
512,1.792000e+00,4.956204e-03,1.846763e+00,9.224559e-02,7.547644e+00
513,1.795500e+00,5.668240e-03,2.112622e+00,9.223913e-02,7.549057e+00
514,1.799000e+00,6.378923e-03,2.377971e+00,9.223437e-02,7.550155e+00
515,1.802500e+00,7.088075e-03,2.642745e+00,9.223071e-02,7.551033e+00
516,1.806000e+00,7.795523e-03,2.906879e+00,9.222784e-02,7.551751e+00
517,1.809500e+00,8.501093e-03,3.170311e+00,9.222551e-02,7.552351e+00
518,1.813000e+00,9.204612e-03,3.432977e+00,9.222359e-02,7.552858e+00
519,1.816500e+00,9.905909e-03,3.694812e+00,9.222198e-02,7.553293e+00
520,1.820000e+00,1.060482e-02,3.955754e+00,9.222061e-02,7.553671e+00
521,1.823500e+00,1.130116e-02,4.215740e+00,9.221943e-02,7.554003e+00
522,1.827000e+00,1.199477e-02,4.474706e+00,9.221841e-02,7.554296e+00
523,1.830500e+00,1.268549e-02,4.732590e+00,9.221751e-02,7.554557e+00
524,1.834000e+00,1.337314e-02,4.989330e+00,9.221671e-02,7.554791e+00
525,1.837500e+00,1.405755e-02,5.244864e+00,9.221600e-02,7.555003e+00
526,1.841000e+00,1.473857e-02,5.499129e+00,9.221537e-02,7.555195e+00
527,1.844500e+00,1.541603e-02,5.752065e+00,9.221479e-02,7.555370e+00
528,1.848000e+00,1.608976e-02,6.003610e+00,9.221427e-02,7.555530e+00
529,1.851500e+00,1.675960e-02,6.253703e+00,9.221379e-02,7.555678e+00
530,1.855000e+00,1.742539e-02,6.502284e+00,9.221335e-02,7.555815e+00
531,1.858500e+00,1.808696e-02,6.749293e+00,9.221295e-02,7.555941e+00
532,1.862000e+00,1.874416e-02,6.994671e+00,9.221258e-02,7.556059e+00
533,1.865500e+00,1.939683e-02,7.238357e+00,9.221224e-02,7.556169e+00
534,1.869000e+00,2.004481e-02,7.480292e+00,9.221192e-02,7.556271e+00
535,1.872500e+00,2.068795e-02,7.720419e+00,9.221162e-02,7.556368e+00
536,1.876000e+00,2.132608e-02,7.958680e+00,9.221134e-02,7.556458e+00
537,1.879500e+00,2.195905e-02,8.195016e+00,9.221108e-02,7.556544e+00
538,1.883000e+00,2.258672e-02,8.429370e+00,9.221083e-02,7.556625e+00
539,1.886500e+00,2.320892e-02,8.661687e+00,9.221060e-02,7.556701e+00
540,1.890000e+00,2.382552e-02,8.891909e+00,9.221038e-02,7.556774e+00
541,1.893500e+00,2.443635e-02,9.119981e+00,9.221018e-02,7.556843e+00
542,1.897000e+00,2.504127e-02,9.345848e+00,9.220998e-02,7.556909e+00
543,1.900500e+00,2.564014e-02,9.569455e+00,9.220979e-02,7.556971e+00
544,1.904000e+00,2.623281e-02,9.790749e+00,9.220962e-02,7.557031e+00
545,1.907500e+00,2.681913e-02,1.000967e+01,9.220945e-02,7.557089e+00
546,1.911000e+00,2.739898e-02,1.022618e+01,9.220928e-02,7.557144e+00
547,1.914500e+00,2.797219e-02,1.044021e+01,9.220913e-02,7.557197e+00
548,1.918000e+00,2.853864e-02,1.065172e+01,9.220898e-02,7.557247e+00
549,1.921500e+00,2.909820e-02,1.086066e+01,9.220884e-02,7.557296e+00
550,1.925000e+00,2.965071e-02,1.106696e+01,9.220870e-02,7.557344e+00
551,1.928500e+00,3.019606e-02,1.127060e+01,9.220857e-02,7.557389e+00
552,1.932000e+00,3.073410e-02,1.147150e+01,9.220844e-02,7.557433e+00
553,1.935500e+00,3.126472e-02,1.166963e+01,9.220832e-02,7.557476e+00
554,1.939000e+00,3.178777e-02,1.186495e+01,9.220820e-02,7.557517e+00
555,1.942500e+00,3.230314e-02,1.205739e+01,9.220809e-02,7.557557e+00
556,1.946000e+00,3.281070e-02,1.224691e+01,9.220798e-02,7.557595e+00
557,1.949500e+00,3.331032e-02,1.243348e+01,9.220787e-02,7.557633e+00
558,1.953000e+00,3.380189e-02,1.261704e+01,9.220776e-02,7.557670e+00
559,1.956500e+00,3.428528e-02,1.279755e+01,9.220766e-02,7.557705e+00
560,1.960000e+00,3.476039e-02,1.297496e+01,9.220757e-02,7.557740e+00
561,1.963500e+00,3.522709e-02,1.314924e+01,9.220747e-02,7.557774e+00
562,1.967000e+00,3.568527e-02,1.332034e+01,9.220738e-02,7.557807e+00
563,1.970500e+00,3.613483e-02,1.348822e+01,9.220729e-02,7.557840e+00
564,1.974000e+00,3.657564e-02,1.365283e+01,9.220720e-02,7.557871e+00
565,1.977500e+00,3.700761e-02,1.381415e+01,9.220711e-02,7.557902e+00
566,1.981000e+00,3.743064e-02,1.397212e+01,9.220702e-02,7.557933e+00
567,1.984500e+00,3.784461e-02,1.412672e+01,9.220694e-02,7.557962e+00
568,1.988000e+00,3.824943e-02,1.427790e+01,9.220686e-02,7.557991e+00
569,1.991500e+00,3.864501e-02,1.442563e+01,9.220678e-02,7.558020e+00
570,1.995000e+00,3.903123e-02,1.456987e+01,9.220670e-02,7.558048e+00
571,1.998500e+00,3.940803e-02,1.471058e+01,9.220663e-02,7.558076e+00
572,2.002000e+00,3.977529e-02,1.484774e+01,9.220655e-02,7.558103e+00
