timestep,time,L2_error,H1_error,rel_L2_error,rel_H1_error
370,3.700000e-01,1.348366e-06,8.717931e-06,3.693882e-05,5.244362e-05
380,3.800000e-01,1.378889e-06,1.173840e-05,2.352470e-05,4.397517e-05
390,3.900000e-01,1.406319e-06,1.505141e-05,1.744582e-05,4.100045e-05
400,4.000000e-01,1.430460e-06,1.849875e-05,1.396283e-05,3.965007e-05
410,4.100000e-01,1.451124e-06,2.197673e-05,1.169482e-05,3.889164e-05
420,4.200000e-01,1.468130e-06,2.546852e-05,1.009214e-05,3.844383e-05
430,4.300000e-01,1.481306e-06,2.893398e-05,8.892708e-06,3.814180e-05
440,4.400000e-01,1.490492e-06,3.236362e-05,7.955676e-06,3.793223e-05
450,4.500000e-01,1.495535e-06,3.574682e-05,7.198591e-06,3.778263e-05
460,4.600000e-01,1.496294e-06,3.906332e-05,6.569949e-06,3.766327e-05
470,4.700000e-01,1.492640e-06,4.231898e-05,6.035914e-06,3.757743e-05
480,4.800000e-01,1.484454e-06,4.548860e-05,5.573321e-06,3.750196e-05
490,4.900000e-01,1.471630e-06,4.858075e-05,5.165770e-06,3.744592e-05
500,5.000000e-01,1.454075e-06,5.157564e-05,4.801306e-06,3.739564e-05
510,5.100000e-01,1.431710e-06,5.447479e-05,4.471004e-06,3.735506e-05
520,5.200000e-01,1.404469e-06,5.726875e-05,4.168053e-06,3.732010e-05
530,5.300000e-01,1.372298e-06,5.995080e-05,3.887150e-06,3.728909e-05
540,5.400000e-01,1.335161e-06,6.251874e-05,3.624099e-06,3.726322e-05
550,5.500000e-01,1.293035e-06,6.496319e-05,3.375522e-06,3.723933e-05
560,5.600000e-01,1.245913e-06,6.728232e-05,3.138662e-06,3.721875e-05
570,5.700000e-01,1.193802e-06,6.947039e-05,2.911233e-06,3.720046e-05
580,5.800000e-01,1.136728e-06,7.152163e-05,2.691315e-06,3.718341e-05
590,5.900000e-01,1.074734e-06,7.343539e-05,2.477275e-06,3.716915e-05
600,6.000000e-01,1.007880e-06,7.520350e-05,2.267706e-06,3.715525e-05
610,6.100000e-01,9.362474e-07,7.682643e-05,2.061386e-06,3.714353e-05
620,6.200000e-01,8.599423e-07,7.829890e-05,1.857239e-06,3.713284e-05
630,6.300000e-01,7.790975e-07,7.961746e-05,1.654324e-06,3.712282e-05
640,6.400000e-01,6.938864e-07,8.078331e-05,1.451824e-06,3.711514e-05
650,6.500000e-01,6.045411e-07,8.178774e-05,1.249070e-06,3.710677e-05
660,6.600000e-01,5.113963e-07,8.263732e-05,1.045609e-06,3.710154e-05
670,6.700000e-01,4.150002e-07,8.332165e-05,8.414090e-07,3.709544e-05
680,6.800000e-01,3.164523e-07,8.384738e-05,6.375224e-07,3.709203e-05
690,6.900000e-01,2.186703e-07,8.420809e-05,4.386068e-07,3.708884e-05
700,7.000000e-01,1.331334e-07,8.440593e-05,2.663996e-07,3.708714e-05
710,7.100000e-01,1.106728e-07,8.443988e-05,2.213640e-07,3.708663e-05
720,7.200000e-01,1.834389e-07,8.431150e-05,3.674806e-07,3.708802e-05
730,7.300000e-01,2.898961e-07,8.401952e-05,5.828043e-07,3.709065e-05
740,7.400000e-01,4.066290e-07,8.356581e-05,8.220203e-07,3.709512e-05
750,7.500000e-01,5.284803e-07,8.295202e-05,1.076448e-06,3.710181e-05
760,7.600000e-01,6.537257e-07,8.217796e-05,1.344403e-06,3.711018e-05
770,7.700000e-01,7.815169e-07,8.124862e-05,1.626105e-06,3.712188e-05
780,7.800000e-01,9.112974e-07,8.016248e-05,1.922537e-06,3.713553e-05
790,7.900000e-01,1.042627e-06,7.892635e-05,2.235127e-06,3.715346e-05
800,8.000000e-01,1.175114e-06,7.753940e-05,2.565651e-06,3.717440e-05
810,8.100000e-01,1.308394e-06,7.600827e-05,2.916233e-06,3.720049e-05
820,8.200000e-01,1.442108e-06,7.433440e-05,3.289374e-06,3.723139e-05
830,8.300000e-01,1.575904e-06,7.252348e-05,3.688014e-06,3.726880e-05
840,8.400000e-01,1.709429e-06,7.057920e-05,4.115625e-06,3.731345e-05
850,8.500000e-01,1.842330e-06,6.850717e-05,4.576330e-06,3.736714e-05
860,8.600000e-01,1.974253e-06,6.631205e-05,5.075064e-06,3.743131e-05
870,8.700000e-01,2.104844e-06,6.400099e-05,5.617781e-06,3.750900e-05
880,8.800000e-01,2.233744e-06,6.157858e-05,6.211736e-06,3.760219e-05
890,8.900000e-01,2.360598e-06,5.905407e-05,6.865873e-06,3.771615e-05
900,9.000000e-01,2.485050e-06,5.643290e-05,7.591339e-06,3.785468e-05
910,9.100000e-01,2.606743e-06,5.372509e-05,8.402226e-06,3.802571e-05
920,9.200000e-01,2.725323e-06,5.093978e-05,9.316612e-06,3.823851e-05
930,9.300000e-01,2.840440e-06,4.808586e-05,1.035809e-05,3.850484e-05
940,9.400000e-01,2.951744e-06,4.517940e-05,1.155804e-05,3.884632e-05
950,9.500000e-01,3.058894e-06,4.222816e-05,1.295918e-05,3.928433e-05
960,9.600000e-01,3.161549e-06,3.925703e-05,1.462117e-05,3.986608e-05
970,9.700000e-01,3.259377e-06,3.627718e-05,1.662994e-05,4.064374e-05
980,9.800000e-01,3.352053e-06,3.332336e-05,1.911404e-05,4.172482e-05
990,9.900000e-01,3.439258e-06,3.042046e-05,2.227473e-05,4.326307e-05
1000,1.000000e+00,3.520683e-06,2.761786e-05,2.644592e-05,4.555390e-05
1010,1.010000e+00,3.596029e-06,2.497090e-05,3.222514e-05,4.913711e-05
1020,1.020000e+00,3.665007e-06,2.255945e-05,4.079767e-05,5.514333e-05
1030,1.030000e+00,3.727337e-06,2.049015e-05,5.489504e-05,6.626490e-05
1040,1.040000e+00,3.782754e-06,1.889140e-05,8.253713e-05,9.051264e-05
1050,1.050000e+00,3.831005e-06,1.790518e-05,1.618363e-04,1.660909e-04
1060,1.060000e+00,3.871850e-06,1.764162e-05,2.640142e-03,2.641504e-03
1070,1.070000e+00,3.905064e-06,1.813244e-05,1.882691e-04,1.919602e-04
1080,1.080000e+00,3.930436e-06,1.931788e-05,9.159838e-05,9.885770e-05
1090,1.090000e+00,3.947773e-06,2.107122e-05,6.074217e-05,7.119208e-05
1100,1.100000e+00,3.956896e-06,2.325068e-05,4.550937e-05,5.871994e-05
1110,1.110000e+00,3.957646e-06,2.573703e-05,3.639890e-05,5.197729e-05
1120,1.120000e+00,3.949879e-06,2.842581e-05,3.031415e-05,4.790472e-05
1130,1.130000e+00,3.933471e-06,3.125504e-05,2.594476e-05,4.526867e-05
1140,1.140000e+00,3.908316e-06,3.416009e-05,2.264096e-05,4.345385e-05
1150,1.150000e+00,3.874327e-06,3.711253e-05,2.004383e-05,4.216080e-05
1160,1.160000e+00,3.831438e-06,4.007248e-05,1.793891e-05,4.119877e-05
1170,1.170000e+00,3.779603e-06,4.302365e-05,1.619014e-05,4.046836e-05
1180,1.180000e+00,3.718794e-06,4.594273e-05,1.470702e-05,3.989727e-05
1190,1.190000e+00,3.649008e-06,4.881577e-05,1.342697e-05,3.944275e-05
1200,1.200000e+00,3.570258e-06,5.163030e-05,1.230533e-05,3.907528e-05
1210,1.210000e+00,3.482583e-06,5.437288e-05,1.130933e-05,3.877232e-05
1220,1.220000e+00,3.386040e-06,5.703641e-05,1.041440e-05,3.852106e-05
1230,1.230000e+00,3.280709e-06,5.960940e-05,9.601679e-06,3.830877e-05
1240,1.240000e+00,3.166691e-06,6.208616e-05,8.856477e-06,3.812888e-05
1250,1.250000e+00,3.044109e-06,6.445816e-05,8.167136e-06,3.797444e-05
1260,1.260000e+00,2.913108e-06,6.671975e-05,7.524278e-06,3.784134e-05
1270,1.270000e+00,2.773854e-06,6.886448e-05,6.920249e-06,3.772569e-05
1280,1.280000e+00,2.626534e-06,7.088777e-05,6.348719e-06,3.762515e-05
1290,1.290000e+00,2.471358e-06,7.278333e-05,5.804392e-06,3.753677e-05
1300,1.300000e+00,2.308555e-06,7.454900e-05,5.282779e-06,3.746002e-05
1310,1.310000e+00,2.138378e-06,7.617758e-05,4.780032e-06,3.739189e-05
1320,1.320000e+00,1.961099e-06,7.766932e-05,4.292809e-06,3.733322e-05
1330,1.330000e+00,1.777015e-06,7.901687e-05,3.818178e-06,3.728111e-05
1340,1.340000e+00,1.586442e-06,8.022127e-05,3.353530e-06,3.723673e-05
1350,1.350000e+00,1.389724e-06,8.127705e-05,2.896528e-06,3.719812e-05
1360,1.360000e+00,1.187234e-06,8.218388e-05,2.445052e-06,3.716569e-05
1370,1.370000e+00,9.793896e-07,8.293986e-05,1.997188e-06,3.713904e-05
1380,1.380000e+00,7.666862e-07,8.354250e-05,1.551260e-06,3.711746e-05
1390,1.390000e+00,5.498286e-07,8.399310e-05,1.106051e-06,3.710184e-05
1400,1.400000e+00,3.303783e-07,8.428825e-05,6.620763e-07,3.709091e-05
1410,1.410000e+00,1.189322e-07,8.443073e-05,2.379062e-07,3.708605e-05
1420,1.420000e+00,1.498021e-07,8.441794e-05,2.997032e-07,3.708619e-05
1430,1.430000e+00,3.720772e-07,8.425325e-05,7.459885e-07,3.709280e-05
1440,1.440000e+00,6.047722e-07,8.393442e-05,1.217526e-06,3.710483e-05
1450,1.450000e+00,8.409007e-07,8.346679e-05,1.703285e-06,3.712447e-05
1460,1.460000e+00,1.079067e-06,8.284746e-05,2.203570e-06,3.715023e-05
1470,1.470000e+00,1.318512e-06,8.208333e-05,2.720149e-06,3.718496e-05
1480,1.480000e+00,1.558629e-06,8.117265e-05,3.255320e-06,3.722755e-05
1490,1.490000e+00,1.798856e-06,8.012168e-05,3.811754e-06,3.728057e-05
1500,1.500000e+00,2.038646e-06,7.893186e-05,4.392490e-06,3.734438e-05
1510,1.510000e+00,2.277461e-06,7.760748e-05,5.000988e-06,3.742074e-05
1520,1.520000e+00,2.514763e-06,7.615362e-05,5.641204e-06,3.751191e-05
1530,1.530000e+00,2.750016e-06,7.457335e-05,6.317696e-06,3.761933e-05
1540,1.540000e+00,2.982681e-06,7.287403e-05,7.035762e-06,3.774687e-05
1550,1.550000e+00,3.212224e-06,7.105941e-05,7.801608e-06,3.789692e-05
1560,1.560000e+00,3.438109e-06,6.913752e-05,8.622580e-06,3.807460e-05
1570,1.570000e+00,3.659804e-06,6.711426e-05,9.507448e-06,3.828466e-05
1580,1.580000e+00,3.876782e-06,6.499812e-05,1.046680e-05,3.853427e-05
1590,1.590000e+00,4.088518e-06,6.279692e-05,1.151353e-05,3.883157e-05
1600,1.600000e+00,4.294494e-06,6.052138e-05,1.266359e-05,3.918839e-05
1610,1.610000e+00,4.494200e-06,5.817981e-05,1.393688e-05,3.961771e-05
1620,1.620000e+00,4.687132e-06,5.578762e-05,1.535866e-05,4.014096e-05
1630,1.630000e+00,4.872798e-06,5.335315e-05,1.696146e-05,4.078014e-05
1640,1.640000e+00,5.050714e-06,5.089765e-05,1.878793e-05,4.157457e-05
1650,1.650000e+00,5.220409e-06,4.843184e-05,2.089517e-05,4.256732e-05
1660,1.660000e+00,5.381424e-06,4.598189e-05,2.336139e-05,4.383210e-05
1670,1.670000e+00,5.533315e-06,4.356624e-05,2.629675e-05,4.546432e-05
1680,1.680000e+00,5.675652e-06,4.121438e-05,2.986153e-05,4.761558e-05
1690,1.690000e+00,5.808022e-06,3.895827e-05,3.429839e-05,5.051833e-05
1700,1.700000e+00,5.930030e-06,3.683126e-05,3.999313e-05,5.454426e-05
1710,1.710000e+00,6.041296e-06,3.488112e-05,4.759860e-05,6.034737e-05
1720,1.720000e+00,6.141464e-06,3.314752e-05,5.831421e-05,6.911263e-05
1730,1.730000e+00,6.230195e-06,3.168869e-05,7.460959e-05,8.332996e-05
1740,1.740000e+00,6.307173e-06,3.054814e-05,1.025118e-04,1.090254e-04
1750,1.750000e+00,6.372102e-06,2.977736e-05,1.616166e-04,1.658416e-04
1760,1.760000e+00,6.424711e-06,2.940688e-05,3.724382e-04,3.743290e-04
1770,1.770000e+00,6.464753e-06,2.945699e-05,1.303246e-03,1.303967e-03
1780,1.780000e+00,6.492005e-06,2.992208e-05,2.390139e-04,2.419023e-04
1790,1.790000e+00,6.506268e-06,3.078224e-05,1.319485e-04,1.370808e-04
1800,1.800000e+00,6.507372e-06,3.199426e-05,9.119160e-05,9.845216e-05
1810,1.810000e+00,6.495171e-06,3.351620e-05,6.963935e-05,7.890832e-05
1820,1.820000e+00,6.469548e-06,3.528964e-05,5.625988e-05,6.738699e-05
1830,1.830000e+00,6.430412e-06,3.727211e-05,4.711190e-05,5.996249e-05
1840,1.840000e+00,6.377703e-06,3.941144e-05,4.043654e-05,5.487012e-05
1850,1.850000e+00,6.311385e-06,4.167154e-05,3.533040e-05,5.122326e-05
1860,1.860000e+00,6.231456e-06,4.401569e-05,3.128177e-05,4.851915e-05
1870,1.870000e+00,6.137940e-06,4.641254e-05,2.797908e-05,4.645688e-05
1880,1.880000e+00,6.030891e-06,4.884038e-05,2.522171e-05,4.485140e-05
1890,1.890000e+00,5.910393e-06,5.127147e-05,2.287462e-05,4.357297e-05
1900,1.900000e+00,5.776560e-06,5.369366e-05,2.084353e-05,4.254307e-05
1910,1.910000e+00,5.629534e-06,5.608408e-05,1.906059e-05,4.169724e-05
1920,1.920000e+00,5.469489e-06,5.843429e-05,1.747570e-05,4.099771e-05
1930,1.930000e+00,5.296626e-06,6.072751e-05,1.605105e-05,4.041042e-05
1940,1.940000e+00,5.111178e-06,6.295569e-05,1.475749e-05,3.991447e-05
1950,1.950000e+00,4.913404e-06,6.510754e-05,1.357221e-05,3.949147e-05
1960,1.960000e+00,4.703596e-06,6.717518e-05,1.247705e-05,3.912863e-05
1970,1.970000e+00,4.482071e-06,6.915047e-05,1.145735e-05,3.881544e-05
1980,1.980000e+00,4.249176e-06,7.102705e-05,1.050112e-05,3.854415e-05
1990,1.990000e+00,4.005287e-06,7.279771e-05,9.598421e-06,3.830785e-05
2000,2.000000e+00,3.750804e-06,7.445847e-05,8.740930e-06,3.810231e-05
