"N","Time","avg(X)","avg(Y)","avg(Z)","avg(partitioning)","avg(u)","avg(v)","avg(vtkOriginalPointIds)","max(X)","max(Y)","max(Z)","max(partitioning)","max(u)","max(v)","max(vtkOriginalPointIds)","med(X)","med(Y)","med(Z)","med(partitioning)","med(u)","med(v)","med(vtkOriginalPointIds)","min(X)","min(Y)","min(Z)","min(partitioning)","min(u)","min(v)","min(vtkOriginalPointIds)","q1(X)","q1(Y)","q1(Z)","q1(partitioning)","q1(u)","q1(v)","q1(vtkOriginalPointIds)","q3(X)","q3(Y)","q3(Z)","q3(partitioning)","q3(u)","q3(v)","q3(vtkOriginalPointIds)","std(X)","std(Y)","std(Z)","std(partitioning)","std(u)","std(v)","std(vtkOriginalPointIds)","sum(X)","sum(Y)","sum(Z)","sum(partitioning)","sum(u)","sum(v)","sum(vtkOriginalPointIds)","vtkValidPointMask"
1,0,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0.5,0.5,0,0,1,0,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,76317,1
1,1,0.5,0.5,0,0,0.99999,-0.019738,76317,0.5,0.5,0,0,0.99999,-0.019738,76317,0.5,0.5,0,0,0.99999,-0.019738,76317,0.5,0.5,0,0,0.99999,-0.019738,76317,0.5,0.5,0,0,0.99999,-0.019738,76317,0.5,0.5,0,0,0.99999,-0.019738,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99999,-0.019738,76317,1
1,2,0.5,0.5,0,0,0.99996,-0.039478,76317,0.5,0.5,0,0,0.99996,-0.039478,76317,0.5,0.5,0,0,0.99996,-0.039478,76317,0.5,0.5,0,0,0.99996,-0.039478,76317,0.5,0.5,0,0,0.99996,-0.039478,76317,0.5,0.5,0,0,0.99996,-0.039478,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99996,-0.039478,76317,1
1,3,0.5,0.5,0,0,0.99991,-0.059216,76317,0.5,0.5,0,0,0.99991,-0.059216,76317,0.5,0.5,0,0,0.99991,-0.059216,76317,0.5,0.5,0,0,0.99991,-0.059216,76317,0.5,0.5,0,0,0.99991,-0.059216,76317,0.5,0.5,0,0,0.99991,-0.059216,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99991,-0.059216,76317,1
1,4,0.5,0.5,0,0,0.99984,-0.078952,76317,0.5,0.5,0,0,0.99984,-0.078952,76317,0.5,0.5,0,0,0.99984,-0.078952,76317,0.5,0.5,0,0,0.99984,-0.078952,76317,0.5,0.5,0,0,0.99984,-0.078952,76317,0.5,0.5,0,0,0.99984,-0.078952,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99984,-0.078952,76317,1
1,5,0.5,0.5,0,0,0.99975,-0.098689,76317,0.5,0.5,0,0,0.99975,-0.098689,76317,0.5,0.5,0,0,0.99975,-0.098689,76317,0.5,0.5,0,0,0.99975,-0.098689,76317,0.5,0.5,0,0,0.99975,-0.098689,76317,0.5,0.5,0,0,0.99975,-0.098689,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99975,-0.098689,76317,1
1,6,0.5,0.5,0,0,0.99964,-0.11842,76317,0.5,0.5,0,0,0.99964,-0.11842,76317,0.5,0.5,0,0,0.99964,-0.11842,76317,0.5,0.5,0,0,0.99964,-0.11842,76317,0.5,0.5,0,0,0.99964,-0.11842,76317,0.5,0.5,0,0,0.99964,-0.11842,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99964,-0.11842,76317,1
1,7,0.5,0.5,0,0,0.99952,-0.13815,76317,0.5,0.5,0,0,0.99952,-0.13815,76317,0.5,0.5,0,0,0.99952,-0.13815,76317,0.5,0.5,0,0,0.99952,-0.13815,76317,0.5,0.5,0,0,0.99952,-0.13815,76317,0.5,0.5,0,0,0.99952,-0.13815,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99952,-0.13815,76317,1
1,8,0.5,0.5,0,0,0.99937,-0.15788,76317,0.5,0.5,0,0,0.99937,-0.15788,76317,0.5,0.5,0,0,0.99937,-0.15788,76317,0.5,0.5,0,0,0.99937,-0.15788,76317,0.5,0.5,0,0,0.99937,-0.15788,76317,0.5,0.5,0,0,0.99937,-0.15788,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99937,-0.15788,76317,1
1,9,0.5,0.5,0,0,0.9992,-0.17761,76317,0.5,0.5,0,0,0.9992,-0.17761,76317,0.5,0.5,0,0,0.9992,-0.17761,76317,0.5,0.5,0,0,0.9992,-0.17761,76317,0.5,0.5,0,0,0.9992,-0.17761,76317,0.5,0.5,0,0,0.9992,-0.17761,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9992,-0.17761,76317,1
1,10,0.5,0.5,0,0,0.99901,-0.19733,76317,0.5,0.5,0,0,0.99901,-0.19733,76317,0.5,0.5,0,0,0.99901,-0.19733,76317,0.5,0.5,0,0,0.99901,-0.19733,76317,0.5,0.5,0,0,0.99901,-0.19733,76317,0.5,0.5,0,0,0.99901,-0.19733,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99901,-0.19733,76317,1
1,11,0.5,0.5,0,0,0.99881,-0.21705,76317,0.5,0.5,0,0,0.99881,-0.21705,76317,0.5,0.5,0,0,0.99881,-0.21705,76317,0.5,0.5,0,0,0.99881,-0.21705,76317,0.5,0.5,0,0,0.99881,-0.21705,76317,0.5,0.5,0,0,0.99881,-0.21705,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99881,-0.21705,76317,1
1,12,0.5,0.5,0,0,0.99858,-0.23676,76317,0.5,0.5,0,0,0.99858,-0.23676,76317,0.5,0.5,0,0,0.99858,-0.23676,76317,0.5,0.5,0,0,0.99858,-0.23676,76317,0.5,0.5,0,0,0.99858,-0.23676,76317,0.5,0.5,0,0,0.99858,-0.23676,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99858,-0.23676,76317,1
1,13,0.5,0.5,0,0,0.99833,-0.25646,76317,0.5,0.5,0,0,0.99833,-0.25646,76317,0.5,0.5,0,0,0.99833,-0.25646,76317,0.5,0.5,0,0,0.99833,-0.25646,76317,0.5,0.5,0,0,0.99833,-0.25646,76317,0.5,0.5,0,0,0.99833,-0.25646,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99833,-0.25646,76317,1
1,14,0.5,0.5,0,0,0.99807,-0.27617,76317,0.5,0.5,0,0,0.99807,-0.27617,76317,0.5,0.5,0,0,0.99807,-0.27617,76317,0.5,0.5,0,0,0.99807,-0.27617,76317,0.5,0.5,0,0,0.99807,-0.27617,76317,0.5,0.5,0,0,0.99807,-0.27617,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99807,-0.27617,76317,1
1,15,0.5,0.5,0,0,0.99778,-0.29587,76317,0.5,0.5,0,0,0.99778,-0.29587,76317,0.5,0.5,0,0,0.99778,-0.29587,76317,0.5,0.5,0,0,0.99778,-0.29587,76317,0.5,0.5,0,0,0.99778,-0.29587,76317,0.5,0.5,0,0,0.99778,-0.29587,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99778,-0.29587,76317,1
1,16,0.5,0.5,0,0,0.99747,-0.31556,76317,0.5,0.5,0,0,0.99747,-0.31556,76317,0.5,0.5,0,0,0.99747,-0.31556,76317,0.5,0.5,0,0,0.99747,-0.31556,76317,0.5,0.5,0,0,0.99747,-0.31556,76317,0.5,0.5,0,0,0.99747,-0.31556,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99747,-0.31556,76317,1
1,17,0.5,0.5,0,0,0.99715,-0.33524,76317,0.5,0.5,0,0,0.99715,-0.33524,76317,0.5,0.5,0,0,0.99715,-0.33524,76317,0.5,0.5,0,0,0.99715,-0.33524,76317,0.5,0.5,0,0,0.99715,-0.33524,76317,0.5,0.5,0,0,0.99715,-0.33524,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99715,-0.33524,76317,1
1,18,0.5,0.5,0,0,0.9968,-0.35492,76317,0.5,0.5,0,0,0.9968,-0.35492,76317,0.5,0.5,0,0,0.9968,-0.35492,76317,0.5,0.5,0,0,0.9968,-0.35492,76317,0.5,0.5,0,0,0.9968,-0.35492,76317,0.5,0.5,0,0,0.9968,-0.35492,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9968,-0.35492,76317,1
1,19,0.5,0.5,0,0,0.99644,-0.3746,76317,0.5,0.5,0,0,0.99644,-0.3746,76317,0.5,0.5,0,0,0.99644,-0.3746,76317,0.5,0.5,0,0,0.99644,-0.3746,76317,0.5,0.5,0,0,0.99644,-0.3746,76317,0.5,0.5,0,0,0.99644,-0.3746,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99644,-0.3746,76317,1
1,20,0.5,0.5,0,0,0.99605,-0.39427,76317,0.5,0.5,0,0,0.99605,-0.39427,76317,0.5,0.5,0,0,0.99605,-0.39427,76317,0.5,0.5,0,0,0.99605,-0.39427,76317,0.5,0.5,0,0,0.99605,-0.39427,76317,0.5,0.5,0,0,0.99605,-0.39427,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99605,-0.39427,76317,1
1,21,0.5,0.5,0,0,0.99565,-0.41392,76317,0.5,0.5,0,0,0.99565,-0.41392,76317,0.5,0.5,0,0,0.99565,-0.41392,76317,0.5,0.5,0,0,0.99565,-0.41392,76317,0.5,0.5,0,0,0.99565,-0.41392,76317,0.5,0.5,0,0,0.99565,-0.41392,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99565,-0.41392,76317,1
1,22,0.5,0.5,0,0,0.99523,-0.43357,76317,0.5,0.5,0,0,0.99523,-0.43357,76317,0.5,0.5,0,0,0.99523,-0.43357,76317,0.5,0.5,0,0,0.99523,-0.43357,76317,0.5,0.5,0,0,0.99523,-0.43357,76317,0.5,0.5,0,0,0.99523,-0.43357,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99523,-0.43357,76317,1
1,23,0.5,0.5,0,0,0.99478,-0.45321,76317,0.5,0.5,0,0,0.99478,-0.45321,76317,0.5,0.5,0,0,0.99478,-0.45321,76317,0.5,0.5,0,0,0.99478,-0.45321,76317,0.5,0.5,0,0,0.99478,-0.45321,76317,0.5,0.5,0,0,0.99478,-0.45321,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99478,-0.45321,76317,1
1,24,0.5,0.5,0,0,0.99432,-0.47284,76317,0.5,0.5,0,0,0.99432,-0.47284,76317,0.5,0.5,0,0,0.99432,-0.47284,76317,0.5,0.5,0,0,0.99432,-0.47284,76317,0.5,0.5,0,0,0.99432,-0.47284,76317,0.5,0.5,0,0,0.99432,-0.47284,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99432,-0.47284,76317,1
1,25,0.5,0.5,0,0,0.99384,-0.49246,76317,0.5,0.5,0,0,0.99384,-0.49246,76317,0.5,0.5,0,0,0.99384,-0.49246,76317,0.5,0.5,0,0,0.99384,-0.49246,76317,0.5,0.5,0,0,0.99384,-0.49246,76317,0.5,0.5,0,0,0.99384,-0.49246,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99384,-0.49246,76317,1
1,26,0.5,0.5,0,0,0.99334,-0.51208,76317,0.5,0.5,0,0,0.99334,-0.51208,76317,0.5,0.5,0,0,0.99334,-0.51208,76317,0.5,0.5,0,0,0.99334,-0.51208,76317,0.5,0.5,0,0,0.99334,-0.51208,76317,0.5,0.5,0,0,0.99334,-0.51208,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99334,-0.51208,76317,1
1,27,0.5,0.5,0,0,0.99281,-0.53168,76317,0.5,0.5,0,0,0.99281,-0.53168,76317,0.5,0.5,0,0,0.99281,-0.53168,76317,0.5,0.5,0,0,0.99281,-0.53168,76317,0.5,0.5,0,0,0.99281,-0.53168,76317,0.5,0.5,0,0,0.99281,-0.53168,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99281,-0.53168,76317,1
1,28,0.5,0.5,0,0,0.99227,-0.55128,76317,0.5,0.5,0,0,0.99227,-0.55128,76317,0.5,0.5,0,0,0.99227,-0.55128,76317,0.5,0.5,0,0,0.99227,-0.55128,76317,0.5,0.5,0,0,0.99227,-0.55128,76317,0.5,0.5,0,0,0.99227,-0.55128,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99227,-0.55128,76317,1
1,29,0.5,0.5,0,0,0.99171,-0.57085,76317,0.5,0.5,0,0,0.99171,-0.57085,76317,0.5,0.5,0,0,0.99171,-0.57085,76317,0.5,0.5,0,0,0.99171,-0.57085,76317,0.5,0.5,0,0,0.99171,-0.57085,76317,0.5,0.5,0,0,0.99171,-0.57085,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99171,-0.57085,76317,1
1,30,0.5,0.5,0,0,0.99113,-0.59042,76317,0.5,0.5,0,0,0.99113,-0.59042,76317,0.5,0.5,0,0,0.99113,-0.59042,76317,0.5,0.5,0,0,0.99113,-0.59042,76317,0.5,0.5,0,0,0.99113,-0.59042,76317,0.5,0.5,0,0,0.99113,-0.59042,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99113,-0.59042,76317,1
1,31,0.5,0.5,0,0,0.99053,-0.60998,76317,0.5,0.5,0,0,0.99053,-0.60998,76317,0.5,0.5,0,0,0.99053,-0.60998,76317,0.5,0.5,0,0,0.99053,-0.60998,76317,0.5,0.5,0,0,0.99053,-0.60998,76317,0.5,0.5,0,0,0.99053,-0.60998,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.99053,-0.60998,76317,1
1,32,0.5,0.5,0,0,0.98991,-0.62953,76317,0.5,0.5,0,0,0.98991,-0.62953,76317,0.5,0.5,0,0,0.98991,-0.62953,76317,0.5,0.5,0,0,0.98991,-0.62953,76317,0.5,0.5,0,0,0.98991,-0.62953,76317,0.5,0.5,0,0,0.98991,-0.62953,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98991,-0.62953,76317,1
1,33,0.5,0.5,0,0,0.98927,-0.64906,76317,0.5,0.5,0,0,0.98927,-0.64906,76317,0.5,0.5,0,0,0.98927,-0.64906,76317,0.5,0.5,0,0,0.98927,-0.64906,76317,0.5,0.5,0,0,0.98927,-0.64906,76317,0.5,0.5,0,0,0.98927,-0.64906,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98927,-0.64906,76317,1
1,34,0.5,0.5,0,0,0.98861,-0.66858,76317,0.5,0.5,0,0,0.98861,-0.66858,76317,0.5,0.5,0,0,0.98861,-0.66858,76317,0.5,0.5,0,0,0.98861,-0.66858,76317,0.5,0.5,0,0,0.98861,-0.66858,76317,0.5,0.5,0,0,0.98861,-0.66858,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98861,-0.66858,76317,1
1,35,0.5,0.5,0,0,0.98793,-0.68809,76317,0.5,0.5,0,0,0.98793,-0.68809,76317,0.5,0.5,0,0,0.98793,-0.68809,76317,0.5,0.5,0,0,0.98793,-0.68809,76317,0.5,0.5,0,0,0.98793,-0.68809,76317,0.5,0.5,0,0,0.98793,-0.68809,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98793,-0.68809,76317,1
1,36,0.5,0.5,0,0,0.98724,-0.70758,76317,0.5,0.5,0,0,0.98724,-0.70758,76317,0.5,0.5,0,0,0.98724,-0.70758,76317,0.5,0.5,0,0,0.98724,-0.70758,76317,0.5,0.5,0,0,0.98724,-0.70758,76317,0.5,0.5,0,0,0.98724,-0.70758,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98724,-0.70758,76317,1
1,37,0.5,0.5,0,0,0.98652,-0.72707,76317,0.5,0.5,0,0,0.98652,-0.72707,76317,0.5,0.5,0,0,0.98652,-0.72707,76317,0.5,0.5,0,0,0.98652,-0.72707,76317,0.5,0.5,0,0,0.98652,-0.72707,76317,0.5,0.5,0,0,0.98652,-0.72707,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98652,-0.72707,76317,1
1,38,0.5,0.5,0,0,0.98578,-0.74653,76317,0.5,0.5,0,0,0.98578,-0.74653,76317,0.5,0.5,0,0,0.98578,-0.74653,76317,0.5,0.5,0,0,0.98578,-0.74653,76317,0.5,0.5,0,0,0.98578,-0.74653,76317,0.5,0.5,0,0,0.98578,-0.74653,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98578,-0.74653,76317,1
1,39,0.5,0.5,0,0,0.98503,-0.76598,76317,0.5,0.5,0,0,0.98503,-0.76598,76317,0.5,0.5,0,0,0.98503,-0.76598,76317,0.5,0.5,0,0,0.98503,-0.76598,76317,0.5,0.5,0,0,0.98503,-0.76598,76317,0.5,0.5,0,0,0.98503,-0.76598,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98503,-0.76598,76317,1
1,40,0.5,0.5,0,0,0.98425,-0.78542,76317,0.5,0.5,0,0,0.98425,-0.78542,76317,0.5,0.5,0,0,0.98425,-0.78542,76317,0.5,0.5,0,0,0.98425,-0.78542,76317,0.5,0.5,0,0,0.98425,-0.78542,76317,0.5,0.5,0,0,0.98425,-0.78542,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98425,-0.78542,76317,1
1,41,0.5,0.5,0,0,0.98346,-0.80484,76317,0.5,0.5,0,0,0.98346,-0.80484,76317,0.5,0.5,0,0,0.98346,-0.80484,76317,0.5,0.5,0,0,0.98346,-0.80484,76317,0.5,0.5,0,0,0.98346,-0.80484,76317,0.5,0.5,0,0,0.98346,-0.80484,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98346,-0.80484,76317,1
1,42,0.5,0.5,0,0,0.98264,-0.82424,76317,0.5,0.5,0,0,0.98264,-0.82424,76317,0.5,0.5,0,0,0.98264,-0.82424,76317,0.5,0.5,0,0,0.98264,-0.82424,76317,0.5,0.5,0,0,0.98264,-0.82424,76317,0.5,0.5,0,0,0.98264,-0.82424,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98264,-0.82424,76317,1
1,43,0.5,0.5,0,0,0.98181,-0.84363,76317,0.5,0.5,0,0,0.98181,-0.84363,76317,0.5,0.5,0,0,0.98181,-0.84363,76317,0.5,0.5,0,0,0.98181,-0.84363,76317,0.5,0.5,0,0,0.98181,-0.84363,76317,0.5,0.5,0,0,0.98181,-0.84363,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98181,-0.84363,76317,1
1,44,0.5,0.5,0,0,0.98095,-0.863,76317,0.5,0.5,0,0,0.98095,-0.863,76317,0.5,0.5,0,0,0.98095,-0.863,76317,0.5,0.5,0,0,0.98095,-0.863,76317,0.5,0.5,0,0,0.98095,-0.863,76317,0.5,0.5,0,0,0.98095,-0.863,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98095,-0.863,76317,1
1,45,0.5,0.5,0,0,0.98008,-0.88236,76317,0.5,0.5,0,0,0.98008,-0.88236,76317,0.5,0.5,0,0,0.98008,-0.88236,76317,0.5,0.5,0,0,0.98008,-0.88236,76317,0.5,0.5,0,0,0.98008,-0.88236,76317,0.5,0.5,0,0,0.98008,-0.88236,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.98008,-0.88236,76317,1
1,46,0.5,0.5,0,0,0.97919,-0.90169,76317,0.5,0.5,0,0,0.97919,-0.90169,76317,0.5,0.5,0,0,0.97919,-0.90169,76317,0.5,0.5,0,0,0.97919,-0.90169,76317,0.5,0.5,0,0,0.97919,-0.90169,76317,0.5,0.5,0,0,0.97919,-0.90169,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97919,-0.90169,76317,1
1,47,0.5,0.5,0,0,0.97828,-0.92101,76317,0.5,0.5,0,0,0.97828,-0.92101,76317,0.5,0.5,0,0,0.97828,-0.92101,76317,0.5,0.5,0,0,0.97828,-0.92101,76317,0.5,0.5,0,0,0.97828,-0.92101,76317,0.5,0.5,0,0,0.97828,-0.92101,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97828,-0.92101,76317,1
1,48,0.5,0.5,0,0,0.97735,-0.94031,76317,0.5,0.5,0,0,0.97735,-0.94031,76317,0.5,0.5,0,0,0.97735,-0.94031,76317,0.5,0.5,0,0,0.97735,-0.94031,76317,0.5,0.5,0,0,0.97735,-0.94031,76317,0.5,0.5,0,0,0.97735,-0.94031,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97735,-0.94031,76317,1
1,49,0.5,0.5,0,0,0.9764,-0.9596,76317,0.5,0.5,0,0,0.9764,-0.9596,76317,0.5,0.5,0,0,0.9764,-0.9596,76317,0.5,0.5,0,0,0.9764,-0.9596,76317,0.5,0.5,0,0,0.9764,-0.9596,76317,0.5,0.5,0,0,0.9764,-0.9596,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9764,-0.9596,76317,1
1,50,0.5,0.5,0,0,0.97543,-0.97887,76317,0.5,0.5,0,0,0.97543,-0.97887,76317,0.5,0.5,0,0,0.97543,-0.97887,76317,0.5,0.5,0,0,0.97543,-0.97887,76317,0.5,0.5,0,0,0.97543,-0.97887,76317,0.5,0.5,0,0,0.97543,-0.97887,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97543,-0.97887,76317,1
1,51,0.5,0.5,0,0,0.97444,-0.99811,76317,0.5,0.5,0,0,0.97444,-0.99811,76317,0.5,0.5,0,0,0.97444,-0.99811,76317,0.5,0.5,0,0,0.97444,-0.99811,76317,0.5,0.5,0,0,0.97444,-0.99811,76317,0.5,0.5,0,0,0.97444,-0.99811,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97444,-0.99811,76317,1
1,52,0.5,0.5,0,0,0.97343,-1.0173,76317,0.5,0.5,0,0,0.97343,-1.0173,76317,0.5,0.5,0,0,0.97343,-1.0173,76317,0.5,0.5,0,0,0.97343,-1.0173,76317,0.5,0.5,0,0,0.97343,-1.0173,76317,0.5,0.5,0,0,0.97343,-1.0173,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97343,-1.0173,76317,1
1,53,0.5,0.5,0,0,0.9724,-1.0365,76317,0.5,0.5,0,0,0.9724,-1.0365,76317,0.5,0.5,0,0,0.9724,-1.0365,76317,0.5,0.5,0,0,0.9724,-1.0365,76317,0.5,0.5,0,0,0.9724,-1.0365,76317,0.5,0.5,0,0,0.9724,-1.0365,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9724,-1.0365,76317,1
1,54,0.5,0.5,0,0,0.97136,-1.0557,76317,0.5,0.5,0,0,0.97136,-1.0557,76317,0.5,0.5,0,0,0.97136,-1.0557,76317,0.5,0.5,0,0,0.97136,-1.0557,76317,0.5,0.5,0,0,0.97136,-1.0557,76317,0.5,0.5,0,0,0.97136,-1.0557,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97136,-1.0557,76317,1
1,55,0.5,0.5,0,0,0.97029,-1.0749,76317,0.5,0.5,0,0,0.97029,-1.0749,76317,0.5,0.5,0,0,0.97029,-1.0749,76317,0.5,0.5,0,0,0.97029,-1.0749,76317,0.5,0.5,0,0,0.97029,-1.0749,76317,0.5,0.5,0,0,0.97029,-1.0749,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.97029,-1.0749,76317,1
1,56,0.5,0.5,0,0,0.96921,-1.094,76317,0.5,0.5,0,0,0.96921,-1.094,76317,0.5,0.5,0,0,0.96921,-1.094,76317,0.5,0.5,0,0,0.96921,-1.094,76317,0.5,0.5,0,0,0.96921,-1.094,76317,0.5,0.5,0,0,0.96921,-1.094,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96921,-1.094,76317,1
1,57,0.5,0.5,0,0,0.9681,-1.1131,76317,0.5,0.5,0,0,0.9681,-1.1131,76317,0.5,0.5,0,0,0.9681,-1.1131,76317,0.5,0.5,0,0,0.9681,-1.1131,76317,0.5,0.5,0,0,0.9681,-1.1131,76317,0.5,0.5,0,0,0.9681,-1.1131,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9681,-1.1131,76317,1
1,58,0.5,0.5,0,0,0.96698,-1.1322,76317,0.5,0.5,0,0,0.96698,-1.1322,76317,0.5,0.5,0,0,0.96698,-1.1322,76317,0.5,0.5,0,0,0.96698,-1.1322,76317,0.5,0.5,0,0,0.96698,-1.1322,76317,0.5,0.5,0,0,0.96698,-1.1322,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96698,-1.1322,76317,1
1,59,0.5,0.5,0,0,0.96584,-1.1513,76317,0.5,0.5,0,0,0.96584,-1.1513,76317,0.5,0.5,0,0,0.96584,-1.1513,76317,0.5,0.5,0,0,0.96584,-1.1513,76317,0.5,0.5,0,0,0.96584,-1.1513,76317,0.5,0.5,0,0,0.96584,-1.1513,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96584,-1.1513,76317,1
1,60,0.5,0.5,0,0,0.96468,-1.1704,76317,0.5,0.5,0,0,0.96468,-1.1704,76317,0.5,0.5,0,0,0.96468,-1.1704,76317,0.5,0.5,0,0,0.96468,-1.1704,76317,0.5,0.5,0,0,0.96468,-1.1704,76317,0.5,0.5,0,0,0.96468,-1.1704,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96468,-1.1704,76317,1
1,61,0.5,0.5,0,0,0.9635,-1.1894,76317,0.5,0.5,0,0,0.9635,-1.1894,76317,0.5,0.5,0,0,0.9635,-1.1894,76317,0.5,0.5,0,0,0.9635,-1.1894,76317,0.5,0.5,0,0,0.9635,-1.1894,76317,0.5,0.5,0,0,0.9635,-1.1894,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9635,-1.1894,76317,1
1,62,0.5,0.5,0,0,0.9623,-1.2084,76317,0.5,0.5,0,0,0.9623,-1.2084,76317,0.5,0.5,0,0,0.9623,-1.2084,76317,0.5,0.5,0,0,0.9623,-1.2084,76317,0.5,0.5,0,0,0.9623,-1.2084,76317,0.5,0.5,0,0,0.9623,-1.2084,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.9623,-1.2084,76317,1
1,63,0.5,0.5,0,0,0.96108,-1.2274,76317,0.5,0.5,0,0,0.96108,-1.2274,76317,0.5,0.5,0,0,0.96108,-1.2274,76317,0.5,0.5,0,0,0.96108,-1.2274,76317,0.5,0.5,0,0,0.96108,-1.2274,76317,0.5,0.5,0,0,0.96108,-1.2274,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.96108,-1.2274,76317,1
1,64,0.5,0.5,0,0,0.95985,-1.2464,76317,0.5,0.5,0,0,0.95985,-1.2464,76317,0.5,0.5,0,0,0.95985,-1.2464,76317,0.5,0.5,0,0,0.95985,-1.2464,76317,0.5,0.5,0,0,0.95985,-1.2464,76317,0.5,0.5,0,0,0.95985,-1.2464,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.95985,-1.2464,76317,1
1,65,0.5,0.5,0,0,0.95859,-1.2653,76317,0.5,0.5,0,0,0.95859,-1.2653,76317,0.5,0.5,0,0,0.95859,-1.2653,76317,0.5,0.5,0,0,0.95859,-1.2653,76317,0.5,0.5,0,0,0.95859,-1.2653,76317,0.5,0.5,0,0,0.95859,-1.2653,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.95859,-1.2653,76317,1
1,66,0.5,0.5,0,0,0.95732,-1.2842,76317,0.5,0.5,0,0,0.95732,-1.2842,76317,0.5,0.5,0,0,0.95732,-1.2842,76317,0.5,0.5,0,0,0.95732,-1.2842,76317,0.5,0.5,0,0,0.95732,-1.2842,76317,0.5,0.5,0,0,0.95732,-1.2842,76317,0,0,0,0,0,0,0,0.5,0.5,0,0,0.95732,-1.2842,76317,1
